"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONJH83	RCONK220	RCONK222	RCONK223	RCONMT87	RCONMT88	RCONMT89	RCONMT90	RCONMT91	RCONMT92	RCONMT93	RCONMT94	RCONMT95	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	
31657	14186	0	4431	52473	0	81624	0	0	0	0	72234	0	4237		12865	2822	4827	77193	67997	0	0	2591	0	0	9540	22398	1430	0	31938	7239	14361	258	0	20503	21858	0	0	21600	0	0		0		0		0		0	true							
31826	35388	0	29314	109894	0	159388	0	0	2540	0	273577	0	41995		34491	144159	17776	130074	231582	0	0	9271	0	0	11588	45656	8819	5323	43828	11206	10718	345	375	36895	22644	0	0	21923	0	0		0		26158		0		26158	false							
31835	11056	0	0	43197	0	83456	0	0	0	0	77063	0	0		11963	10320	5043	83456	77063	0	0	0	0	0	29189	0	0	0	29189	26498	0	0	0	17226	26498	0	0	26498	0	0		0		0		0		0	false							
32234	37141	0	41087	39145	0	137774	0	0	95000	0	247852	0	56738		113444	40864	8585	96192	191114	495	0	2169	95000	95000	107490	27387	1142	127	134877	13546	19850	305	0	22702	33701	6299	0	33396	492	0		0		4469		0		4469	true							
32766	9256	0	18433	119575	0	119575	0	0	95685	0	141470	0	23687		6374	121767	1181	98914	116048	2228	1735	644	0	0	778	4469	172	5027	5247	0	0	0	0	4072	0	146821	0	0	0	0		0		134320		0		134320	true							
32971	42642	0	16944	79848	0	111925	0	0	0	0	259855	0	21313		29733	112317	2517	94981	230222	0	8320	819	0	0	23266	26863	12554	321	49050	12024	27876	1992	0	33271	41892	48230	0	39900	0	0		0		0		0		0	true							
33147	150768	0	19977	55666	0	79220	0	0	47167	0	430434	0	111228		44702	13043	17013	59093	318712	150	494	8333	47167	46520	44027	101380	23741	5126	145407	23365	48660	16488	3835	129572	92348	37233	0	72025	0	0		0		0		0		0	true							
33259	44248	3	23074	186327	0	341573	0	0	20689	0	597473	0	17321		93381	295316	15777	317502	570435	994	9717	9605	19189	19188	57906	106246	10123	1530	164152	42758	38010	1336	0	82424	82104	31627	1500	75768	8816	0		0		19664		0		19664	true							
33370	3537	0	0	381	0	2849	0	0	0	0	16117	0	0		5754	0	3460	2849	16117	0	0	1175	0	0	2664	6584	2635	416	9248	0	281	0	0	6545	281	0	0	281	3759	0		0		0		0		0	true							
33839	7450	0	8164	5318	0	18604	0	0	0	0	21107	0	915		5963	1765	1386	10440	20192	0	0	404	0	0	3687	4658	1459	145	8345	0	1943	0	0	3986	1943	0	0	1943	0	0		0		0		0		0	true							
33857	43175	0	26735	163144	0	284134	0	0	189996	247	778905	14282	61547		272951	192885	30220	255239	650656	2160	52173	11410	189996	47266	119771	157263	130008	55965	240567	25275	38228	15508	827	190056	79838	191474	0	63503	0	0		0		139877		0		139877	false							
34434	40882	2	19149	116090	0	124498	0	0	0	0	290010	82	48984		32230	135057	18112	105347	240944	0	0	11023	0	0	24134	37748	7085	4576	61746	12714	24715	1455	1643	41314	40527	0	0	36792	0	0		0		0		0		0	true							
34537	557422	0	475360	4271978	0	5902082	0	0	515303	495	6602006	0	251737		875383	4111789	76576	5415327	6346581	11395	3193	27145	515303	490503	836706	496238	33438	2628	1332944	306814	251800	3531	1640	493627	563785	1082451	0	558614	0	0		0		999355		0		999355	true	509539	838340	1853398	2073098	511941	44808	
34555	27450	0	53122	72618	0	149383	0	0	0	0	190264	0	37115		44075	35779	12006	94016	153149	2245	0	3762	0	0	6419	15443	59402	11243	20739	1713	5854	24416	2546	48432	34529	3240	0	7566	0	0		0		2992		0		2992	true							
34742	31624	0	24614	93263	0	199860	0	0	27902	0	467177	0	35775		79927	96102	15667	175246	431402	0	0	7893	0	0	90091	127582	3223	0	170946	66036	52518	0	0	140969	118554	46727	27902	118554	0	0		0		250		19496		0	false							
35057	17673	0	4649	59008	0	104383	0	0	0	0	121358	0	4802		26682	32236	4798	98128	116556	1606	0	2640	0	0	14937	34359	5394	448	49296	5420	10049	843	0	28455	16312	1053	0	15469	3233	0		0		0		0		0	true							
35301	0	0	2207000	193913000	0	194000000	0	0	14989000	0	13849000	0	0		0	9746000	0	191792000	13849000	1000	0	0	13164000	13164000	0	0	0	0	0	4103000	0	0	0	0	4103000	0	1825000	4103000	0	0	0	0	0	13164000	13164000	0	0	0	true	0	0	0	9746000	0	0	
35646	13657	0	4159	23604	0	29741	0	0	14560	0	74789	0	3847		14160	13860	3648	25582	70942	0	0	2156	14560	3335	8284	13406	15693	2721	21690	514	6653	0	0	25944	7167	3841	0	7167	0	0		0		0		0		0	true							
35879	29558	0	3	7245	0	41174	0	0	0	0	182588	2	2983		51701	41078	16621	41171	179603	0	0	6444	0	0	27612	36440	21150	5341	63758	8487	8106	4040	776	38842	21409	11123	0	16593	0	0		0		6524		0		6524	true							
36933	11950	0	62491	275497	0	275497	0	0	28012	0	138746	0	7108		38416	0	9209	209290	125569	3716	6069	4917	28012	28012	17730	67921	12336	1878	85651	8055	17205	1322	349	61449	26931	105776	0	25260	6269	0		0		83987		0		83987	true							
37051	8895	16	5004	7039	0	20199	0	0	8203	0	92074	0	10162		16816	16580	2860	15179	81912	0	0	479	8203	8203	9704	37312	2412	174	47016	6827	9657	514	0	32784	16998	0	0	16484	0	0		0		0		0		0	true							
37341	8854	0	1879	18090	0	20930	0	0	9405	0	47951	0	905		9558	10331	5179	19040	44032	11	3014	2330	6391	2129	5224	14129	4053	2653	19353	257	2451	0	0	16501	2708	1425	3014	2708	0	0		0		0		0		0	true							
37435	242031	0	179127	759292	0	1225506	0	0	0	0	651826	0	34942		103612	245923	39764	1046379	616884	0	0	10638	0	0	29912	81854	27591	7988	111766	4219	6095	5585	628	43733	16527	0	0	10314	0	0		0		0		0		0	true							
37640	2778311	0	472273	1588538	0	1619438	0	0	77465	0	5414671	0	878007		521991	1306410	82564	1143664	4535907	3501	757	29937	77465	57171	373995	478248	70535	20329	852243	134076	209223	40711	2833	421116	386843	164294	0	343299	0	0		0		152114		0		152114	true	837367	234065	459085	649006	1453133	851443	
37659	7291	0	967	15270	0	25346	0	0	0	0	23379	0	1187		4532	0	191	24379	22192	0	0	0	0	0	2962	8640	310	0	11602	1601	2078	496	0	7380	4175	0	0	3679	0	0		0		0		0		0	true							
37949	7671	0	20420	32828	0	69323	0	0	4085	0	133791	0	17139		8468	99045	5703	48892	116652	11	0	3346	4085	0	2023	6061	3202	5075	8084	3354	4500	1375	1485	7893	10714	0	0	7854	0	0		0		1000		17693		18486	true							
38740	32591	0	39874	87269	0	139638	0	0	19211	0	168579	0	14696		41876	52096	9900	99426	153849	338	34	3957	19211	0	14306	25639	16125	6690	39945	8892	11201	1041	0	20884	21134	0	0	20092	0	0		0		0		0		0	true							
39327	102940	0	18551	261953	0	426252	0	0	0	0	415500	0	33468		44547	180237	15127	404879	379394	2822	2638	5784	0	0	57513	51317	9596	0	107824	10092	3306	500	0	73879	13898	131159	0	13397	0	0		0		80605		0		80605	true							
39756	31184	55	15499	251936	0	453463	0	0	0	0	355055	0	18224		20394	170650	9713	436671	336583	1238	248	5638	0	0	18881	40042	3176	281	58923	32502	55810	314	2216	41986	90842	32259	0	88312	0	0		0		27800		0		27800	false							
40033	6845	0	4217	13574	0	27655	0	0	0	0	14731	0	266		4541	321	2047	23438	14465	0	0	682	0	0	3290	2305	616	56	4152	0	1298	0	0	1726	1298	0	0	1298	0	0		0		0		0		0	true							
40499	849048	1	19013	788926	0	1057178	0	0	338762	248	3460857	0	295844		742207	1204354	107006	1036798	3160057	1366	4708	37483	338762	338352	337405	628961	135408	2382	966366	67650	181562	53280	807	361949	303299	359339	0	249212	0	0		0		330535		0		330535	true	295244	240002	66355	617120	384876	464043	
40855	6646	0	870	34197	0	34197	0	0	0	0	125765	0	11287		29123	44876	2716	33327	114478	0	0	2716	0	0	20935	26280	7633	6890	47215	3607	5775	3123	0	32615	12505	0	0	9382	0	0		0		0		0		0	true							
41553	12908	0	45494	13471	0	79070	0	0	0	0	44336	0	3888		8760	246	1668	33576	40448	0	0	382	0	0	10491	9990	1187	0	20481	5350	1602	2562	0	12908	9514	0	0	6952	0	0		0		0		0		0	true							
41629	42959	0	3477	87202	0	117472	0	0	0	0	159133	0	3450		35525	14999	5136	113995	155683	0	0	1739	0	0	17243	35075	8394	862	52318	3265	31346	4989	0	26050	39600	399	0	34611	0	0		0		47		0		47	true							
41825	72647	0	55165	445685	0	461396	0	0	15000	0	517148	0	8829		65439	260798	19792	401772	508319	4459	0	4467	15000	0	15305	67710	32264	950	83015	7102	52605	7768	0	50790	67475	186322	0	59707	0	0		0		168922		0		168922	true	91425	859	177757	83041	64212	2637	
42037	10451	0	3618	24636	0	37245	0	0	0	0	47216	0	1115		7433	13823	0	33627	46101	0	0	0	0	0	8974	3922	1749	735	12896	5008	2285	269	0	7946	7562	0	0	7293	0	0		0		0		0		0	true							
42354	16176	5	47234	90034	0	165006	0	0	0	0	139408	0	15041		11899	59916	3077	117767	123525	0	842	1156	0	0	9274	29537	1622	0	38811	6475	16408	0	0	28534	22883	33538	0	22883	0	0		0		28583		0		28583	true							
42372	33924	0	3189	106156	0	111130	0	0	0	0	283414	0	2640		51680	72658	20840	107941	280774	0	0	10825	0	0	27610	81838	5134	2345	109448	11965	47026	913	0	65248	59904	0	0	58991	0	0		0		0		0		0	true							
42420	1459339	401	684473	2417166	0	4303120	0	0	2964	0	5891792	342	148896		755185	2673169	92024	3610248	5739355	7998	3199	29766	0	0	662397	615776	55488	13714	1278173	231272	170894	9370	373	592190	411909	372886	2964	402166	0	0		0		327090		0		327090	true	830920	842238	1573241	1099928	1306599	152740	
42448	133077	0	189209	862860	0	862860	0	0	122976	0	1205011	4750	102231		320212	92373	91690	672132	864017	1519	234013	51245	114961	56205	113229	460676	153088	17170	573905	35224	168631	28080	3462	423953	235397	29186	0	203855	126226	0		0		0		0		0	true							
42457	3890	0	4115	7428	0	17120	0	0	16673	0	33401	0	8151		1411	23864	533	13005	25250	0	0	0	142	142	894	789	457	6	1683	1000	1500	1000	0	735	3500	0	15531	2500	0	0		0		0		0		0	false							
43052	18091	1	2414	26408	0	43155	0	0	0	0	65010	0	4102		12517	15335	2997	40740	60908	0	0	630	0	0	10979	12081	1947	12	15762	3437	2822	305	0	12503	6564	0	0	6259	124	0		0		0		0		0	true							
43351	23475	62	39884	245014	0	245014	0	0	58753	0	299938	623	15838		35345	151534	5500	200934	282845	4134	632	2794	0	0	40871	45280	8402	1131	86151	6929	19123	3193	0	60339	29245	170503	0	26052	0	0		0		127683		0		127683	false							
43856	25268	0	10229	17170	0	32555	0	0	0	0	45048	0	1345		6012	1004	3867	22078	43703	248	0	2238	0	0	5876	5054	2166	0	10930	1427	3740	514	0	7083	5681	2377	0	5167	1431	0		0		3235		0		1252	true							
43959	23744	0	5917	66398	0	86850	0	0	0	0	104574	0	3076		7406	38985	1399	80666	101498	267	0	705	0	0	4251	14886	1398	691	18572	1264	16993	362	2000	13820	20619	0	0	18001	0	0		0		0		0		0	true							
44040	107901	0	55143	57745	0	150186	0	0	0	0	221685	0	10549		39907	11468	42565	95043	211136	0	0	0	0	0	23996	49055	3582	0	73051	14626	10756	301	0	36726	25683	0	0	25382	0	0		0		0		0		0	true							
44433	635963	0	0	82383	0	89266	0	0	39612	0	999527	0	0		72424	86309	4973	89266	999527	0	0	2689	39612	10511	61138	115331	30390	0	176469	32570	35732	1607	487	134435	70396	0	0	68302	4555	0		0		0		0		0	true							
44741	92251	2	133230	182846	0	339101	0	0	0	0	262041	0	21296		22053	90414	11892	202895	240250	2974	495	6641	0	0	9880	20739	7466	5388	30619	14941	17908	2580	474	21420	35903	67671	0	32849	0	0		0		57566		0		57566	true							
44750	9514	0	15326	47049	0	70051	0	0	46819	0	128123	0	9078		18204	22167	10844	54209	119045	516	0	6817	0	0	11505	23791	3121	3061	35296	9188	24553	18626	2596	23275	54963	29549	0	33741	0	0		0		30391		0		30391	false							
44929	56972	0	36468	46648	0	99943	0	0	0	0	79669	0	1408		11257	3800	6512	63475	78261	0	0	2919	0	0	3536	4555	4955	2197	6701	0	2253	272	1130	3985	3655	0	0	2253	0	0		0		0		0		0	false							
45056	9146	0	2919	17492	0	27591	0	0	0	0	61469	0	16618		12568	26878	3741	24672	44851	0	0	1624	0	0	6874	10028	1268	81	16902	1578	5615	0	0	5683	7193	0	0	7193	0	0		0		0		0		0	true							
45458	25396	0	10234	73981	0	73981	0	0	3590	0	142327	0	39434		26156	41590	6036	63747	102893	0	0	2620	3590	3590	25509	21808	2421	471	47317	17234	7896	0	0	24053	25130	254	0	25130	0	0		0		0		0		0	true							
45551	114840	2	79937	456608	0	456608	0	0	145000	0	703014	0	45751		103793	172685	23011	376567	657027	102	236	6284	145000	125000	81736	205164	38539	2090	285799	41029	41974	3366	1591	223736	87960	103696	0	83003	0	0		0		0		0		0	true							
45560	217016	0	37372	280375	0	305715	0	0	0	0	2257681	0	10817		35840	1265986	7700	268343	2246864	0	0	2698	0	0	91987	19326	2138	0	109491	623518	37448	264	0	77611	661230	1612	0	660965	0	0		0		0		0		0	true	25950	25340	207346	356143	156204	60812	
45775	21159	0	0	27838	0	48695	0	0	0	0	133309	0	2142		38579	24080	15482	48695	131167	0	0	8437	0	0	22523	44968	4551	1027	67491	5097	8630	1274	0	34490	15001	0	0	13727	0	0		0		0		0		0	false							
46053	111855	128	10702	80220	0	120491	0	0	5000	0	169859	0	6476		31147	0	5558	109661	163383	0	0	1549	5000	5000	13740	29676	5810	1193	43146	1230	4667	312	1376	19272	7585	0	0	5897	0	0		0		0		0		0	true							
46941	20489	0	18414	42618	0	106599	0	0	4000	0	96661	0	2845		22592	12769	5590	87195	93816	990	0	2048	4000	0	10415	25406	8101	950	35813	4778	12961	792	0	22280	18531	39457	0	17739	0	0		0		39457		0		39457	true							
47247	38438	5540	21819	619520	0	620157	0	0	217870	0	532093	4341	33350		152266	193944	6955	514569	494257	78229	145	3003	217870	145217	90720	83833	75868	1231	174231	23503	23923	366	267	99386	48059	44973	0	47426	145	0		0		86367		0		0	true	52556	15831	31939	128545	37171	1267	
47500	77558	0	16883	71036	0	175301	0	0	10241	0	272662	0	7701		58160	63933	20706	156437	263978	1981	983	7910	10241	10241	40927	43543	9768	2388	84469	7538	26318	689	0	38465	34545	58818	0	33856	747	0		0		50773		0		50773	true							
48057	17056	1049	17727	25455	0	63313	0	0	0	0	58407	0	22041		10451	680	4770	44537	36366	0	0	2807	0	0	4345	10558	1250	3631	14903	2594	11450	5000	1843	9333	20887	0	0	14044	0	0		0		0		0		0	true							
48374	122071	0	38489	232776	0	497098	0	0	114766	0	1037289	0	35753		302884	100257	72468	457896	982635	713	18901	39052	114766	87984	116385	384214	89422	3335	499801	37856	167613	15815	321	290472	221605	52699	0	205468	17914	0		0		0		0		0	true							
48440	16790	0	1312	53343	0	53533	0	0	10947	0	140681	0	7124		39423	52190	4950	37670	130308	14551	3249	1755	10947	9947	12864	36089	9240	714	48953	4115	7055	1371	251	19486	12792	250	0	11170	0	0		0		0		0		0	true							
49054	14804	0	259	14499	0	18221	0	0	80247	0	162255	0	331		84602	49642	0	17962	161924	0	0	0	80247	24126	9735	23745	39052	19851	33480	2954	2068	404	0	7781	5426	1525	0	5022	0	0		0		0		0		0	true							
49148	24068	0	11179	25491	0	51633	0	0	0	0	59423	0	13313		10510	1452	3886	40454	46110	0	0	1150	0	0	6017	10506	2121	210	16523	11717	2324	1008	0	8344	15049	0	0	14041	0	0		0		0		0		0	true							
49241	63820	0	85255	302645	0	657285	0	0	24020	0	667179	0	63042		95303	208438	23139	569185	604137	2845	0	12334	24020	24020	112527	122112	5555	33	234639	70868	57275	26551	0	144924	154694	0	0	128143	0	0		0		0		0		0	true							
49652	10923	0	7146	33136	0	52701	0	0	10500	0	68235	0	10630		8626	13561	2195	45555	34973	0	22632	995	0	0	7359	12221	8010	1864	19580	1059	2333	5906	5000	20828	14298	4093	0	3391	11382	0		0		3598		0		3598	true							
49858	13040	0	46	49752	0	54955	0	0	0	0	74505	0	0		15235	2888	739	54909	74505	0	0	103	0	0	10563	22393	2512	128	32956	8351	14146	486	0	20360	22983	0	0	22497	0	0		0		0		0		0	false							
49951	50800	0	13609	15996	0	54832	0	0	0	0	146663	0	1473		10609	42522	1758	41223	145190	0	0	1096	0	0	8308	21412	3077	217	29720	5377	13894	1056	0	22405	20327	0	0	19271	37037	0		0		0		0		0	false							
50144	7081	0	5753	14703	0	25289	0	0	0	0	53095	0	2582		16015	4928	6226	19536	50513	0	0	3404	0	0	11645	16130	1944	648	27775	2737	6606	1376	0	14352	10719	0	0	9343	0	0		0		0		0		0	false							
50461	88	0	0	21846	0	21846	0	0	0	0	34358	0	0		1069	10068	73	21846	27866	0	6492	0	0	0	2562	4060	4039	0	6622	6822	4449	2000	270	9592	13541	0	0	11271	0	0		0		0		0		0	false							
51253	62839	0	29553	244966	0	246188	0	0	328269	0	733732	0	67678		58897	112455	12804	215728	659322	907	6732	6622	328269	64646	88020	97881	42544	238997	185901	49695	39184	1815	303	408545	90997	19192	0	88879	7502	0		0		13299		0		13299	true	107481	43851	109204	3251	57655	5184	
51356	8563	0	1453	10961	0	17437	0	0	0	0	32786	0	0		4255	0	3550	15984	32786	0	0	0	0	0	2362	5116	1674	0	7478	7672	4405	2994	0	4897	15071	0	0	12077	0	0		0		0		0		0	false							
51459	29878	0	11998	97772	0	111224	0	0	0	0	187220	0	76209		16803	61874	5717	99226	110979	0	32	2723	0	0	11269	25856	1667	0	37125	35371	21306	0	0	21989	56677	54	0	56677	102	0		0		0		0		0	true							
51842	121482	1030	17241	114038	0	175658	0	0	8939	0	389296	0	73000		71071	20046	20784	157387	310675	0	5621	7150	8441	5652	52395	129583	34655	713	181978	10114	18013	1995	301	146274	30423	61033	498	28127	56621	0		0		0		0		0	true							
52719	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0		0		0	false							
52951	16503	0	17921	147799	0	147799	0	0	16445	0	147387	0	34621		32313	44309	4685	129878	112766	0	0	2265	16445	15588	19089	37812	3159	1053	56391	7150	17971	341	0	28800	25462	0	0	25121	0	0		0		0		0		0	true							
53051	14850	0	3278	36565	0	47513	0	0	0	0	59332	0	1854		10430	7966	2938	44235	57478	0	0	903	0	0	3853	16637	1862	1130	20490	1419	11615	0	0	13052	13034	0	0	13034	0	0		0		0		0		0	true							
54058	101902	0	3187	97163	0	118942	0	0	0	0	411057	10	43595		69230	92081	24634	115755	360990	0	6462	16345	0	0	43016	86708	11812	11143	60027	24026	32154	7935	281	83448	64396	0	0	56180	6399	0		0		0		0		0	true							
54656	160093	0	87570	210348	0	336528	0	0	3	0	666032	0	132252	0	100533	92144	62116	248958	533780	0	0	0	3	3	110479	160595	3519	1060	271074	49504	87416	963	259	175120	138142	0	0	136920	0	0		0		2		0		0	true	103070	41935	37848	3470	86236	64631	
54973	2756076	60	109848	2529339	0	4022317	0	0	0	0	4028920	0	627		279652	538578	86440	3899351	4025591	13058	2702	6711	0	0	199517	303215	24325	13962	502732	104579	80323	4503	3842	261367	193247	86977	0	184902	0	0		0		0		0		0	true	1311101	1035296	40285	496184	2599268	156180	
55336	111717	0	273	140566	0	242852	0	0	0	0	311516	0	0		53206	27231	9255	242579	311516	0	0	3765	0	0	32464	70625	11262	2803	102092	10365	42494	1598	957	63948	55414	15912	0	52859	0	0		0		0		0		0	true							
55635	5013	0	869	25361	0	35575	0	0	0	0	130803	0	14594		3694	24144	235	34394	67518	312	48691	235	0	0	19869	47034	8800	532	66903	8878	14145	2386	0	72542	25409	29167	0	23023	33070	0		0		0		0		0	false							
55653	14040	635	1001	45516	0	78122	0	0	0	0	37756	0	5544		4115	11713	888	76486	32212	0	0	0	0	0	1345	5055	543	90	6400	0	4707	263	0	2919	4970	0	0	4707	0	0		0		0		0		0	true							
55970	155690	9	1255	148097	0	211267	0	0	0	0	332423	0	3911		43677	20949	16979	209261	328512	742	0	9721	0	0	25958	72964	2019	1324	98922	16195	37065	0	259	58588	53519	8933	0	53260	0	0		0		7272		0		7272	true							
56258	77890	0	5724	82142	0	82142	0	0	12500	0	232847	0	49001		20346	99239	1996	76418	183846	0	0	215	0	0	9356	24183	2426	954	14086	5653	9116	4030	0	16573	18799	0	0	14769	0	0		0		0		0		0	true							
56351	1309216	0	8213	25971	0	26204	0	0	0	495	3776945	0	382251		170721	1910287	35475	15591	3388018	2400	6181	11478	0	0	196673	140919	29740	7508	337592	99970	73825	8807	0	204119	182602	511126	0	173795	0	0		0		0		0		0	true	1990	1293	705444	831030	602803	703496	
56548	93254	0	2575	62532	0	82968	0	0	137729	0	483432	4750	49584		150333	17640	3492	78583	349169	1810	79929	578	137729	71274	49282	130222	105773	10108	179504	17102	51007	9045	0	145052	77154	14105	0	68109	98406	0		0		5830		0		5830	true							
56717	458337	0	26708	67964	0	71215	0	0	43308	0	883747	0	73261		135720	77724	24145	41534	809778	2973	708	8348	40096	40096	126425	130508	4341	744	256933	49418	33507	2742	0	126298	85667	73040	3212	82925	0	0		0		64295		0		64295	true							
57451	64084	0	56257	101614	0	239449	0	0	0	0	377491	0	46916		64529	168996	22414	183192	330575	0	0	7932	0	0	45800	54829	6968	1933	99265	19137	15446	297	0	45001	34880	4202	0	34583	0	0		0		0		0		0	true							
58225	63872	0	15185	106515	0	152769	0	0	0	0	266276	0	9872		71771	30962	20370	137584	256404	0	0	9991	0	0	46676	61753	17165	6718	101166	15456	18760	4579	334	60543	39129	0	0	32248	0	0		0		0		0		0	true							
58243	319130	0	156445	1732060	0	2150440	0	0	295295	0	3332508	0	30696		539695	1959987	58515	1989290	3301565	4705	247	18015	295295	295295	241242	494597	32268	2169	735839	80225	196249	6641	0	230581	283115	129144	0	276474	0	0		0		111945		0		111945	true	331445	418986	906345	1053642	278233	40897	
58355	4615	0	1222	12380	0	22017	0	0	2000	0	39104	0	1216		5791	14250	767	20791	37053	4	835	0	2000	2000	6096	7206	13	15	13302	2962	3947	0	0	7538	6909	0	0	6909	0	0		0		0		0		0	true							
58551	42882	0	17467	52338	0	92744	0	0	27603	0	146686	0	39540		18986	1589	1918	75277	107146	0	0	601	3	0	11472	23681	4908	0	35153	15761	30510	15883	0	21075	62154	0	15600	46271	0	0		0		0		0		0	true							
58636	221736	0	5992	70734	0	74213	0	0	0	0	426026	0	73919		38785	45399	4122	68221	352107	0	0	1909	0	0	28762	46157	3166	1286	74918	29948	49573	0	0	40584	79521	0	0	79521	0	0		0		0		0		0	true							
58757	35560	0	10246	135268	0	135268	0	0	31286	0	255022	0	7252		46964	80263	10424	124526	247355	496	415	3843	31286	0	20244	59335	23668	12426	74583	3135	17800	2592	0	68708	23527	11423	0	20935	0	0		0		8602		0		8602	true							
58971	394758	116	43809	894661	0	965436	0	0	0	0	7716642	29689	122619		164564	6535360	25722	917110	7563875	4401	459	7501	0	0	229176	147728	8432	4262	376761	289409	107017	500	0	225034	396926	142429	0	396426	0	0		0		112596		0		112596	true	70646	48464	1891400	4504925	310285	84116	
59316	198723	15	214140	756653	0	794193	0	0	28175	0	1205247	0	246852		250785	188444	58410	575944	957767	4094	628	22954	0	0	119337	365416	60344	3870	446142	85931	169909	13274	0	298182	269114	174921	23175	215849	0	0		0		78858		0		78858	true							
59352	90477	0	39859	124098	0	247396	0	0	0	0	302564	0	5622		48843	59256	8143	207536	296942	1	0	3560	0	0	32822	69968	5336	33	102790	13023	30325	1323	0	59317	44671	0	0	43348	0	0		0		0		0		0	true							
59370	35125	0	3	16021	0	50899	0	0	0	0	250498	0	340		81558	38796	32710	50792	250158	104	0	13180	0	0	39728	60711	37874	10612	100439	6691	12572	7529	862	67367	27654	0	0	19263	0	0		0		0		0		0	true							
59754	3152	0	10309	11840	0	55538	0	0	105390	0	134086	0	1216		100684	19150	354	43497	130393	1732	2477	245	105390	5000	4976	3495	6569	89278	8471	0	7465	0	0	3634	7465	46066	0	7465	2230	0		0		40376		0		40376	true							
60143	2073000	3105000	2030000	33318000	3000	33318000	0	0	4206000	0	27956000	7000	451000		1582000	22086000	210000	27932000	27496000	248000	2000	43000	4206000	4206000	1379000	1110000	49000	12000	2489000	757000	483000	7000	0	968000	1247000	3518000	0	1240000	0	0		0		2000		53000		55000	true	7070000	5143000	8006000	13769000	1891000	181000	
