"IDRSSD"	RCFD0071	RCFD0081	RCFD1773	RCFD2130	RCFD2143	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFDJA22	RCFDJJ34	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON1773	RCON2130	RCON2143	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	RCONJA22	RCONJJ34	
908553																																							73485	8287	192625	0	12083	14826	0	28065	960966	838583	4179	852762	0	6928	10000	0	108204	400	960966	0	0	79195	0	0	39276	2210	132723	705860			0	636313	629385	-10667	0	0	0	0	108204	0	0	
908861																																							104159	18120	46900	0	2762	90006	0	45480	862873	788586	1570	790395	801	7045	239	0	71677	1500	862873	0	0	14157	0	0	59728	0	138337	650249			0	562488	555443	-3708	3	0	0	0	72478	0	0	
909055																																							58239	10258	288917	0	972	11758	0	27467	863035	755709	5401	793760	0	5126	32650	0	69275	308	863035	0	0	60156	0	0	26051	0	170894	584815			0	470550	465424	-17240	0	0	0	0	69275	0	0	
909756																																							16692	923	1154	0	0	2449	953	1819	147028	127308	3747	134555	0	1026	3500	0	12473	120	147028	0	0	1087	0	0	11400	0	19715	107593			0	121617	120591	-134	0	0	0	0	12473	0	2447	
910079																																							1401	623	0	0	0	120	0	110	9156	6796	47	6843	0	50	0	0	2313	0	9156	0	0	2272	0	0	0	0	0	6796			41	6766	6716	0	0	0	0	0	2313	102	84	
910118																																							16763	8303	141675	0	83	9196	0	30274	574780	503273	6790	513409	0	6227	3346	0	61371	400	574780	0	0	67416	0	0	350	0	164363	338910			0	372010	365783	-6795	0	0	0	0	61371	0	2703	
910239																																							7820	1912	18560	0	0	2795	0	9152	195075	173928	2987	176915	0	1757	0	0	18160	248	195075	0	0	15652	0	0	4752	0	45216	128712			0	156593	154836	-2492	0	0	0	0	18160	0	0	
911160																																							13967	8159	91986	0	8539	16238	0	22673	720650	599171	3292	655813	0	3861	53350	0	64837	1586	720650	0	0	26807	0	0	53394	0	189522	409649			0	488355	484494	-16950	0	0	0	0	64837	0	74594	
911339																																							725	4345	38983	0	0	2707	0	6699	161001	146460	1335	147795	0	1032	0	0	13206	546	161001	0	0	14603	0	0	1500	0	56691	89769			0	78689	77657	-3443	29885	0	0	0	13206	0	0	
911759																																							2298	1443	0	0	0	90	0	2447	68066	55651	735	56386	0	524	0	0	11680	200	68066	0	0	10280	0	0	1200	0	10823	44828			0	56735	56211	0	3586	0	0	0	11680	0	1991	
911973																																							187701	27293	0	0	77044	63134	6	107021	4025669	3372380	43893	3621273	0	28529	205000	0	404396	2000	4025669	0	0	402246	0	0	150	116681	213349	3159031			0	3466395	3437866	0	1138	0	0	0	404396	7785	0	
912756																																							2222	644	17103	0	0	192	0	399	43483	39549	121	39745	0	329	0	0	3738	75	43483	0	0	2803	0	0	1925	0	8011	31538			0	23252	22923	-1065	0	0	75	0	3738	0	0	
913146																																							16077	8863	92820	0	1728	34528	0	45538	873810	690601	8985	807586	0	9783	108000	0	66224	13	873810	115	0	31684	0	0	42486	28360	26692	663909			0	655260	645477	-7959	304	0	0	0	66224	0	0	
913436																																							9263	784	0	0	0	2165	0	286	68064	58789	117	58906	0	150	0	0	9158	135	68064	0	0	8814	0	0	215	0	16691	42098			-6	24779	24629	0	271	0	0	0	9158	0	30666	
913753																																							236780	35598	0	0	30484	27075	0	29977	4235197	3678874	13268	3774282	0	21523	0	0	460915	787	4235197	0	0	412827	0	0	47301	1588	1100818	2578056			0	2438694	2417171	0	0	0	0	82140	460915	0	1456524	
913856																																							192981	143237	1637295	721	22523	91827	8904	105385	8508672	7541161	60943	7728947	0	72388	80715	0	779725	30000	8508672	0	0	768673	34004	0	67450	19945	1600013	5941148			0	6322259	6249871	-86398	1979	0	0	46128	779725	0	0	
914545																																							3650	2895	49788	0	0	1749	0	11935	299524	246597	852	277449	0	2865	30000	0	22075	700	299524	0	0	24708	0	0	2300	0	42478	204119			0	207889	205024	-5633	24268	0	0	0	22075	0	215	
914648																																							93258	48025	244468	0	75862	75014	0	96050	2744123	2384309	27845	2412154	0	24050	0	0	331969	533	2744123	0	0	272362	0	0	67015	7779	519152	1865157			0	1829890	1805840	-7941	0	0	0	0	331969	0	297827	
914853																																							1560	3761	65723	0	505	5645	0	3767	235406	214001	1126	219127	0	1360	4000	0	16279	812	235406	0	0	6253	0	0	17188	0	27135	186866			0	146920	145560	-7974	8191	0	0	0	16279	0	694	
915056																																							10147	1769	23149	0	0	371	0	1316	81429	70538	391	74232	0	667	2000	0	7197	100	81429	0	0	7892	0	0	490	0	16359	54179			0	45344	44677	-1285	0	0	0	1303	7197	0	0	
915065																																							126520	13351	195821	0	600	4748	0	28536	863001	768939	4851	774497	0	7212	707	0	88504	5910	863001	0	0	71498	0	0	12750	1110	68611	700328			0	499527	492315	-1654	0	0	0	0	88504	0	0	
915878																																							424253	26595	521320	0	20635	47785	1240	687988	17363064	10493100	127254	15642051	0	72540	5021697	0	1721013	1	17363064	0	0	1164454	6274	0	591964	30977	166394	10326706			-19500	15668537	15595997	-15906	0	0	0	0	1721013	0	0	
915935																																							12226	604	4824	0	0	89	0	1002	30831	27549	208	27757	0	150	0	0	3074	296	30831	0	0	2439	0	0	525	0	5947	21602			0	8642	8492	-186	0	0	0	0	3074	0	3594	
916343																																							7430	1883	43309	0	0	226	0	4817	112630	95581	206	95787	0	232	0	0	16843	400	112630	0	0	16402	0	0	1100	0	20821	74760			0	44431	44199	-1059	10761	0	0	0	16843	5	0	
916745																																							33713	10655	136299	0	189	15731	898	36350	815034	712537	8192	730735	0	6900	10006	0	84299	9000	815034	0	0	6449	0	0	82721	0	99401	613136			0	481468	474568	-13871	0	0	0	0	84299	0	106631	
916857																																							10272	3424	18549	0	1595	4535	0	8600	246166	218621	2304	220925	0	1843	0	0	25241	413	246166	0	0	14097	0	0	11375	0	75901	142720			0	191111	189268	-644	9700	0	0	0	25241	223	0	
917050																																							4973	5689	18236	0	492	3154	0	7241	395049	349293	3423	355116	0	4469	2400	0	39933	250	395049	0	0	26566	0	0	13117	0	48256	301037			0	359588	355119	0	0	0	0	0	39933	145	0	
917500																																							3661	2318	77854	0	0	1091	0	3178	197312	171406	932	172338	0	1306	0	0	24974	300	197312	0	0	28865	0	0	300	0	53639	117767			0	101982	100676	-4491	2773	0	0	0	24974	0	5761	
917555																																							124707	3989	21970	0	0	10160	0	20216	825186	714135	6446	747912	0	7313	27331	0	77274	1084	825186	0	0	40271	0	0	37891	0	187245	526890			0	635927	628614	-1972	11530	0	0	0	77274	0	4000	
917630																																							11058	1492	20775	0	0	688	17	780	108398	99804	700	101275	0	1267	0	0	7123	190	108398	0	0	1276	0	0	7615	0	20635	79169			0	74855	73588	-1958	0	0	0	771	7123	0	0	
917742																																							738938	521167	5036508	0	1207056	377372	34288	1720740	43932191	34198680	434622	39301637	0	376515	4274739	250000	4630554	215	43932191	51660	68011	1415489	225208	0	3229147	105210	5806204	28392476			0	30607605	30231090	-14297	0	0	145	75440	4630554	10853	3672101	
917854																																							2808	5116	44285	0	0	878	0	2783	225486	197293	1096	202384	0	2044	1242	0	23102	1420	225486	0	0	21084	0	0	4042	0	32235	165058			0	171547	169503	-3444	113	0	0	2753	23102	0	0	
918132																																							6105	6893	18500	0	0	9239	0	5251	227923	202798	880	205278	0	1501	1600	0	22645	300	227923	0	0	22520	0	0	513	0	46120	156678			-26	183394	181893	-662	42	0	0	0	22645	0	0	
918150																																							39334	1983	0	0	0	93	0	4404	139327	118062	1088	119150	0	1015	0	0	20177	300	139327	0	0	19477	0	0	400	0	47926	70136			0	44270	43255	0	0	0	0	0	20177	0	50258	
918356																																							0	924	1248	0	1739	735	0	696	60961	50234	632	52866	0	715	1250	0	8095	125	60961	0	0	654	0	0	7379	0	15618	34616			0	54496	53781	-63	0	0	750	0	8095	0	1838	
918477																																							30344	2370	7616	0	0	12662	0	40513	1031465	888672	14045	941329	0	6866	38000	0	90136	4500	1031465	0	0	85079	0	0	0	0	68642	820030			0	831835	824969	557	0	0	0	612	90136	0	112991	
918655																																							1318	1264	40112	71	0	225	0	895	71633	65993	420	66913	0	307	0	0	4720	1000	71633	0	0	4436	0	0	2600	0	17595	48398			0	27982	27675	-3316	0	0	500	0	4720	73	0	
918776																																							454	70	877	0	0	153	0	1232	18100	14651	334	15371	0	86	313	0	2729	0	18100	0	0	2709	0	0	0	0	934	13717			0	15400	15314	20	0	0	73	0	2729	0	0	
918879																																							11648	1430	52720	0	653	6991	0	13484	260270	223764	1025	239789	0	1872	15000	0	20481	1	260270	0	0	19404	0	0	8765	393	35515	188249			0	174823	172951	-7689	0	0	0	0	20481	0	0	
918918	2820622	112572	3815472	0	16156	165099	0	675362	10797029	388715	9494293	0	26054	0	0	1302736	18956	10797029	276218	35494	925411	0	0	361668	0		0	2941464	2915410	-3299	0	70	1302736	0	118	19064	0	19064			3815472							9050950					0												1963487	7087463							0	0	0	70		0		
918954																																							19551	1651	54232	0	237	3386	0	11614	361193	313573	2348	331921	0	2444	16000	0	29272	600	361193	0	0	28955	0	0	3700	0	74085	239488			0	237230	234786	-3983	0	0	0	0	29272	96	35640	
919344																																							23720	4132	64689	0	694	5690	180	9877	345776	311919	2890	318662	0	2512	3853	0	27114	240	345776	0	0	18443	0	0	12985	0	66953	244966			0	239306	236794	-4554	0	0	0	0	27114	0	0	
919456																																							7175	2007	31574	0	6268	10944	0	18384	515657	390659	5270	464432	0	4312	68503	0	51225	50	515657	0	0	41756	0	0	8955	1277	37172	353487			0	393720	389408	464	43579	0	0	0	51225	0	5041	
919568																																							32	6648	0	0	0	2846	91	3344	101677	91725	305	92030	0	1263	0	0	9647	300	101677	0	0	6547	0	0	2800	0	40110	51615			0	80361	79098	0	8619	0	0	0	9647	0	999	
919773																																							2408	1500	7452	0	0	2592	0	6513	139024	96071	415	120486	0	449	24000	0	18538	0	139024	0	0	19839	0	0	0	0	5400	90671			0	119008	118559	-1301	0	0	0	0	18538	0	0	
920210																																							23683	3693	81761	0	862	1343	0	8059	246187	225972	441	226413	0	1328	0	0	19774	280	246187	0	0	24611	0	0	1292	0	56923	169049			0	128114	126786	-6409	0	0	0	0	19774	0	0	
920359																																							14976	2007	16040	0	0	1660	0	1604	128379	110339	445	111624	0	1163	840	0	16755	240	128379	0	0	15572	0	0	2010	0	24033	86306			0	89970	88807	-1067	0	0	0	0	16755	0	3285	
920733																																							616	4566	47736	0	896	4408	0	3282	246098	203430	1929	226398	0	1552	21039	0	19700	1600	246098	0	0	21945	0	0	3985	0	46583	156847			0	183775	182223	-7830	2317	0	0	0	19700	0	54	
920854																																							24928	11756	143223	796	10034	11818	20	28097	855580	734380	5874	775872	0	6421	35618	0	79708	235	855580	0	0	30087	0	0	62265	618	88911	645469			0	625139	618718	-12879	5572	0	0	0	79708	0	0	
920975																																							36856	9297	1420	77	0	5603	163	10930	396899	346941	1820	358761	0	3514	10000	0	38138	884	396899	0	0	35577	0	0	1851	0	51431	295510			0	335281	331767	-174	786	0	0	0	38138	0	0	
921039																																							92850	8524	144621	0	0	8344	0	24238	912365	729177	5251	805793	0	7583	0	0	106572	3418	912365	0	0	74993	0	0	30332	5341	233035	496142			0	631101	623518	-2171	0	0	0	71365	106572	0	4929	
921178																																							15192	18980	118777	0	27223	27411	0	56720	1514435	1216471	11890	1332941	0	15426	104580	0	181494	1	1514435	0	0	77120	0	0	116603	0	313104	903367			0	1068080	1052654	-12230	0	0	0	0	181494	0	197478	
921655																																							3975	1291	22876	0	0	136	0	1464	36633	31985	885	32870	0	269	0	0	3763	150	36633	0	0	3472	0	0	1832	0	11001	20984			0	7054	6785	-1691	106	0	0	0	3763	0	0	
921879																																							8572	1079	45358	0	83	1956	0	8074	151896	135249	238	135487	0	1256	0	0	16409	0	151896	0	0	19721	0	0	0	0	13414	121835			0	88030	86774	-3312	0	0	0	0	16409	0	0	
921936																																							1893	1738	20592	0	0	438	0	1405	62650	55608	233	61145	0	501	4000	0	1505	150	62650	0	0	3695	1056	0	1683	0	4795	50813			0	36029	35528	-4023	0	0	0	1304	1505	0	0	
922157																																							58	5718	80828	0	559	4495	0	6081	266095	247197	1544	248741	0	1513	0	0	17354	600	266095	0	0	20216	0	0	6800	0	37693	209504			0	160604	159091	-10262	9195	0	0	0	17354	70	0	
922344																																							57	10678	147663	0	6274	9102	0	22418	591283	489829	3999	531064	0	4061	1000	0	60219	600	591283	0	0	24611	0	0	39483	0	134483	355346			0	387488	383427	-4475	11664	0	0	36236	60219	0	0	
922559																																							46014	2527	115449	64	8622	16501	0	10189	687385	581052	6555	613607	0	5925	26000	0	73778	500	687385	0	0	24988	0	0	56270	396	84526	496526			0	492623	486698	-7980	0	0	0	0	73778	309	616	
922924																																							152840	2201	40444	0	0	1896	0	6499	301412	257026	849	265140	0	1145	0	0	36272	330	301412	0	0	31801	0	0	4670	0	108853	148173			0	98677	97532	-529	0	0	0	7265	36272	0	0	
923257																																							9575	734	0	0	3797	908	25	2956	89501	76805	651	77456	0	956	0	0	12045	12375	89501	0	0	-330	0	0	0	0	5215	71590			0	70744	69788	0	0	0	0	0	12045	0	1718	
923350																																							740	400	23749	0	0	342	0	2869	59057	55794	405	56199	0	423	0	0	2858	50	59057	0	0	5049	0	0	1264	0	14039	41755			0	29771	29348	-3505	1536	0	0	0	2858	73	0	
923707																																							94027	8072	198924	0	0	39579	0	74591	1753656	1508083	27357	1538939	0	15246	3499	0	214717	1	1753656	0	0	225191	0	0	0	0	218034	1290049			0	1353703	1338457	-10475	6	0	0	0	214717	0	0	
923752																																							72355	34736	468680	14957	25195	47461	218	79590	2258424	1994486	34838	2080213	0	17972	5850	0	178211	1080	2258424	0	0	109213	0	0	103733	1861	351854	1642632			0	1526712	1508740	-35815	4631	0	0	45039	178211	0	0	
923855																																							5869	2468	34883	0	745	667	0	916	124110	106190	526	109243	0	940	146	0	14867	100	124110	0	0	7046	0	0	8880	0	20739	85451			0	67452	66512	-1159	12050	0	0	2381	14867	0	0	
923949																																							15311	1433	23081	0	0	945	0	490	72814	65576	298	65874	0	746	0	0	6940	50	72814	0	0	6023	0	0	1660	0	15615	49961			0	32300	31554	-793	0	0	0	0	6940	0	0	
924058																																							6562	3571	125238	0	321	5251	0	10283	297760	256859	1525	278384	0	2275	20000	0	19376	300	297760	0	0	32474	0	0	800	1069	92955	163904			0	147740	145465	-14198	0	0	0	0	19376	0	0	
924236																																							43232	10142	317671	0	8873	10344	3299	36354	917333	823459	5636	829358	0	4319	263	0	87975	740	917333	0	0	23778	0	0	83901	0	142004	681455			0	443852	439533	-20444	45974	0	0	0	87975	0	1911	
924254																																							15475	1268	17855	0	73	425	0	1933	91442	84232	165	84397	0	891	0	0	7045	250	91442	0	0	6523	0	0	2936	0	20680	63552			0	55304	54413	-2664	0	0	0	0	7045	0	0	
924357																																							10307	5950	76064	0	110	1538	0	5148	280564	247162	766	254428	0	2076	5000	0	26136	1000	280564	0	0	26133	0	0	1000	0	78394	168768			0	182090	180014	-1997	0	0	1500	0	26136	0	1433	
924553																																							2483	320	51591	0	0	80	0	2070	76748	50597	487	58204	0	242	6850	0	18544	50	76748	0	0	18459	0	0	2700	0	3595	47002			0	20446	20204	-2665	0	0	270	0	18544	0	0	
924937																																							21665	2013	112344	0	7389	4690	0	14689	410441	366674	2948	379582	0	2547	9960	0	30859	300	410441	0	0	14928	0	0	26535	655	66781	299893			0	249543	246996	-10904	0	0	0	0	30859	0	0	
925037																																							263002	30554	113173	547	7872	30210	0	30032	2448293	2201691	15997	2219241	0	20786	1553	0	229052	150	2448293	0	0	131611	0	0	103103	9337	288229	1913462			0	1984072	1963286	-5812	0	0	0	0	229052	280	0	
925055																																							3341	1715	67332	0	0	1520	0	6327	236178	191934	873	215376	0	1387	22441	0	20802	500	236178	0	0	18964	0	0	7500	0	75028	116906			0	147077	145690	-6162	0	0	128	0	20802	0	10253	
925354																																							17834	6681	11106	0	575	10227	927	13821	296506	257863	4707	269570	0	2655	7000	0	26936	400	296506	0	0	8482	0	0	19000	0	37723	220140			0	236698	234043	-946	0	0	0	0	26936	0	1292	
925411																																							3945885	7028	0	0	0	20867	0	53906	4028245	3467155	49505	3516660	0	0	0	0	511585	56000	4028245	0	0	311585	0	0	144000	559	1029079	2438076			0	0	0	0	0	0	0	0	511585	0	0	
925653																																							107402	6244	5421	0	257	4759	0	5117	523496	411524	1628	460417	0	5703	47265	0	63079	200	523496	0	0	35179	0	0	27705	0	131203	280320			0	399799	394096	-5	200	0	0	0	63079	0	0	
926632																																							2997	3535	53129	0	0	3254	0	7876	321502	284354	5059	297978	0	2946	8565	0	23524	410	321502	0	0	22783	0	0	3350	0	61604	222750			0	252350	249404	-3019	0	0	0	0	23524	0	1307	
926650																																							15685	179	0	0	0	268	0	783	62932	50408	285	50693	0	949	0	0	12239	250	62932	0	0	11339	0	0	650	0	6129	44279			0	30491	29542	0	0	0	0	0	12239	0	16475	
926959																																							2351	1807	128715	2	0	4370	84	5715	306011	236332	564	281970	0	1969	0	0	24041	220	306011	0	0	17461	0	0	11780	0	50572	185760			0	142701	140732	-5420	19200	0	0	45074	24041	0	3035	
927077																																							11413	420	4717	0	0	757	0	1403	110237	84633	557	95190	0	974	10000	0	15047	0	110237	0	0	15163	0	0	0	0	2948	81685			0	90887	89913	-116	0	0	0	0	15047	0	1614	
927134																																							4868	2430	182354	0	9775	4135	0	18292	468237	375096	1227	446603	0	2280	68860	0	21634	380	468237	0	0	3905	0	0	49100	0	53531	321565			0	248663	246383	-31751	0	0	1420	0	21634	0	0	
927479																																							10902	9431	144602	0	129	4562	0	59006	922239	638174	15952	794956	0	2591	140830	0	127283	3000	922239	0	0	90348	0	0	41848	0	40641	597533			-4370	696198	693607	-3543	0	0	0	0	127283	0	0	
