"IDRSSD"	RCFA2170	RCFA3128	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAJJ30	RCFAJJ31	RCFAJJ32	RCFAKW00	RCFAKW03	RCFAKX77	RCFAKX78	RCFAKX79	RCFAKX80	RCFAKX81	RCFAKX82	RCFAKX83	RCFALB58	RCFALB59	RCFALB60	RCFALB61	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP852	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ258	RCFAS540	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP851	RCFWP852	RCFWP853	RCFWP854	RCFWP855	RCFWP856	RCFWP857	RCFWP858	RCFWP859	RCFWP870	RCOA2170	RCOA3128	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAJJ29	RCOAJJ30	RCOAJJ31	RCOAJJ32	RCOAKW00	RCOAKW03	RCOAKX77	RCOAKX78	RCOAKX79	RCOAKX80	RCOAKX81	RCOAKX82	RCOAKX83	RCOALB58	RCOALB59	RCOALB60	RCOALB61	RCOALE74	RCOANC99	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP852	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ258	RCOAS540	RCOWH312	
561864																																																																																				726719	0				11.2496%			82241		731058	-8104	0						1	0	0	0	38362	731058	0	0.0000%	117734	0	1338	119072	16.3849%	0	0	0	0	1		43251		1	0	73509	0	0	0	-8104	0	0	0		0	81613	0	0	81613	0	0	628	628	0	628						0	0	0		
562058																																																																																				562305	0				9.4301%			52897		560938	-10153	0						0	0	0	0	46697	560938	0	0.0000%	81636	0	2577	84213	14.9764%	0	0	0	0	1		6200		1	0	42744	0	0	0	-10153	0	0	0		0	52897	0	0	52897	0	0	0	0	0	0						0	0	21416		
563233																																																																																						40563	1907	1907	10.6338%	18.9689%	18.0772%	38656	213839	363521	-9959	0			10.9689%			0				21179	363821								0	0	0		0		17777	18.0772%	1	0	28997	0	0	300	-9959	0	0	0		0	38656	0	0	38656	0	0	0	0	0	0	0	0	0	1907	0	300	0			
563336																																																																																				156260	0				10.4406%			16189		155058	-3850	0						0	0	0	0	15390	155058	0	0.0000%	9695	0	0	9695	6.2044%	0	0	0	0	1		800		1	0	12340	0	0	0	-2587	0	0	-1262		0	16189	0	0	16189	0	0	0	0	0	0						0	0	0		
563457																																																																																				92390	0				15.4078%			14228		92343	-138	0						0	0	0	0	14177	92792	0	0.0000%	0	0	82	82	0.0888%	0	0	0	0	1		500		1	0	14539	449	0	0	-138	0	0	0		0	14228	0	0	14228	0	0	0	0	0	0						449	0	2482		
563934																																																																																				68392	0				12.3377%			8457		68546	-31	0						0	0	0	0	7557	68546	0	0.0000%	2895	0	26	2921	4.2710%	0	0	0	0	1		900		1	0	8426	0	0	0	-31	0	0	0		0	8457	0	0	8457	0	0	0	0	0	0						0	0	0		
564052																																																																																				325258	0				49.6778%			160836		323758	0	0						0	0	0	0	140308	323758	0	0.0000%	51778	0	739	52517	16.1463%	0	0	0	0	1		20528		1	0	160836	0	0	0	0	0	0	0		0	160836	0	0	160836	0	0	0	0	0	0						0	0	0		
564324																																																																																						77371	4749	4749	8.4384%	15.9644%	14.9845%	72622	484648	860616	-23119	0			7.9644%			0				71222	860616								0	0	0		0		1400	14.9845%	1	0	49503	0	0	0	-23119	0	0	0		0	72622	0	0	72622	0	0	0	0	0	0	0	0	0	4749	0	0	0			
564463																																																																																				350855	0				11.3622%			38821		341668	-13282	0						0	0	0	0	32611	341668	0	0.0000%	13125	0	150	13275	3.7836%	0	0	0	0	1		6210		1	0	25539	0	0	0	-13282	0	0	0		0	38821	0	0	38821	0	0	0	0	0	0						0	0	0		
564557			300365	15405	15405	13.0471%	20.2947%	19.2539%	284960	1480014	2184092	-40503	0			12.2947%						216545	2184092								0	0	0		68415	19.2539%	0	244457	0	0	0	-40503	0	0	0		0	284960	0	0	284960	0	0	0	0	0	0	0	0	0	15405	0	0	0																																						0																	0				1																															
564678																																																																																						12143	836	836	7.1457%	12.3369%	11.4876%	11307	98428	158235	-409	0			4.3369%			0				11676	158604								0	0	0		0		0	11.4876%	1	0	11267	0	0	369	-409	0	0	0		0	11307	0	0	11307	0	0	0	0	0	0	0	0	0	836	0	369	0			
564838																																																																																						24987	1538	1538	10.9903%	18.2479%	17.1247%	23449	136931	213360	-7322	0			10.2479%			0				16578	213360								0	0	0		0		6871	17.1247%	1	0	16127	0	0	0	-7322	0	0	0		0	23449	0	0	23449	0	0	0	0	0	0	0	0	0	1538	0	0	0			
565143																																																																																						42146	685	685	11.6137%	15.3429%	15.0936%	41461	274693	357001	-6521	0			7.3429%			0				36461	357001								0	0	0		0		5000	15.0936%	1	0	34940	0	0	0	-6521	0	0	0		0	41461	0	0	41461	0	0	0	0	0	0	0	0	0	685	0	0	0			
565170																																																																																				180918	0				36.2499%			65534		180784	0	0						0	0	0	0	65534	180784	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1		0		1	0	65534	0	0	0	0	0	0	0		0	65534	0	0	65534	0	0	0	0	0	0						0	0	4613		
565536																																																																																				164947	0				12.3810%			19021		153631	-4379	0						0	0	0	0	13325	156227	0	0.0000%	16179	0	0	16179	9.8086%	0	0	0	0	1		8292		1	0	17238	2596	0	0	-4379	0	0	0		0	19021	0	0	19021	0	0	0	0	0	0						2596	0	0		
565750																																																																																				1131336	0				12.0786%			136504		1130128	-1243	0						0	0	0	0	115794	1130128	0	0.0000%	225805	0	7604	233409	20.6313%	0	0	0	0	1		20710		1	0	135261	0	0	0	-1243	0	0	0		0	136504	0	0	136504	0	0	0	0	0	0						0	0	77462		
565844																																																																																						13524	893	893	8.6357%	18.9202%	17.6709%	12631	71479	146265	-1932	0			10.9202%			0				11482	146265								0	0	0		0		1149	17.6709%	1	0	10699	0	0	0	-1932	0	0	0		0	12631	0	0	12631	0	0	0	0	0	0	0	0	0	893	0	0	0			
566056																																																																																						42426	2445	2445	12.4938%	16.7939%	15.8260%	39981	252628	320007	-6064	0			8.7939%			0				25923	321591								0	0	0		0		15642	15.8260%	1	0	35501	485	1099	0	-4210	-216	0	-1638		0	39981	0	0	39981	0	0	0	0	0	0	0	0	0	2445	0	1584	0			
566243																																																																																				316517	0				11.5950%			37587		324166	-14	0						0	0	0	0	30762	324166	0	0.0000%	29520	0	75	29595	9.3502%	0	0	0	0	1		6825		1	0	37573	0	0	0	-14	0	0	0		0	37587	0	0	37587	0	0	0	0	0	0						0	0	0		
567240																																																																																				258532	0				13.0282%			33229		255054	-926	0						0	0	0	0	22229	255054	0	0.0000%	11941	0	22	11963	4.6273%	0	0	0	0	1		11000		1	0	32303	0	0	0	-926	0	0	0		0	33229	0	0	33229	0	0	0	0	0	0						0	0	0		
567679																																																																																						21694	1704	1704	7.8002%	11.4201%	10.5231%	19990	189963	256274	0	0			3.4201%			0				20144	256274								0	0	0		0		-154	10.5231%	1	0	19990	0	0	0	0	0	0	0		0	19990	0	0	19990	0	0	0	0	0	0	0	0	0	1704	0	0	0			
567736																																																																																				168814	0				9.4245%			15901		168719	-2743	0						0	0	0	0	8080	168719	0	0.0000%	11668	0	0	11668	6.9117%	0	0	0	0	1		7821		1	0	13158	0	0	0	-2743	0	0	0		0	15901	0	0	15901	0	0	0	0	0	0						0	0	0		
568126																																																																																				480393	0				12.1636%			57210		470337	-15583	0						0	0	0	0	56109	470337	0	0.0000%	42861	0	1998	44859	9.3380%	0	0	0	0	1		1101		1	0	41627	0	0	0	-15583	0	0	0		0	57210	0	0	57210	0	0	0	0	0	0						0	0	0		
568135																																																																																						30200	2775	2775	8.9612%	12.7708%	11.5973%	27425	236477	306043	-7391	0			4.7708%			1				20425	306043								0	0	0		0		7000	11.5973%	1	0	20034	0	0	0	-7391	0	0	0		0	27425	0	0	27425	0	0	0	0	0	0	0	0	0	2775	0	0	0			
568359																																																																																						101976	9601	9601	9.7920%	13.3372%	12.0815%	92375	764598	943369	-5298	0			5.3372%			0				40041	948291								0	0	0		0		57256	12.0815%	1	0	91999	4478	444	0	-5298	0	0	0		0	92375	0	0	92375	0	0	0	0	0	0	0	0	0	9601	0	4922	0			
568377																																																																																				177379	0				10.1454%			17977		177193	-7017	0						0	0	0	0	17977	177193	0	0.0000%	9361	0	0	9361	5.2774%	0	0	0	0	1		0		1	0	10960	0	0	0	-7017	0	0	0		0	17977	0	0	17977	0	0	0	0	0	0						0	0	1987		
568470																																																																																						201494	20066	20066	8.6862%	12.5537%	11.3035%	181428	1605056	2088691	-57560	0			4.5537%			0				96825	2117974								0	0	0		0		113886	11.3035%	1	0	153151	22395	1414	5474	-57560	0	0	0		0	181428	0	0	181428	0	0	0	0	0	0	0	0	0	20066	0	29283	0			
568939																																																																																				281784	0				14.5065%			41203		284032	-4901	0						0	0	0	0	35505	284032	0	0.0000%	23383	0	299	23682	8.4043%	0	0	0	0	1		5698		1	0	36302	0	0	0	-4901	0	0	0		0	41203	0	0	41203	0	0	0	0	0	0						0	0	0		
570558																																																																																						33817	1819	1819	11.0624%	20.2054%	19.1186%	31998	167366	289249	-1444	0			12.2054%			0				14833	289249								0	0	0		0		17165	19.1186%	1	0	30554	0	0	0	-1444	0	0	0		0	31998	0	0	31998	0	0	0	0	0	0	0	0	0	1819	0	0	0			
570651																																																																																				72243	0				9.5840%			6781		70753	0	0						0	0	0	0	1787	71228	0	0.0000%	9926	0	0	9926	13.7397%	0	0	0	0	1		5469		1	0	7256	475	0	0	0	0	0	0		0	6781	0	0	6781	0	0	0	0	0	0						475	0	0		
571135																																																																																						15852	623	623	12.1507%	26.8360%	25.7813%	15229	59070	125334	-4375	0			18.8360%			0				14779	125334								0	0	0		0		550	25.7813%	1	0	10954	0	0	0	-4275	0	0	0		0	15229	0	0	15229	0	0	0	0	0	0	0	0	0	623	0	0	0			
571265																																																																																						70449	4972	4972	12.2882%	17.8642%	16.6034%	65477	394358	532846	-5873	0			9.8642%			0				38484	532846								0	0	0		0		26993	16.6034%	1	0	59604	0	0	0	-5873	0	0	0		0	65477	0	0	65477	0	0	0	0	0	0	0	0	0	4972	0	0	0			
571920																																																																																						24391	2311	2311	7.7918%	12.1949%	11.0394%	22080	200010	283375	-3344	0			4.1949%			0				19245	283375								0	0	0		0		2835	11.0394%	1	0	18736	0	0	0	-3344	0	0	0		0	22080	0	0	22080	0	0	0	0	0	0	0	0	0	2311	0	0	0			
571957																																																																																				43640	0				12.8374%			5603		43646	-2356	0						0	0	0	0	5303	43646	0	0.0000%	3434	0	0	3434	7.8689%	0	0	0	0	1		300		1	0	3247	0	0	0	-2356	0	0	0		0	5603	0	0	5603	0	0	0	0	0	0						0	0	0		
572347																																																																																				94503	0				10.1461%			9507		93701	0	0						0	0	0	0	4933	96458	0	0.0000%	10453	0	17	10470	11.0790%	0	0	0	0	1		7331		1	0	12264	2757	0	0	0	0	0	0		0	9507	0	0	9507	0	0	0	0	0	0						2757	0	0		
572374																																																																																						724283	63130	63130	11.1985%	14.3687%	13.1163%	661153	5040706	5903927	-41313	0			6.3687%			0				548331	5913804								0	0	0		0		122995	13.1163%	1	0	630013	5397	4481	0	-36734	-4284	0	0		0	661153	0	0	661153	0	0	0	0	0	0	0	0	0	63130	0	9877	0			
572459																																																																																				417205	0				10.0638%			41355		410929	-11987	0						0	0	0	0	22914	412739	0	0.0000%	54624	0	1002	55626	13.3330%	0	0	0	0	1		20251		1	0	31178	1810	0	0	-11987	0	0	0		0	41355	0	0	41355	0	0	0	0	0	0						1810	0	0		
572655																																																																																				297369	0				11.7375%			34613		294892	0	0						0	0	0	0	26993	294892	0	0.0000%	29428	0	204	29632	9.9647%	0	0	0	0	1		7620		1	0	34613	0	0	0	0	0	0	0		0	34613	0	0	34613	0	0	0	0	0	0						0	0	0		
573036																																																																																						67747	6320	6320	9.2428%	13.4033%	12.1529%	61427	505452	664596	-7529	0			5.4033%			0				29842	666573								0	0	0		0		33562	12.1529%	1	0	55875	0	1977	0	-7468	-61	0	0		0	61427	0	0	61427	0	0	0	0	0	0	0	0	0	6320	0	1977	0			
573335																																																																																				421636	0				12.3982%			52895		426635	-2497	0						0	0	0	0	42070	426635	0	0.0000%	33345	0	478	33823	8.0218%	0	0	0	0	1		10825		1	0	50398	0	0	0	-2497	0	0	0		0	52895	0	0	52895	0	0	0	0	0	0						0	0	0		
574079																																																																																						34458	1851	1851	10.0426%	17.9481%	16.9840%	32607	191987	324686	-4704	0			9.9481%			0				32607	324686								0	0	0		0		0	16.9840%	1	0	27903	0	0	0	-4704	0	0	0		0	32607	0	0	32607	0	0	0	0	0	0	0	0	0	1851	0	0	0			
574949																																																																																						96606	8759	8759	9.2214%	13.0853%	11.8989%	87847	738281	952641	-16448	0			5.0853%			0				69301	952641								0	0	0		0		18546	11.8989%	1	0	71399	0	0	0	-14155	1848	0	-4141		0	87847	0	0	87847	0	0	0	0	0	0	0	0	0	8759	0	0	0			
574976																																																																																				2191528	0				13.2647%			290276		2188331	-53095	0						0	0	0	0	312542	2200460	0	0.0000%	122920	0	50	122970	5.6112%	0	0	0	0	1		-10995		1	857	249309	7579	2367	2183	-43640	0	0	-9456		0	290276	0	0	290276	0	0	0	0	0	0						12129	0	113083		
575133																																																																																				109257	0				12.1496%			13396		110259	0	0						0	0	0	0	6896	110259	0	0.0000%	1914	0	1025	2939	2.6900%	0	0	0	0	1		6500		1	0	13396	0	0	0	0	0	0	0		0	13396	0	0	13396	0	0	0	0	0	0						0	0	0		
575254																																																																																						527722	44544	44544	10.8768%	14.8173%	13.5666%	483178	3561518	4442262	-60246	0			6.8173%			0				275536	4462994								0	0	0		0		228374	13.5666%	1	0	443664	19315	1417	0	-69105	8859	0	0		0	483178	0	0	483178	0	0	0	0	0	0	0	0	0	44544	0	20732	0			
575348																																																																																				141337	0				11.2001%			15984		142713	-3225	0						0	0	0	0	15706	143685	0	0.0000%	8831	0	505	9336	6.6055%	0	0	0	0	1		1250		1	0	13731	0	0	972	-3140	0	-85	0		0	15984	0	0	15984	0	0	0	0	0	0						972	0	0		
575375																																																																																				84749	0				17.8532%			16097		90163	0	0						0	0	0	0	16097	90163	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1		0		1	0	16097	0	0	0	0	0	0	0		0	16097	0	0	16097	0	0	0	0	0	0						0	0	570		
575759																																																																																				597036	0				10.4757%			62107		592866	-10639	0						0	0	0	0	38329	601335	0	0.0000%	84610	0	4	84614	14.1723%	0	0	0	0	1		32247		1	0	59937	5891	2578	0	-10639	0	0	0		0	62107	0	0	62107	0	0	0	0	0	0						8469	0	886		
575834																																																																																						69661	5257	5257	11.1573%	16.1302%	14.9130%	64404	431866	577234	-4250	0			8.1302%			0				61564	577234								0	0	0		0		2840	14.9130%	1	0	60154	0	0	0	-4250	0	0	0		0	64404	0	0	64404	0	0	0	0	0	0	0	0	0	5257	0	0	0			
576354																																																																																						18255	1152	1152	10.5866%	16.3966%	15.3619%	17103	111334	161553	-986	0			8.3966%			0				-1231	177762								0	0	0		0		34543	15.3619%	1	0	32326	15546	663	0	-986	0	0	0		0	17103	0	0	17103	0	0	0	0	0	0	0	0	0	1152	0	16209	0			
576578																																																																																				145620	0				9.8614%			14292		144929	-3973	0						1	0	0	0	12629	144929	0	0.0000%	8875	0	0	8875	6.0946%	0	0	0	0	1		1663		1	0	10319	0	0	0	-3973	0	0	0		0	14292	0	0	14292	0	0	0	0	0	0						0	0	6432		
576608																																																																																						170695	13251	13251	9.9593%	16.1171%	14.8659%	157444	1059093	1580870	-9929	0			8.1171%			0				157030	1580870								0	0	0		0		414	14.8659%	1	0	147515	0	0	0	-9903	62	-88	0		0	157444	0	0	157444	0	0	0	0	0	0	0	0	0	13251	0	0	0			
576644																																																																																						71532	6716	6716	9.2379%	11.9522%	10.8300%	64816	598484	701632	-3377	0			3.9522%			0				60596	711459								0	0	0		0		14047	10.8300%	1	0	71266	6661	1213	1953	-3377	0	0	0		0	64816	0	0	64816	0	0	0	0	0	0	0	0	0	6716	0	9827	0			
576952																																																																																				358463	0				10.1443%			36839		363150	-5488	0						0	0	0	0	23899	363160	0	0.0000%	59605	0	159	59764	16.6723%	0	0	0	0	1		12950		1	0	31361	10	0	0	-5488	0	0	0		0	36839	0	0	36839	0	0	0	0	0	0						10	0	0		
577128																																																																																						934732	75338	75338	9.5267%	13.0536%	12.0015%	859394	7160695	9020855	-90275	0			5.0536%			0				343405	9408651								0	0	0		0		903786	12.0015%	1	0	1156916	355798	31998	0	-90950	676	0	0		0	859394	0	0	859394	0	0	0	0	0	0	0	0	0	75338	0	387796	0			
577137																																																																																						162192	7624	7624	11.6016%	16.1858%	15.4250%	154568	1002063	1332304	-239	0			8.1858%			0				67688	1332567								0	0	0		0		87143	15.4250%	1	0	154592	0	263	0	-1153	914	0	0		0	154568	0	0	154568	0	0	0	0	0	0	0	0	0	7624	0	263	0			
577230																																																																																						4782	199	199	8.8206%	19.9774%	19.1461%	4583	23937	51958	-2251	0			11.9774%			0				-2674	51958								0	0	0		0		7257	19.1461%	1	0	2332	0	0	0	-2251	0	0	0		0	4583	0	0	4583	0	0	0	0	0	0	0	0	0	199	0	0	0			
578116																																																																																						51951	3319	3319	9.3313%	16.1704%	15.1373%	48632	321273	521169	-6479	0			8.1704%			1				36134	529171								0	0	0		0		20500	15.1373%	1	0	50155	7440	562	0	-6479	0	0	0		0	48632	0	0	48632	0	0	0	0	0	0	0	0	0	3319	0	8002	0			
578237																																																																																						10806	386	386	15.5576%	35.2297%	33.9712%	10420	30673	66977	-1746	0			27.2297%			0				1513	66977								0	0	0		0		8907	33.9712%	1	0	8674	0	0	0	-1746	0	0	0		0	10420	0	0	10420	0	0	0	0	0	0	0	0	0	386	0	0	0			
578255																																																																																						270073	20676	20676	10.2772%	15.9130%	14.6947%	249397	1697186	2426703	-55930	0			7.9130%			0				182637	2455054								0	0	0		0		95111	14.6947%	1	0	221818	21232	7119	0	-55930	0	0	0		0	249397	0	0	249397	0	0	0	0	0	0	0	0	0	20676	0	28351	0			
578554																																																																																				138510	0				11.3689%			15639		137559	-301	0						0	1181	0	0	13163	137559	0	0.0000%	12359	0	0	12359	8.9228%	0	0	0	0	1		2476		1	0	15338	0	0	0	-301	0	0	0		0	15639	0	0	15639	0	0	0	0	0	0						0	0	0		
578741																																																																																						48254	3821	3821	10.1982%	13.5808%	12.5054%	44433	355311	435695	-5849	0			5.5808%			0				33844	435695								0	0	0		0		10589	12.5054%	1	0	38584	0	0	0	-5849	0	0	0		0	44433	0	0	44433	0	0	0	0	0	0	0	0	0	3821	0	0	0			
578862																																																																																						6816	296	296	8.5531%	24.2917%	23.2368%	6520	28059	76230	-205	0			16.2917%			0				3520	76230								0	0	0		0		3000	23.2368%	1	0	6315	0	0	0	-205	0	0	0		0	6520	0	0	6520	0	0	0	0	0	0	0	0	0	296	0	0	0			
579140																																																																																				563524	0				10.8148%			61708		570587	-6470	0						0	0	0	0	54124	573466	0	0.0000%	63298	0	2544	65842	11.6840%	0	0	0	0	1		10463		1	0	58117	2879	0	0	-6470	0	0	0		0	61708	0	0	61708	0	0	0	0	0	0						2879	0	0		
579319																																																																																						5380	168	168	9.0800%	20.0089%	19.3841%	5212	26888	57401	-464	0			12.0089%			0				3823	57401								0	0	0		0		1389	19.3841%	1	0	4748	0	0	0	-464	0	0	0		0	5212	0	0	5212	0	0	0	0	0	0	0	0	0	168	0	0	0			
579364																																																																																				439881	0				10.2507%			44004		429279	-22	0						0	0	0	0	24669	431281	0	0.0000%	310	0	34694	35004	7.9576%	0	0	0	0	1		21337		1	0	45984	2002	0	0	-22	0	0	0		0	44004	0	0	44004	0	0	0	0	0	0						2002	0	0		
579636																																																																																				210881	0				16.8470%			35255		209266	-2156	0						0	0	0	0	15149	211020	0	0.0000%	4960	0	115	5075	2.4066%	0	0	0	0	1		3390		1	0	16383	1544	210	0	-2156	0	0	0		0	16785	0	0	16785	18470	0	0	18470	0	18470						1754	0	4374		
580155																																																																																				749470	0				9.2441%			68975		746148	-1879	0						0	0	0	0	47978	747135	0	0.0000%	96985	0	2804	99789	13.3146%	0	0	0	0	1		21984		1	0	68083	987	0	0	-1876	0	-3	0		0	68975	0	0	68975	0	0	0	0	0	0						987	0	7082		
580548																																																																																						67885	5048	5048	9.1686%	11.4689%	10.6161%	62837	591905	685347	-10662	0			3.4689%			0				57147	685357								0	0	0		0		5700	10.6161%	1	0	52185	0	10	0	-10662	0	0	0		0	62837	0	0	62837	0	0	0	0	0	0	0	0	0	5048	0	10	0			
580847																																																																																				218969	0				9.0060%			19502		216544	-2946	0						0	0	0	0	12302	216544	0	0.0000%	14132	0	440	14572	6.6548%	0	0	0	0	1		7200		1	0	16556	0	0	0	-2946	0	0	0		0	19502	0	0	19502	0	0	0	0	0	0						0	0	0		
580874																																																																																						30326	2108	2108	10.0053%	17.9895%	16.7390%	28218	168576	282031	77	0			9.9895%			0				28218	282031								0	0	0		0		0	16.7390%	1	0	28295	0	0	0	77	0	0	0		0	28218	0	0	28218	0	0	0	0	0	0	0	0	0	2108	0	0	0			
581237																																																																																				150189	0				9.5356%			13191		138334	0	0						0	0	0	0	11492	138334	0	0.0000%	17238	0	0	17238	11.4775%	0	0	0	0	1		1699		1	0	13191	0	0	0	0	0	0	0		0	13191	0	0	13191	0	0	0	0	0	0						0	0	0		
581358																																																																																						27145	2084	2084	9.9374%	14.2708%	13.1752%	25061	190214	252188	-4034	0			6.2708%			0				3061	252188								0	0	0		0		22000	13.1752%	1	0	21027	0	0	0	-4034	0	0	0		0	25061	0	0	25061	0	0	0	0	0	0	0	0	0	2084	0	0	0			
582654																																																																																						13297	849	849	13.2258%	19.8099%	18.5451%	12448	67123	94119	-2538	0			11.8099%			0				11748	94119								0	0	0		0		700	18.5451%	1	0	9910	0	0	0	-2538	0	0	0		0	12448	0	0	12448	0	0	0	0	0	0	0	0	0	849	0	0	0			
582878																																																																																				40641	0				13.4922%			5550		41135	0	0						0	0	0	0	5550	41135	0	0.0000%	1816	0	0	1816	4.4684%	0	0	0	0	1		0		1	0	5550	0	0	0	0	0	0	0		0	5550	0	0	5550	0	0	0	0	0	0						0	0	0		
582953																																																																																				509255	0				9.1720%			45609		497266	-2075	0						0	0	0	0	26616	497882	0	0.0000%	34788	0	2052	36840	7.2341%	0	0	0	0	1		19609		1	0	44150	616	0	0	-2075	0	0	0		0	45609	0	0	45609	0	0	0	0	0	0						616	0	57217		
582971																																																																																						142891	10060	10060	9.0285%	13.0169%	12.1005%	132831	1097732	1471235	-13615	0			5.0169%			0				133231	1471635								0	0	0		0		0	12.1005%	1	0	119616	0	0	0	-13615	0	0	0		400	132831	0	0	132831	0	0	0	0	0	0	0	0	0	10060	0	400	0			
583071																																																																																						28299	1310	1310	14.4926%	27.1672%	25.9096%	26989	104166	186226	657	0			19.1672%			0				26989	186226								0	0	0		0		0	25.9096%	1	0	27646	0	0	0	677	0	-20	0		0	26989	0	0	26989	0	0	0	0	0	0	0	0	0	1310	0	0	0			
583268																																																																																				787378	0				12.4910%			99899		799768	-1204	0						0	0	0	0	86115	799768	0	0.0000%	88437	0	117	88554	11.2467%	0	0	0	0	1		13784		1	0	98695	0	0	0	-1204	0	0	0		0	99899	0	0	99899	0	0	0	0	0	0						0	0	1005		
583352																																																																																				554095	0				13.1817%			71738		544223	-1055	0						0	0	0	0	67568	549331	0	0.0000%	29245	0	781	30026	5.4189%	0	0	0	0	1		9278		1	0	75791	5108	0	0	-1055	0	0	0		0	71738	0	0	71738	0	0	0	0	0	0						5108	0	0		
583754																																																																																				751043	0				12.0586%			90541		750843	-270	0						0	0	0	0	33336	751332	0	0.0000%	94596	0	0	94596	12.5953%	0	0	0	0	1		57694		1	0	90760	456	33	0	-270	0	0	0		0	90541	0	0	90541	0	0	0	0	0	0						489	0	0		
583905																																																																																						244542	9706	9706	13.2219%	17.6819%	16.9801%	234836	1383008	1776119	-8847	0			9.6819%			0				234847	1776130								0	0	0		0		0	16.9801%	1	0	226000	0	11	0	-11415	1695	873	0		0	234836	0	0	234836	0	0	0	0	0	0	0	0	0	9706	0	11	0			
584377																																																																																						206403	10857	10857	11.5251%	16.7486%	15.8676%	195546	1232361	1696690	-54500	0			8.7486%			0				162198	1713795								0	0	0		0		50453	15.8676%	1	0	158151	17105	0	0	-54500	0	0	0		0	195546	0	0	195546	0	0	0	0	0	0	0	0	0	10857	0	17105	0			
584724																																																																																						82484	4156	4156	9.2414%	13.5465%	12.8640%	78328	608894	847578	-13979	0			5.5465%			0				46871	848308								0	0	0		0		32187	12.8640%	1	0	65079	682	48	0	-13979	0	0	0		0	78328	0	0	78328	0	0	0	0	0	0	0	0	0	4156	0	730	0			
584920																																																																																						495947	37995	37995	10.6193%	16.0361%	14.8075%	457952	3092700	4312454	-104431	1835			8.0361%			0				451351	4334843								0	0	0		0		27155	14.8075%	1	0	374075	19622	932	0	-106266	0	1835	0		0	457952	0	0	457952	0	0	0	0	0	0	0	0	0	37995	0	20554	0			
585749																																																																																						96000	8421	8421	8.3776%	10.8921%	9.9367%	87579	881370	1045390	-390	0			2.8921%			0				84084	1064695								0	0	0		0		22800	9.9367%	1	0	106494	16014	3291	0	-390	0	0	0		0	87579	0	0	87579	0	0	0	0	0	0	0	0	0	8421	0	19305	0			
586027																																																																																				281767	0				33.4663%			95398		285057	-465	0						0	0	0	0	92032	285057	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1		3366		1	0	94933	0	0	0	-465	0	0	0		0	95398	0	0	95398	0	0	0	0	0	0						0	0	82		
586072																																																																																						101919	9049	9049	9.2228%	14.1391%	12.8837%	92870	720832	1006964	0	0			6.1391%			0				62875	1006969								0	0	0		0		30000	12.8837%	1	0	92875	0	0	0	0	0	0	0		5	92870	0	0	92870	0	0	0	0	0	0	0	0	0	9049	0	5	0			
586335																																																																																				135474	0				16.1811%			21429		132432	-6768	0						0	0	0	0	10501	132432	0	0.0000%	4342	0	203	4545	3.3549%	0	0	0	0	1		10928		1	0	14661	0	0	0	-6768	0	0	0		0	21429	0	0	21429	0	0	0	0	0	0						0	0	0		
586960																																																																																						19254	681	681	10.3359%	18.9657%	18.2949%	18573	101520	179694	-5395	0			10.9657%			0				14573	179694								0	0	0		0		4000	18.2949%	1	0	13178	0	0	0	-5395	0	0	0		0	18573	0	0	18573	0	0	0	0	0	0	0	0	0	681	0	0	0			
587677																																																																																						93831	2706	2706	21.3848%	40.3501%	39.1865%	91125	232542	426120	-7009	0			32.3501%			0				91498	426493								0	0	0		0		0	39.1865%	1	0	84489	203	170	0	-7009	0	0	0		0	91125	0	0	91125	0	0	0	0	0	0	0	0	0	2706	0	373	0			
