"IDRSSD"	RCFD0071	RCFD0081	RCFD1773	RCFD2130	RCFD2143	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFDJA22	RCFDJJ34	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON1773	RCON2130	RCON2143	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	RCONJA22	RCONJJ34	
33857																																							7722	3277	84260	0	15213	11182	0	20873	1418804	1096912	15159	1282351	0	14492	170280	0	136453	200	1418804	0	0	64126	0	0	81050	903	96581	1000331			0	1289866	1275374	-8923	0	0	0	0	136453	0	0	
34537																																							158051	173954	3212080	57190	832761	160563	5085	622229	16666792	13096897	172786	14295207	104	147453	690000	0	2371481	56793	16666792	0	0	489751	0	0	1916360	10841	3618457	9478440			0	10964173	10816720	-91423	4840	0	0	335524	2371585	13874	598604	
34555																																							5651	4021	142862	0	1165	4670	0	18120	378785	329641	3324	342240	0	3147	3315	0	36545	400	378785	0	0	35472	0	0	1900	0	73527	256114			0	205443	202296	-1227	0	0	5960	0	36545	0	0	
34742																																							12130	5566	84756	7023	570	16510	0	20425	721108	643838	6646	655484	0	5537	5000	0	65624	1	721108	0	0	49763	0	0	17526	1701	90533	553305			0	566016	560479	-1666	8950	0	0	0	65624	0	2998	
35057																																							28636	5930	12678	0	1092	6862	1801	10912	263912	240716	1396	242112	0	2408	0	0	21800	500	263912	0	0	15384	0	0	6361	2057	65112	175604			0	196277	193869	-445	0	0	0	0	21800	75	0	
35301	122224000	4568000	68997000	1004000	8581000	3140000	0	58454000	366079000	24459000	337183000	0	190000	23102000	526000	28896000	30000	366079000	3798000	2862000	16509000	0	0	13303000	15000		0	46818000	46628000	-946000	7730000	206000	28896000	6000	40934000	78874000	2221000	76653000			46403000							207154000					23092000					1409000	1061000						32443000	174711000							0	4581000	0	206000		6000		
35646																																							5493	9459	24600	0	0	227	0	4926	127522	109773	1217	110990	0	672	0	0	16532	250	127522	0	0	15243	0	0	1900	0	25474	84299			0	83489	82817	-861	0	0	0	0	16532	0	0	
35879																																							4520	987	22398	0	357	2343	0	13785	279657	221036	1582	267930	0	1150	45312	0	11727	1	279657	0	0	12720	0	0	4920	200	9576	211460			-481	197823	196673	-5433	0	0	0	0	11727	0	38394	
36933																																							7116	6945	52688	0	0	6996	203	10562	495188	430843	3154	453497	0	4773	19500	0	41691	675	495188	0	0	32298	0	0	14900	0	34806	396037			94	414605	409832	-6276	346	0	0	0	41691	0	500	
37051																																							8980	771	1881	0	4457	2040	0	2321	145385	113887	559	129446	0	1307	15000	0	15939	100	145385	0	0	4063	0	0	11933	0	5765	108122			0	126217	124910	-157	0	0	0	0	15939	25	0	
37341																																							15	5798	5747	0	0	812	0	2843	80293	67065	680	69745	0	1378	2000	0	10548	148	80293	0	0	9825	0	0	752	0	15756	51309			0	66439	65061	-177	0	0	0	0	10548	17	0	
37435																																							484260	63605	610975	0	5549	20794	0	28418	2185994	1892129	21224	1913353	0	18033	0	0	272641	1000	2185994	0	0	227137	0	0	60028	1438	754043	1138086			0	937514	919481	-15524	0	0	0	0	272641	0	51474	
37640																																							142484	112714	1614325	0	416214	139803	48	249426	8387520	7084941	62893	7282574	0	76057	102206	0	1104946	6747	8387520	0	0	371446	0	0	908801	10058	1942360	5142581			0	5778505	5702448	-182048	0	0	0	32534	1104946	0	0	
37659																																							200	1924	144	0	0	517	0	2379	55759	47484	882	48366	0	534	0	0	7393	400	55759	0	0	6391	0	0	600	0	14750	32734			0	42047	41513	2	4310	0	0	0	7393	0	4772	
37949																																							14502	2674	123122	0	443	669	0	10984	254922	204757	375	229216	0	1877	3000	0	25706	660	254922	0	0	21338	0	0	7936	0	31336	173421			0	104405	102528	-4228	0	0	0	21084	25706	0	0	
38740																																							12279	3709	79500	0	0	6826	725	15804	384931	306677	2160	359075	0	3401	50238	0	25856	900	384931	0	0	18781	0	0	14250	0	43924	262753			0	269489	266088	-8075	0	0	0	0	25856	0	0	
39327																																							99256	5807	200618	0	0	15914	0	33612	1012711	882329	5157	887486	0	4636	0	0	125225	8	1012711	0	0	109350	0	0	20994	0	257746	624583			0	643502	638866	-5127	0	0	0	0	125225	0	18638	
40033																																							3361	688	18985	0	0	2146	0	4400	50628	41879	851	42730	0	785	0	0	7898	89	50628	0	0	3740	0	0	4766	0	13560	28319			0	21833	21048	-697	0	0	0	0	7898	0	0	
40499																																							154431	51738	286171	7005	99407	63314	0	195537	5627193	4459068	91228	5082625	0	50259	515643	0	544568	0	5627193	16686	16686	355701	0	0	252141	25995	728532	3730536			-22722	4763029	4712770	-40552	0	0	0	0	544568	0	14139	
40855																																							9823	3098	8676	0	200	2844	476	2718	189856	161380	1632	172273	0	1652	9261	0	17583	130	189856	0	0	7676	0	0	9870	0	13290	148090			0	161338	159686	-93	2335	0	0	0	17583	0	0	
41553																																							5416	2808	64045	0	0	477	0	3416	130455	121204	690	121894	0	819	0	0	8561	800	130455	0	0	13114	0	0	2500	0	13197	108007			0	37552	36733	-7853	3538	0	0	0	8561	0	14022	
41629																																							11654	3713	45347	0	360	3348	0	5525	345570	282872	2161	307533	0	2646	22500	0	38037	2107	345570	0	0	36719	0	0	422	0	94276	188596			0	278168	275522	-1211	101	0	0	0	38037	0	0	
41825																																							23738	4771	54390	0	1657	8027	0	18236	1092461	982890	5807	993784	0	9649	5000	0	98677	0	1092461	141	87	45268	0	0	58912	3782	263986	718904			0	899798	890149	-5503	0	0	0	0	98677	0	87570	
42037																																							3179	789	22710	0	0	1285	439	4037	95594	83806	961	84767	0	767	0	0	10827	5	95594	0	0	10634	0	0	2000	0	25289	58517			0	54690	53923	-1812	9232	0	0	0	10827	0	0	
42354																																							4245	3993	40389	0	264	9790	0	10198	370653	281488	1441	336929	0	3438	54000	0	33724	150	370653	0	0	38006	0	0	710	0	77232	204256			0	305212	301774	-5142	0	0	0	0	33724	0	0	
42372																																							19550	1715	86120	0	0	4701	0	14536	472367	379584	2883	392467	0	3634	10000	0	79900	0	472367	0	0	83437	0	0	0	0	40718	338866			0	349379	345745	-3537	0	0	0	0	79900	0	0	
42420																																							38320	117218	1058311	0	395707	113389	853	454066	12279028	10316964	122422	10772038	0	129605	251632	49463	1506990	38971	12279028	0	0	692018	0	0	845861	62566	2505859	7811105			0	9688288	9558683	-69860	0	0	0	31557	1506990	0	479915	
42448																																							159844	12581	178079	0	22481	109585	190	60202	2556934	2113552	14471	2268840	0	27935	140817	0	288094	1200	2556934	0	0	197826	0	0	95801	621	229917	1883635			0	2041286	2013351	-6733	0	0	0	0	288094	0	0	
42457																																							367	426	8076	0	0	74	0	1311	57887	50169	289	50458	0	584	0	0	7429	500	57887	0	0	2396	0	0	5500	0	7828	42341			0	40785	40201	-967	8	0	0	0	7429	0	7424	
43052																																							20535	1908	26956	0	0	302	0	8072	140022	110275	1235	112960	0	1530	1450	0	27062	50	140022	0	0	25765	0	0	2010	0	25217	85058			0	82124	80594	-763	1655	0	0	0	27062	0	0	
43351																																							81061	1201	2673	0	4332	15824	534	10016	585613	510447	2800	524173	0	11262	10926	0	61440	50	585613	0	0	3524	0	0	57955	0	88173	422274			0	481234	469972	-89	0	0	0	0	61440	0	0	
43856																																							8110	2625	9249	0	0	1172	0	4123	92561	80857	663	83520	0	714	2000	0	9041	150	92561	0	0	8835	0	0	150	0	18973	61884			0	65749	65035	-94	0	0	0	0	9041	0	2247	
43959																																							34810	2585	86237	0	0	2178	0	11302	261646	216776	1554	242330	0	1198	24000	0	19316	1000	261646	0	0	23766	0	0	5000	0	69961	146815			0	125732	124534	-10450	0	0	0	0	19316	0	0	
44040																																							8651	1943	150718	0	0	826	0	17063	415504	361306	2100	369406	0	4742	6000	0	46098	200	415504	0	0	55312	0	0	200	0	56344	304962			0	240429	235687	-9614	616	0	0	0	46098	0	0	
44433																																							58471	1470	556321	0	6	6721	0	26724	1327894	1151657	8575	1198232	0	10230	38000	0	129662	142374	1327894	0	0	-31745	0	15000	9528	0	94641	1057016			-1	688411	678181	-5494	0	0	0	0	129662	0	0	
44741																																							44864	4995	180126	0	680	13032	0	6901	698203	632016	2142	634158	0	5815	0	0	64045	1500	698203	0	0	57739	0	0	8500	0	129053	502963			0	453200	447385	-3694	0	0	0	0	64045	220	0	
44750																																							10172	2917	42339	0	0	3144	5738	12051	236674	188238	1951	223289	0	2089	33100	0	13385	62	236674	0	0	18614	0	0	1670	0	19880	168358			0	162402	160313	-6961	0	0	0	0	13385	0	0	
44929																																							23292	4192	50191	0	6075	2478	0	4823	200281	177585	1418	179003	0	1227	0	0	21278	855	200281	0	0	11499	0	0	9671	0	45712	131873			0	108713	107486	-747	1744	0	0	0	21278	0	0	
45056																																							14895	2421	28031	0	0	164	0	1933	104447	89148	624	90502	0	659	730	0	13945	200	104447	0	0	12967	0	0	1800	0	17756	71392			0	49030	48371	-1022	0	0	0	0	13945	0	8632	
45458																																							2488	3942	71071	1169	648	5102	0	9847	261146	213223	1926	238633	0	1838	23484	0	22513	200	261146	0	0	14256	0	0	16190	0	56972	156251			0	166357	164519	-8133	1860	0	0	0	22513	0	500	
45551																																							22788	15786	186815	0	6541	27452	81	56371	1350956	1164948	10317	1225265	0	11700	50000	0	125691	2100	1350956	0	0	117548	0	0	18433	8771	157796	1007152			0	1038051	1026351	-12390	0	0	0	0	125691	0	0	
45560																																							117957	39462	492661	0	2011	137790	230	71536	2790846	2531948	32295	2564243	0	15673	0	0	226603	22000	2790846	0	0	184695	0	0	59801	5826	805713	1726235			0	1904965	1889292	-39893	0	0	0	0	226603	3547	30534	
45775																																							9044	812	25509	0	0	2581	0	7661	206837	178272	3096	190492	0	932	9124	0	16345	0	206837	0	0	19140	0	0	0	0	25738	152534			0	162162	161230	-2795	0	0	0	0	16345	0	0	
46053																																							13590	5533	74169	0	709	7313	0	11415	321971	296870	4403	301273	0	3258	0	0	20698	1000	321971	0	0	13537	0	0	14000	0	73618	223252			0	175453	172195	-7839	174	0	0	0	20698	119	36754	
46941																																							242	5235	40464	0	0	1586	0	7214	230037	204497	1050	213472	0	2112	6375	0	16565	300	230037	0	0	19663	0	0	1700	257	41743	162754			0	175291	173179	-5098	0	0	1550	0	16565	0	1860	
47247																																							62808	37315	28105	0	29544	13839	0	50000	1375514	1170144	12934	1261516	0	13355	78000	0	113998	3000	1375514	388	438	42625	0	0	70500	53553	575169	594975			0	1105431	1092076	-2127	7054	0	0	0	113998	0	832	
47500																																							46359	1928	48521	0	176	9091	0	25560	605120	449210	2101	533865	0	3978	82554	0	71255	0	605120	0	0	66218	0	0	10000	0	67018	382192			0	471564	467586	-4963	0	0	0	0	71255	5899	0	
48374																																							85068	11067	103051	0	22745	18559	3318	84579	1908297	1595841	15813	1687033	0	15494	75000	0	221264	705	1908297	0	0	145838	0	0	83782	2718	242187	1353654			0	1591208	1575714	-9061	1041	0	0	379	221264	437	0	
48440																																							499	2459	51164	0	590	3782	0	8092	222175	188837	2125	203512	0	1800	12550	0	18663	95	222175	0	0	19344	0	0	2612	132	49377	139460			0	157257	155457	-3388	0	0	0	0	18663	0	0	
49054																																							7537	1251	30431	0	130	343	0	4244	240406	172558	1668	212370	0	3325	38144	0	28036	25	240406	0	0	3403	0	0	27150	0	12388	160170			0	199795	196470	-2542	0	0	0	0	28036	0	0	
49148																																							13795	2703	54500	0	0	1085	0	3391	131953	117106	1685	118791	0	649	0	0	13162	200	131953	0	0	17413	0	0	1800	0	27950	89156			0	57128	56479	-6251	0	0	0	0	13162	0	0	
49241																																							41820	17217	121847	0	7469	40396	501	67482	1486654	1283727	19197	1302924	0	13269	0	0	183730	0	1486654	0	0	14250	0	0	177844	0	228172	1055555			0	1173571	1160302	-8364	0	0	0	0	183730	0	29620	
49652																																							3122	1424	40573	0	0	786	595	9002	157404	120922	990	138180	0	2004	16268	0	19224	120	157404	0	0	16265	0	0	4001	0	31376	89546			0	94357	92353	-1162	8500	0	0	0	19224	1049	0	
49858																																							11328	5090	20272	0	3480	5581	0	5774	160945	129079	1547	130626	0	1414	0	0	30319	922	160945	0	0	18346	0	0	10925	0	49378	79701			0	110834	109420	126	0	0	0	0	30319	0	0	
49951																																							1	5812	18470	0	4570	3675	233	7126	254713	215502	1463	233715	0	1863	16750	0	20998	20267	254713	0	0	2444	0	0	0	0	15287	200215			0	210348	208485	-1713	6341	0	0	0	20998	0	0	
50144																																							100	1185	0	0	0	201	0	5373	95745	76315	1716	80024	0	506	0	0	15721	75	95745	0	0	14646	0	0	1000	0	14405	61910			0	47234	46728	0	54	0	1993	0	15721	0	42104	
50461																																							17290	415	0	0	0	630	3088	2834	98226	55797	1233	57030	0	5395	0	0	41196	4286	98226	0	0	36870	0	0	40	0	22092	33705			0	74364	68969	0	5000	0	0	0	41196	0	0	
51253																																							82720	10471	21277	0	11483	38162	1350	25754	1350615	1016276	17734	1131010	0	11903	97000	0	219605	700	1350615	0	0	182875	0	0	35959	0	149531	866745			0	1171301	1159398	71	0	0	0	0	219605	0	0	
51356																																							11520	3246	16018	0	0	196	0	373	65705	49535	128	49663	0	216	0	0	16042	370	65705	0	0	14643	0	0	1020	0	10682	38853			0	12850	12634	9	21718	0	0	0	16042	0	0	
51459																																							3668	3815	136234	0	1352	2263	0	13354	314338	287774	2262	290036	0	1624	0	0	24302	200	314338	0	0	24885	0	0	6400	0	70192	217582			0	155214	153590	-7183	0	0	0	0	24302	62	0	
51842																																							20913	9310	73837	0	8285	9363	0	14575	660609	561882	5923	579805	0	11930	12000	0	80804	250	660609	0	0	82140	0	0	5058	0	106366	455516			0	536244	524314	-6644	0	0	0	0	80804	12	0	
52719																																							5675249	12105	0	0	51039	11968	0	105601	5855962	0	4911059	4911059	0	0	0	0	944903	1850	5855962	0	0	731507	0	150000	61546	0	0	0			0	0	0	0	0	0	0	0	944903	0	0	
52951																																							1609	4122	175626	0	14	3728	68	8636	391591	278393	1816	346961	0	3121	64500	0	44630	300	391591	0	0	45123	0	0	1450	0	114741	163652			0	200856	197735	-2243	53	0	2252	0	44630	0	0	
53051																																							19842	1246	0	0	0	505	0	555	132323	109354	190	109544	0	698	0	0	22779	1000	132323	0	0	16779	0	0	5000	0	37989	71365			0	82535	81837	0	0	0	0	0	22779	0	28338	
54058																																							0	5614	94210	0	5051	3839	0	10325	595352	523061	2296	530357	0	6509	5000	0	64995	1000	595352	0	0	56501	0	0	12884	0	59615	463446	6		0	461964	455455	-5390	20858	0	0	0	64995	0	0	
54973																																							152382	123680	676959	0	6802	193258	0	492070	8794992	7997013	152838	8149851	0	56008	0	0	645141	9	8794992	0	0	434825	0	0	359704	1776	2505180	5491833			0	6090536	6034528	-149397	0	0	0	0	645141	0	1113537	
55336																																							18837	8874	112094	0	0	15782	0	9839	643326	567619	5904	575929	0	4761	2406	0	67397	2044	643326	0	0	46961	0	0	24956	0	140309	427310			0	481236	476475	-6564	1425	0	0	0	67397	0	0	
55635																																							19292	614	6839	0	0	168	1336	2819	187685	168834	1608	170442	0	1782	0	0	17243	2737	187685	0	0	1736	0	0	12982	0	23081	145753			0	158399	156617	-212	0	0	0	0	17243	0	0	
55970																																							50479	2711	49065	0	42	22407	0	25049	628298	546966	3044	550210	0	6655	200	0	78088	0	628298	0	0	79291	0	0	0	0	54836	492130			0	485200	478545	-1203	0	0	0	0	78088	0	0	
56258																																							304	3795	130506	0	0	8307	0	7487	319911	289460	1791	304866	0	2151	13615	0	15045	3000	319911	0	0	9753	0	0	14250	0	71695	217765			0	161973	159822	-11958	9690	0	0	0	15045	0	0	
56351																																							634073	57195	388968	0	34490	101094	1221	120870	4341252	3817198	37228	3854426	0	33710	0	0	486826	5400	4341252	0	0	259199	0	0	231036	1044	1108468	2708730			0	2770310	2736600	-8809	0	0	0	0	486826	0	265697	
56548																																							22620	2683	109554	0	2008	14176	0	22140	814381	565692	8500	728192	0	7645	154000	0	86189	180	814381	0	0	47373	0	0	42730	1830	61917	503775			0	645153	637508	-4094	1796	0	0	0	86189	66	0	
56717																																							5532	10107	242332	642	670	18467	224	51248	1135818	938619	16483	1018399	0	12752	63297	0	117419	333	1135818	0	0	127788	0	0	1756	0	208814	729805			0	819344	806592	-12458	4	0	0	0	117419	0	0	
57451																																							57925	7660	271991	0	0	6971	0	17849	720920	615134	4339	644610	0	7535	20000	0	76310	612	720920	0	0	58836	0	0	25173	0	107865	507269			0	364736	357201	-8311	0	0	0	5137	76310	1323	0	
58225																																							11642	5098	104164	0	3482	14178	148	13572	461264	416894	1708	419274	0	3021	52	0	41990	500	461264	0	0	40240	0	0	4934	0	104266	312628			0	312001	308980	-3684	0	0	0	620	41990	0	0	
58243																																							155540	57471	245630	3705	46082	125145	159	303828	7069263	5783956	138202	6228803	0	79504	306645	0	840460	3500	7069263	0	0	378974	0	0	464465	10721	1105130	4678826			0	5407363	5327859	-6479	0	0	0	0	840460	0	793123	
58355																																							73	1499	0	0	305	1660	0	1252	74919	62694	433	68152	0	781	0	0	6767	100	74919	0	0	1267	0	0	5400	218	14160	48534			0	70642	69861	0	0	0	5025	0	6767	0	51	
58551																																							0	7287	85326	0	2503	979	0	10879	270232	239116	2859	241975	0	2977	0	0	28257	1031	270232	0	0	19860	0	0	10536	0	54776	184340			0	158564	155587	-3170	7671	0	0	0	28257	0	0	
58636																																							24323	11353	120581	371	417	17668	0	20247	550820	496322	5499	501821	0	5242	0	0	48999	516	550820	0	0	47693	0	0	7168	582	165785	330537			0	360520	355278	-6378	0	0	0	0	48999	0	0	
58757																																							14388	6326	61816	0	1917	5909	0	18038	462270	399102	5911	420013	0	2676	15000	0	42257	50	462270	0	0	15881	0	0	28483	125	65099	334003			0	356353	353677	-2157	0	0	0	0	42257	74	0	
58971																																							335684	128131	183168	30661	154	128149	626	223612	10628299	8872158	168836	9673278	0	157185	250000	0	955021	7535	10628299	0	0	936470	0	0	35664	13134	3168491	5703667			0	7422330	7265145	-24648	0	0	0	382284	955021	0	2319835	
59316																																							24882	49848	403989	0	29604	25753	771	90597	2413031	2099998	31098	2203167	0	19911	72071	0	209864	900	2413031	0	0	82741	0	0	149931	0	450057	1649941			0	1807498	1787587	-23708	0	0	0	0	209864	0	0	
