"IDRSSD"	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD4266	RIAD4267	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4655	RIAD4662	RIAD4665	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADC217	RIADC218	RIADC234	RIADC235	RIADC388	RIADC880	RIADC891	RIADC892	RIADC893	RIADC894	RIADC895	RIADC896	RIADC897	RIADC898	RIADF185	RIADF187	RIADF188	RIADK129	RIADK133	RIADK205	RIADK206	
	CHG-OFFS ON LNS SECURED BY FARMLAND	RECVRS ON LNS SECURED BY FARMLAND	CHG-OFFS ON LNS SECD BY MULTI-FAMILY	RECVRS ON LNS SECD BY MULTI-FMLY RES	CHG-OFF ON LS FINANCING RECEIVABLES	RECOV ON LEASE FINANCING RECEIVABLES	RECOVERIES CREDITED TO RESERVES	RECOVERIES ON C&I LOANS	RECOV ON C & I LNS-U.S. ADDRESSES	RECOV ON C & I LNS-NON-U.S. ADDRES	RECOV ON LNS TO FGN GOVTS & INST	RECOV ON ALL OTHER LOANS	LOSSES CHARGED TO RESERVE	CHARGE-OFFS ON C&I LOANS	CHG-OFFS ON LNS TO FGN GOVTS & INST	CHG-OFFS ON ALL OTHER LOANS	CHG-OFFS ON C&I LNS-U.S. ADDRESSES	CHG-OFFS ON C&I LNS-NON-U.S. ADDRES	CHRGE-OFFS ON R.E. LNS-NON U.S. ADDR	CHARGE-OFFS ON LOANS TO FARMERS	RECOV ON R.E. LOANS-NON U.S. ADDRESS	RECOVERIES ON LOANS TO FARMERS	CHG-OFFS OF LNS TO FINC COMMCL RE,CO	RECOVERS OF LNS TO FINC COMMCL RE,CO	CHG-OFFS OF RVLVG,OPEN-END LNS SECD	RECOVERS OF RVLVG,OPEN-END LNS SECD	CHRG-OFF ON LOANS IN FOREIGN OFFICES	RECVRS ON LOANS IN FOREIGN OFFICES	CHARGE-OFFS ON: CREDIT CARDS LOANS	RECOVERIES ON CREDIT CARDS LOANS	RCVRS ON CLSD-ED LNS:SECD FRST LIENS	RCVRS ON CLSD-ED LNS:SECURD JR LIENS	CHRG-OFFS CLSD-END:SECURED 1ST LIENS	CHRG-OFFS CLSD-END:SECURED JR LIENS	UNCOLLBLE CRED CRD FEE&FIN CHGS	CHARGE-OFFS ALL OTHR LEASE FNC RECVB	1-4 FAM RES CNSTRTN LN CHARGE-OFFS	1-4 FAM RES CNSTRTN LN RECOVERIES	OTHR CNSTRCTN LN & LAND DEV CHARGE-O	OTHR CNSTRCTN LN & LAND DEV RECOVERI	LN SCD BY OWNER-OCCPD NONFARM CHARGE	LN SCD BY OWNER-OCCPD NONFARM RECOVE	LN SCD BY OTHR NONFARM NONRES CHARGE	LN SCD BY OTHR NONFARM NONRES RECOVE	CHG-OFF LEASE TO IND FOR HOME & FAM 	LEASE TO IND FOR HOUSE & OTHR EXP RE	RECOVERIES ALL OTHR LEASE FNC RCVBL	CHRG OFF AUTO LN	RCVRY AUTO LN	CHARGE-OFFS ALL OTHER	RECOVERIES ALL OTHER	
2059990	0	0	0	0	0	0	30	0				0	31	0		0							0	0	0	0			0	0	30	0	31	0			0	0	0	0	0	0	0	0				0	0	0	0	
2068107	0	0	0	0	0	0	3611	474				0	36994	710		0				0		0	0	0	947	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	35337	3137	
2107181	0	0	0	0	0	0	0	0				0	1	1		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2119773	0	0	0	0	0	0	1658	1654		0		1	2171	2121		25		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	23	3	0	0		0	0	2	0	
2121196	0	0	0	0	0	0	124685	0		0		0	524508	0		0		0	0	0	0	0	0	0	0	0			524508	124685	0	0	0	0	158772		0	0	0	0	0	0	0	0	0	0		0	0	0	0	
2122997	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2123930	0	0	0	0	0	0	0	0				0	1	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	0	
2132941	0	0	0	0	0	0	59	0				0	971	958		0				0		0	0	0	0	0			12	15	44	0	0	0			0	0	0	0	0	0	0	0				0	0	1	0	
2140348	0	0	0	0	0	0	91	0				0	290	0		0				0		0	0	0	0	0			0	0	75	14	290	0			0	0	0	0	0	0	0	0				0	2	0	0	
2142155	0	0	0	0	233	19	1007	948		0		0	10705	10306		0		0	0	0	0	0	0	0	12	0			0	0	26	0	26	0			0	0	0	0	87	1	0	10	0	0		0	2	41	1	
2163477	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2182786	0	0	0	0			129000		5000	0	0	4000	1184000		0	0	172000	6000	0	0	0	0	0	0	0	0	0	0	1006000	120000	0	0	0	0	128000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2193616	0	0	0	0			1603		0	505	0	0	32096		0	0	9135	9839	1500	0	0	0	0	0	0	0	1235	0	0	0	111	0	789	0		0	0	0	0	0	0	0	11098	987	0	0	0	0	0	0	0	
2209553	0	0	0	0	0	0	653	120		0		0	1385	1187		0		0	0	0	0	0	0	0	0	296			0	0	0	0	0	0			0	0	0	0	0	44	0	0	0	0		0	0	198	193	
2218443	0	0	0	0	0	0	1	0				0	20	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	20	1	
2232757	0	0	0	0	0	0	1	0				0	17	0		7							0	0	0	0			7	0	0	0	0	0			0	0	0	0	0	0	0	0				3	1	0	0	
2233875	0	0	0	0	0	0	5	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	5	
2236821	0	0	0	0	0	0	800	109				0	2871	129		0				0		0	0	0	0	0			0	0	0	2	0	0			0	0	0	0	778	0	0	0				0	0	1964	689	
2239288	0	0	0	0	142	0	2141	1989		0		14	26799	25688		99		0	0	0	0	0	0	0	0	22			0	0	0	4	850	0			0	0	0	0	0	0	0	104	0	0		0	0	20	8	
2262718	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2265456	0	0	0	0	0	0	122	0		0		0	52	0		0		0	0	0	0	0	0	0	52	92			0	0	30	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
2297998	0	0	0	0	0	0	0	0				0	571	450		0				0		0	0	0	0	0			0	0	0	0	0	36			0	0	0	0	85	0	0	0				0	0	0	0	
2298995	0	0	0	0	0	0	463	441		0		7	1997	1987		3		0	0	0	0	0	0	0	0	15			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	7	0	
2304636	0	0	0	0	0	0	1	0				1	6	0		5							0	0	0	0			0	0	0	0	1	0			0	0	0	0	0	0	0	0				0	0	0	0	
2305969	0	0	0	0	0	0	255	0				0	1	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	253	0	0	0	0				0	0	1	2	
2316714	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2317672	0	0	0	0	0	0	24	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	24				0	0	0	0	
2325882	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2328137	0	0	0	0	0	0	70	9		0		37	83	0		76		0	0	0	0	0	0	0	0	7			0	0	0	0	0	0			0	0	0	2	0	5	0	10	0	0		0	0	7	0	
2328285	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2329200	0	0	0	0	0	0	68	0				0	783	561		0							0	0	0	0			41	6	0	0	0	0			0	0	0	0	0	0	0	0				100	38	81	24	
2332910	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2333140	0	0	0	0	0	0	14	0				0	0	0		0							0	0	0	0			0	0	0	14	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2337335	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2339599	0	0	0	0	0	0	8	8				0	64	53		1				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	10	0	
2339795	0	0	0	0	0	0	495	461		0		0	1957	1918		4		0	0	0	0	0	0	0	30	29			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	5	5	
2343167	0	0	0	0	0	0	33	21				0	332	228		0				0		0	0	0	0	0			0	0	0	0	10	0			0	0	0	0	0	0	0	0				0	0	94	12	
2344753	0	0	0	0	0	0	61	0				7	31	0		30				0		0	0	0	0	7			0	0	28	0	0	0			0	0	0	0	0	19	0	0				0	0	1	0	
2353595	0	96	0	7	0	0	2236	552				273	5522	954		1528				162		14	0	0	42	131			174	72	121	53	105	0			0	0	0	37	72	53	0	56				1717	571	930	214	
2354985	0	0	3834	0	107	0	9796	3178		0		239	55426	5427		7447		0	0	0	0	0	0	0	0	154			5	0	95	61	41	138			0	36	62	0	710	9	3073	6	0	0		0	0	34582	6018	
2356091	0	0	0	0	0	0	1	0				0	34	0		0				0		0	0	0	2	0			0	0	0	0	7	0			0	0	0	0	0	0	0	0				14	0	11	1	
2358769	0	0	0	0	0	0	52	5				11	498	415		10				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	73	36	
2362458	0	0	0	0			289		0	0	0	0	413		0	0	0	0	0	0	0	0	0	0	0	26			0	0	207	20	413	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	
2371816	0	0	0	0	0	0	9	0				0	26	0		0				0		0	0	0	0	0			0	0	7	0	0	0			0	0	0	0	0	1	0	0				0	0	26	1	
2390929	0	0	0	0	662	191	350	21		0		0	2261	454		0		0	0	0	0	0	0	0	10	0			0	0	16	41	0	0			0	0	0	0	0	64	1088	0	0	0		9	5	38	12	
2391588	0	0	0	0	0	0	0	0				0	4	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	4	0	
2396592	0	0	0	0	0	0	3	0				0	52	0		0				0		0	0	0	0	0			0	0	0	0	16	0			0	0	0	0	0	0	0	0				30	3	6	0	
2396604	0	0	0	0	0	0	25	0				0	136	0		13				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				80	2	43	23	
2398701	0	0	0	0	0	0	0	0				0	10065	10065		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2451240	0	0	0	0	0	0	0	0		0		0	0	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
2465881	0	0	0	0	0	0	534	260				2	2034	1539		0				0		2	0	0	0	0			54	2	65	65	1	73			0	0	0	0	0	0	0	0				296	95	71	45	
2467670	0	0	0	0	0	0	0	0				0	3	0		0							0	0	0	0			3	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2471239	0	0	8382	1403	0	0	1449	26		0		0	15296	6630		0		0	0	0	0	0	0	0	0	6			0	0	14	0	0	0			0	0	284	0	0	0	0	0	0	0		0	0	0	0	
2482824	0	0	0	0	0	0	347	69				1	1009	257		26				26		1	0	0	0	0			0	0	3	0	88	0			0	17	0	0	0	0	0	0				27	33	611	224	
2489805	0	0	9000	0			0		0	0	0	0	16000		0	7000	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2490285	0	0	0	0	0	0	78	76				0	19	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	19	2	
2497181	0	0	0	0	0	0	7	4				0	83	35		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				7	2	41	1	
2502825	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2505424	0	0	0	0	0	0	1	1				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2505451	0	0	0	0	0	0	0	0				0	22	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	22	0	
2505460	0	0	0	0	0	0	102	4				18	1099	492		38				0		0	0	0	0	0			0	0	0	0	218	0			0	0	17	3	0	0	0	0				181	30	153	47	
2508751	0	0	0	0	0	0	555	490		0		1	1977	1940		10		0	0	0	0	0	0	0	0	63			0	0	0	0	12	0			0	0	0	0	0	0	0	0	0	0		0	0	15	1	
2515320	0	0	0	0	0	0	20	16				0	184	49		0				0		0	0	0	0	0			0	0	0	4	0	97			0	0	0	0	0	0	0	0				0	0	38	0	
2529176	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2531562	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2531991	0	0	0	0			0		0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2533043	0	0	0	0	0	0	27	0				0	0	0		0							0	0	0	0			0	0	27	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2536633	0	0	0	0	0	0	6	0				0	0	0		0				0		0	0	0	0	0			0	0	6	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2539960	0	0	0	0	0	0	96	84				0	415	391		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	10				16	2	8	0	
2562137	0	0	0	0	0	0	1	0				0	11	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	11	1	
2562164	0	0	0	0	0	0	15242	789		0		428	162000	5286		3211		0	0	0	0	0	0	0	4188	92			83784	6529	6	0	0	0	3005		0	0	0	0	0	0	0	4	0	0		15	16	65516	7378	
2567123	0	0	0	0	0	0	0	0		0		0	0	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
2568063	0	0	0	0	0	0	198	0				0	1700	0		0				0		0	0	0	0	0			193	12	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1507	186	
2576134	0	0	0	0	0	0	1607	1160				0	13889	10965		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2924	447	
2577739	0	0	0	0	0	0	5	0				0	10	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	10	5	
2580243	0	0	0	0	0	0	50	49		0		0	5	0		0		0	0	0	0	0	0	0	0	0			5	1	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
2587916	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2594240	0	0	0	0	0	0	6	3				3	5968	4635		18				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	1210	0	0	0				0	0	105	0	
2594419	0	0	0	0	0	0	1	0		0		1	18	16		2		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
2596646	0	124	0	0	0	0	987	289				255	8323	1392		1632				984		0	0	0	0	0			139	77	50	1	145	0			202	9	1482	8	1900	0	448	5				40	33	943	136	
2597223	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2597232	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2598396	0	0	0	0	0	0	646	645				0	556	296		6							0	0	0	0			0	0	0	1	0	0			0	0	0	0	254	0	0	0				0	0	0	0	
2600039	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2602828	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2605566	0	0	0	0	0	0	0	0		0		0	0	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
2607412	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2608754	0	0	0	0	0	0	1047	581		0		0	273	87		0		0	0	0	0	0	0	0	0	11			5	3	309	13	149	0			0	0	22	12	0	23	0	0	0	0		3	5	7	90	
2610784	0	0	0	0	0	0	0	0				0	10	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	10	0				0	0	0	0	
2614344	0	0	0	0	0	0	66	11				0	122	0		0				0		0	0	0	0	0			0	0	0	7	0	0			0	0	0	0	0	15	0	0				18	1	104	32	
2615190	0	0	0	0	0	0	100992	0		0		0	736542	0		0		0	0	0	0	0	0	0	0	0			651758	94906	0	0	0	0	195407		0	0	0	0	0	0	0	0	0	0		0	0	84784	6086	
2615220	0	0	0	0	0	0	7	2				0	230	209		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				19	0	2	5	
2618780	0	0	0	0	0	0	1440	897		0		122	37942	20201		16810		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	246	931	167	0	0		0	0	0	8	
2619714	0	0	0	0	0	0	21	3				0	120	54		0				0		0	0	0	0	0			0	0	5	0	35	0			0	0	0	0	0	0	0	0				16	2	15	11	
2621285	0	0	0	0	0	0	0	0				0	28	12		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	14	0	0	0				0	0	2	0	
2621940	0	0	0	0	0	0	15	14				0	110	8		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	67	0	0	0				35	1	0	0	
2624400	0	0	0	0	0	0	795	455		0		0	1117	1097		5		0	0	0	0	0	0	0	0	200			0	0	0	140	11	0			0	0	0	0	0	0	0	0	0	0		0	0	4	0	
2625724	0	0	0	0	0	0	130	130				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2631172	0	0	0	0	0	0	110	11		0		98	36	0		1		0	0	0	0	0	0	0	0	1			0	0	0	0	0	0			0	0	0	0	0	0	35	0	0	0		0	0	0	0	
2631846	0	0	0	0	99	0	0	0		0		0	99	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
2634191	0	0	0	0	0	0	4922	853		0		3053	11276	1508		8195		0	0	0	0	111	0	0	9	36			51	0	159	160	1	126			51	51	0	363	0	1	0	11	0	0		192	52	1143	183	
2634351	0	0	0	0	0	0	45	35		0		6	365	325		40		0	0	0	0	0	0	0	0	0			0	0	0	2	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	2	
2641827	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2643595	0	0	0	0	0	0	1	0				0	0	0		0				0		0	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2649177	0	0	0	0	258	111	790	679				0	3714	3456		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2651899	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2652092	0	0	14698	0	0	0	828	436		0		0	236748	1439		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	158			703	0	30649	0	19797	63	169269	329	0	0		0	0	35	0	
2654911	0	0	0	0	0	0	4777	0		0		0	293	0		0		0	0	0	0	0	0	0	64	3874			0	0	15	888	229	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
2661861	0	0	0	0	0	0	36	15		0		0	33	11		0		0	0	0	0	0	0	0	0	0			0	0	0	20	0	0			0	1	0	0	0	0	0	0	0	0		0	0	22	0	
2666400	0	0	0	0	0	0	2148	157				513	7548	0		2171				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				5377	1478	0	0	
2667920	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2667939	0	0	0	0	0	0	283	278				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	5	
2667957	0	0	0	0	0	0	1	1		0		0	1754	1754		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
2668598	0	0	0	0	0	0	1	0				0	0	0		0				0		0	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2684552	0	0	0	0	0	0	147	31		0		1	478	193		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	269	105	0	0		0	0	16	10	
2686211	0	0	0	0	0	0	0	0		0		0	0	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
2687133	0	0	0	0	0	0	0	0		0		0	200	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	200	0	0	0	0	0	0	0		0	0	0	0	
2687487	0	0	0	0	0	0	1696	289				0	9078	2894		0				0		0	0	0	0	0			6184	1407	0	0	0	0	1		0	0	0	0	0	0	0	0				0	0	0	0	
2693264	0	0	0	0	0	0	1378	1188		0		7	2376	2202		19		0	0	0	0	0	0	0	0	181			0	0	0	0	0	0			0	0	0	0	136	0	0	0	0	0		0	0	19	2	
2694681	0	0	0	0	0	0	341	118				1	806	372		6				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	152	428	70				0	0	0	0	
2696180	0	0	0	0	0	0	2	1				0	33	0		3				0		0	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				12	0	18	0	
2697963	0	0	0	0	0	0	0	0		0		0	0	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
2700984	0	0	0	0			7714		7700	14	0	0	39739		0	0	38102	1637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2702764	0	0	0	0	0	0	9	0				0	91	0		0				0		0	0	0	0	0			0	0	7	0	0	0			0	0	0	0	0	0	75	0				16	2	0	0	
2705112	0	0	0	0	0	0	5	2				0	9	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				9	1	0	2	
2705895	0	0	3827	0	0	0	378	375		0		0	4089	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	262	3	
2708122	0	0	0	0	0	0	144	28				0	327	100		0				0		0	0	0	0	0			0	0	0	1	0	0			0	0	0	0	0	3	0	0				0	0	227	112	
2713920	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2716088	0	0	0	0	0	0	2	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	2	
2718596	0	0	0	0	0	0	1	0				0	1	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	1	
2719810	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2723376	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2724766	0	0	0	0	0	0	0	0				0	4	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				1	0	3	0	
2726050	102	49	0	0	0	0	1412	6				341	2651	307		206				206		341	0	0	0	0			0	0	0	0	0	0			0	0	2032	898	0	118	0	0				1	0	3	0	
2729677	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2730431	0	0	0	0	0	0	10	3				0	284	128		0				0		0	0	0	0	0			0	0	6	0	0	0			0	0	0	0	121	1	35	0				0	0	0	0	
2732565	0	0	0	0	0	0	2	0				0	4426	1777		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	139	0	880	0	1627	2				0	0	3	0	
2733263	0	0	0	0	0	0	45	0				0	39	6		0				0		0	0	0	0	0			3	1	0	26	0	29			0	0	0	0	0	0	0	0				0	0	1	18	
2734729	0	0	0	0	0	0	0	0		0		0	0	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
2735137	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2735146	0	0	0	0	6927	2539	4431	1392		0		0	10358	3176		0		0	0	0	0	0	0	0	22	218			0	0	16	3	233	0			0	0	0	0	0	0	0	263	0	0		0	0	0	0	
2736219	0	0	0	0	55	0	3154	1718				0	32363	23017		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	9291	1436	
2736291	0	0	563	61	554	46	4507	478		0		15	9796	1346		20		0	0	0	0	0	0	0	16	747			0	0	253	538	0	28			0	0	0	0	26	580	0	0	0	0		0	2	7243	1787	
2736451	0	3	0	9	0	0	208	7		0		72	435	41		160		0	0	0	0	0	0	0	0	0			37	11	50	4	139	0			0	0	0	26	0	0	1	0	0	0		4	4	53	22	
2736714	0	0	0	0	0	0	5	0				0	0	0		0				0		0	0	0	0	0			0	0	5	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2737980	0	0	0	0	0	0	61	3		0		0	1786	0		30		0	0	0	0	0	0	0	552	0			0	0	52	0	951	231			22	1	0	0	0	5	0	0	0	0		0	0	0	0	
2743244	0	0	0	0	0	0	112	4		0		12	592	46		23		0	0	0	0	0	0	0	0	0			13	3	14	0	22	4			0	0	250	0	19	0	0	0	0	0		0	2	215	77	
2745426	0	0	0	0	0	0	10	2		0		0	147	126		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	21	8	
2745529	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2746245	0	0	0	0	0	0	19	6				0	122	77		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				3	4	42	9	
2747279	0	0	0	0	0	0	0	0				0	11	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				11	0	0	0	
2747466	0	0	0	0	0	0	96	47				17	187	24		52				0		0	0	0	0	0			0	0	0	0	16	0			0	0	0	0	0	0	0	0				0	0	95	32	
