"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1545	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDHK25	RCFDJ451	RCFDJ454	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK168	RCFDK203	RCFDK204	RCFDK207	RCFDPV05	RCFDPV06	RCFDPV07	RCFDPV08	RCFDPV09	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB534	RCONB535	RCONB538	RCONB539	RCONB837	RCONC391	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONGW45	RCONGW46	RCONGW47	RCONHK25	RCONJ451	RCONJ454	RCONJ464	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK168	RCONK203	RCONK204	RCONK207	RCONK256	RCONLE75	RCONLG24	RCONLG25	RCONPR04	RCONPR05	RCONPR06	RCONPV05	RCONPV06	RCONPV07	RCONPV08	RCONPV09	RIADG377	
888271																																																																				0	0	848		0			1003	18790		0	430035	75	0	0	374647	4723		2903	32	112	3106	17562	63257	289175	21108	3147	3241	8691	14896	2840				0	661			2564	5436	2923	3988							820														374671				871		0	104		6585													7838			CONF	CONF										
888552																																																																				0	139386	11073		80665			45282	0		783	621333	0	958	0	104757	41		158124	3360	3760	9087	12138	69304	6183	79842	104557	90652	94056	82754	59158				0	0			16398	92266	81390	44655							0													0	621333				0		0	426		659													2594			CONF	CONF									0	
888833																																																																				0	57224	5617		6089			30056	4855		6395	326107	1	0	0	57589	3883		51491	3446	5980	10088	21011	13562	3473	38820	41774	47579	70157	40829	29360				0	434			25130	59801	42381	12540							0														37539				0		0	0		5188													8926			CONF	CONF										
890050																																																																				0	1569	5807		11553			36824	2554		0	161928	0	1803	4017	12275	2053		48906	2262	698	4049	3287	480	1499	24911	28544	29898	57386	7704	158				0	396			5181	7047	50879	13950							100														0				0		0	322		3698													6017			CONF	CONF										
890649																																																																				0	20486	724		9585			6455	673		938	131092	0	0	0	60286	6997		29137	2154	8087	29931	13567	6022	525	2599	16786	22358	22703	5867	493				32	0			2496	748	5581	10546							0														39212				0		0	9		3891													1645			CONF	CONF										
890742																																																																				0	22659	109848		25311			160323	14447		25231	1167959	0	0	8024	121301	5232		309558	6813	22845	74993	13939	253	2341	178162	210211	501480	121239	16920	14073				1875	53			40477	110308	164421	339719							0														828370				2530		0	8598		12746													5410			CONF	CONF										
890957																																																																				0	13998	0		29840			2437	0		456	47575	0	0	0	0	0		18347	0	0	0	0	0	0	7841	29063	931	3106	5763	871				0	0			0	0	0	536							0														0				0		0	104		52													152			CONF	CONF										
891226																																																																				0	5107	32318		0			51864	9512		0	626714	790	0	1676	68222	980		110641	5378	10556	26610	22524	1676	1478	106380	49920	170912	208357	19121	4592				0	0			4317	24794	160493	269718							0													0	627504				4380		0	46		0													133			CONF	CONF									0	
891253																																																																				0	4002	0		3613			2446	0		0	20454	0	0	0	4128	310		4715	324	964	788	1496	337	219	3315	2808	2426	5790	1380	608				0	0			458	1667	1796	0							0														0				0		0	37		927													1070			CONF	CONF										
892205																																																																				0	0	158632	0	0	198188	0	198188	84899		21590	2131308	0	0	37	748893	18106	112110	142821	8735	19888	17223	48251	85936	564629	346492	71918	302777	254187	342653	63018	0	0	0	0	856	618		10514	84744	170816	619770	0	0				0	650														1269066				0	116	12003	116	0	2006	0	0	0	0	0	0	0	0	0	0	0	0	175	0	3083	CONF	CONF										
892223																																																																				0	40532	348		6892			8465	5143		49	136679	0	0	0	29980	1296		6424	3832	776	4736	14441	2081	4114	23988	1410	6747	44491	11618	17675				0	0			9235	6070	19750	7816							0														0				770		0	13		896													194			CONF	CONF										
893855																																																																				0	2033	26012		0			35120	3700		0	906895	852	0	0	20705	1039		432448	1522	4262	3995	9861	457	608	449123	40419	289380	91583	12007	25				288532	7232			15230	67115	20708	126927							0													0	113985				0		0	5573		222													287599			CONF	CONF									0	
894272																																																																				0	906	783		28			1245	6428		0	123749	578	0	0	88838	425		2271	4916	11626	23762	203	7725	39753	4611	1614	5322	3129	5486	15327				0	52			5597	5165	6680	4872							0														0				133		0	0		1988													1320			CONF	CONF										
894348																																																																				0	216	17474		38			38969	4399		89	801111	1281	0	0	68556	1919		577383	15500	12451	28066	10407	640	1492	385028	164404	168082	11608	3695	19				0	0			2667	130021	191245	341994							0													0	182043				1718		0	4173		216													416			CONF	CONF									549	
894544																																																																				0	89266	23824		45700			24905	3012		8908	348460	0	0	77	86761	4612		51729	3327	11966	9040	15863	21136	25154	44342	20022	44843	48677	33861	69680				0	150			5656	4403	20750	23183							0														93889				2052		0	38		4326													2966			CONF	CONF										
894834																																																																				0	2681	0		233			592	4		0	24130	0	0	0	12167	213		9348	2250	2116	2969	3709	1012	5	4666	2013	2025	2912	158	0				0	0			1980	1264	1071	626							0													0	0				0		0	127		2272													900			CONF	CONF									0	
895055																																																																				0	39477	20608		5602			91368	2397		0	757759	0	0	0	217579	13493		166788	17919	31341	112161	16389	4012	33679	122778	87251	207613	57429	31788	30762				0	0			19434	56926	191973	83239							581													0	343602				50		0	598		9388													5677			CONF	CONF									0	
895448																																																																				0	34751	0		38571			30525	674		202	128140	0	0	0	8013	41		43556	180	658	2143	1565	3298	169	33914	13755	21333	30211	14567	5968				0	0			278	0	0	13808							0														118994				0		0	74		702													501			CONF	CONF										
895710																																																																				0	11813	110175		2549			174957	65804		82985	1946905	0	0	0	507413	32730		242154	17750	38763	106118	76898	216793	47327	380177	98075	481544	290678	154348	12672				4156	1946			24414	110300	280525	503447							433														1387317				1008		0	23346		3910													6435			CONF	CONF										
896155																																																																				0	2541	4463		383			9058	6951		7367	229824	0	0	0	134917	2811		35533	2463	7187	41370	60622	23120	96	13197	12785	30823	29335	8550	153				69	32			9054	9656	20498	11662							58														127394				0		0	29		6572													3761			CONF	CONF										
897170																																																																				0	0	689439		0			57973	4838		0	2520604	0	0	0	442797	249		1013952	12945	74991	215571	111754	19247	4806	407870	518147	716857	357861	49489	3172				0	0			4389	883494	67582	369053							250													621835	1272796				4558		0	93		0													697			CONF	CONF									12340	
897237																																																																				0	0	519		0			1733	1966		0	37301	0	0	0	25825	714		1600	702	4379	6015	3845	2116	8460	2575	887	1113	2069	4309	523				0	0			219	1151	2326	785							0													0	27151				0		0	0		1403													660			CONF	CONF									0	
897451																																																																				0	12065	1621		23447			9809	527		0	62232	1	0	9809	4437	60		21785	1	496	2642	1119	179	0	17361	4867	17051	11323	4780	1026				0	113			0	5174	1764	2656							0														356				0		0	108		186													266			CONF	CONF										
897648																																																																				0	18464	279		73579			13302	0		0	144377	0	0	0	12485	76	3298	60871	3465	1221	705	6870	224	0	11569	49127	34365	26913	5143	3221				0	0			570	2428	0	19434						0	0														0				886		0	973	0	2033	0	0	0	0	0			886	0	0	0	0	754	0	0	CONF	CONF										
897853																																																																				0	14131	898		6424			8643	320		212	111500	0	0	0	47988	1881		38776	2987	7815	15609	19992	1514	0	11964	18694	18348	13130	484	32				0	0			3814	932	11764	7205							0														0				0		0	27		2979													4282			CONF	CONF										
898458																																																																				0	0	0		0			1146	0		0	2354	0	0	0	0	0		40	0	0	0	0	0	0	40	524	21	1085	684	0				0	0			0	0	0	1208							0													0	0				0		0	0		0													0			CONF	CONF									0	
898579																																																																				0	48895	7627		27813			48552	0		0	479524	0	0	0	214912	3531		60597	3005	10375	10626	51729	52567	86130	45472	33895	33173	73504	25494	51856				0	336			7730	25269	47108	35391							0														268084				890		0	1205		5945													5210			CONF	CONF										
898627																																																																				0	21729	8683		2280			46166	32326		0	603625	0	0	0	246845	2934		63554	9590	19370	17074	29999	19877	150676	59259	40611	84696	102898	47058	22093				0	370			21439	29522	103506	49042							170														246845				83		0	916		24619													13248			CONF	CONF										
898850																																																																				0	0	6672		65			241122	16663		0	686340	0	0	0	97786	1403		165493	3940	15960	22812	16265	6519	32290	216060	236810	89249	20244	17335	748				0	0			9821	80601	53978	177187							0													0	111952				5164		0	0		121													921			CONF	CONF									0	
899008																																																																				0	0	189809		0			4135	26953		0	797757	0	0	0	363365	1686		91300	5043	18329	17024	30705	80732	210759	117094	58666	30687	71912	6022	148844				0	30			62412	49017	36387	63247							0													0	569581				0		0	479		82													155			CONF	CONF									0	
899343																																																																				0	27498	7160	0	5909	59691	0	59691	26164		5661	520991	0	0	0	175849	5914	115932	103856	18368	19502	21352	55890	31302	29193	94003	47155	57095	74453	41506	30764	0	0	0	855	93	0		37483	19454	44608	90841	0	0				240	0														311298				640	0	0	0	0	5803	0	0	0	0	116	266	0	18	0	0	0	18	8008	266	0	CONF	CONF										
899428																																																																				0	12812	119293		365			117047	64610		3590	1433197	0	0	3781	455644	13204		140273	13023	18099	64784	94831	91946	171279	207068	68872	182555	255279	150127	109632				0	741			21848	56622	214074	338356							643														413961				0		1744	5095		5607													2545			CONF	CONF										
899642																																																																				0	16124	17583		20322			9215	10093		662	187285	0	0	0	62451	3585		34609	2482	7393	17967	16176	5713	12142	19497	27780	29207	40166	6881	1143				0	39			2116	5845	21333	13024							0														62451				1000		0	88		2411													2394			CONF	CONF										
899651																																																																				0	16915	0		8535			22891	0		0	123063	1652	0	0	40590	0		29642	2411	6174	15231	16022	751	0	11314	11757	32839	25898	2316	0				0	4			1855	0	5404	6337							0														0				0		0	153		5541													16490			CONF	CONF										
900034																																																																				0	699	6191		6572			63314	9901		0	332390	0	0	0	83423	5783		109517	6475	13742	25764	31804	4948	689	61346	54881	67368	49122	13409	1867				0	32			5833	34830	76026	35925							0														148608				0		0	71		209													3581			CONF	CONF										
900146																																																																				0	170888	289		122040			65456	22904		621	614487	0	0	0	49777	5331		210146	1768	5811	8082	7976	25144	831	145873	56694	159245	103420	95537	2906				135	264			9982	2433	130883	8344							0														262071				14620		0	284		19948													4908			CONF	CONF										
900306																																																																				0	0	105820		0			1237798	55307		16722	2826163	0	0	0	318720	405		706737	10113	34228	53298	77464	99613	22833	405631	366501	868425	724767	39537	33499				1	56			77619	308193	263523	441235							0													0	2826163				90831		0	389		0													375			CONF	CONF									0	
900502																																																																				0	0	2103		0			979	12481		0	251393	0	0	0	208644	5250		2617	1624	268	569	2292	32586	169852	14609	1496	4532	2441	9979	8943				0	243			5689	204	0	13487							123													4555	44660				27		0	149		479													1685			CONF	CONF									0	
900678																																																																				0	0	230		0			246	28206		0	229911	0	0	0	180325	8160		0	15696	19453	31798	44486	28250	40371	26435	1986	962	3258	9420	7515				0	748			4575	41	1568	262							72														129252				0		0	0		1905													3645			CONF	CONF										
