"IDRSSD"	RCON5562	RCON5563	RCON5564	RCON5565	RCON5566	RCON5567	RCON5568	RCON5569	RCON5570	RCON5571	RCON5572	RCON5573	RCON5574	RCON5575	RCON5576	RCON5577	RCON5578	RCON5579	RCON5580	RCON5581	RCON5582	RCON5583	RCON5584	RCON5585	RCON5586	RCON5587	RCON5588	RCON5589	RCON6860	RCON6999	
65858			89	3610	122	16760	192	82897	1040	23347	205	19839	210	55296			56	2236	81	10599	44	13173	228	5303	87	6125	45	8198	false	false	
66154			30	1049	18	2037	34	14846	342	8310	84	9179	58	19707			37	1486	19	2278	20	5619	79	1496	10	1350	2	647	false	false	
66275			34	1885	74	10472	91	37828	259	7486	102	10050	89	30398			25	1059	43	6063	38	11248	163	4746	61	6695	35	8507	false	false	
67142			14	565	23	2839	24	8740	14	364	11	862	4	1134			0	0	0	0	1	354	0	0	0	0	0	0	false	false	
67151			9	192	27	2580	91	34110	82	1592	30	2396	47	13170			1	22	0	0	2	173	4	133	2	60	0	0	false	false	
67209			18	446	41	5361	187	81722	194	4999	87	8066	92	18993			1	25	0	0	3	838	0	0	0	0	0	0	false	false	
67254																													false	false	
67656			45	1878	122	16685	256	98407	187	5360	66	8748	78	27651			46	2094	62	7734	50	12093	206	5854	76	8516	46	12035	false	false	
68671	11	0																											false	true	
68756			34	1393	54	6228	142	56861	253	7269	79	5949	68	17484			35	1359	51	5491	33	6927	176	3871	45	3689	14	2814	false	false	
68831			44	2147	71	9406	78	46092	188	5237	67	6316	38	6861			107	4573	60	7233	21	7625	12	326	8	521	10	4643	false	false	
69333			69	3001	137	16601	284	112929	646	16227	203	20334	118	30886			7	165	10	895	2	447	0	0	0	0	0	0	false	false	
69678			4	157	31	3955	88	34416	200	3253	59	4884	85	18436			2	55	8	1165	13	3936	8	213	9	521	12	1810	false	false	
70218			0	0	2	282	15	7666	0	0	0	0	6	2815															false	false	
70638			60	2184	49	5303	102	24725	845	16026	86	9197	48	11611			227	6660	73	7402	37	7032	91	1574	16	1502	3	807	false	false	
70955	8	37													38	235													true	true	
71073			9	300	10	1185	15	5280	3	27	4	417	1	484															false	false	
71457			146	6579	161	25761	123	59454	312	8557	10	1443	38	18199			108	4083	68	11598	64	23465	428	12088	40	6502	28	10448	false	false	
71859			1	40	0	0	0	0	15	350	16	1218	4	951			1	25	0	0	0	0	2	33	1	85	0	0	false	false	
72258			6	209	25	3048	48	15995	286	9546	79	9020	96	30611			2	100	2	221	6	1209	98	3183	35	3909	19	4201	false	false	
72351			10	281	12	1591	4	2045	179	3130	17	1893	7	1879			7	303	9	1182	3	1039	55	1087	7	852	11	3064	false	false	
72454			10	591	19	2194	20	5425	124	4216	35	3804	14	3453			22	989	33	4045	39	10018	205	8307	45	5449	13	4177	false	false	
72678			17	724	33	4069	33	14625	134	3774	55	6153	27	8404															false	false	
73116			12	586	49	6457	115	48399	82	2042	46	3288	71	13883			0	0	0	0	2	552	1	49	1	54	0	0	false	false	
73152			11	435	7	947	12	3191	143	3100	14	1262	4	934			22	1198	26	3920	8	1843	223	4366	32	3675	17	3851	false	false	
73554			8	392	11	1510	14	4633	72	1734	17	1953	12	2141			15	863	25	3292	17	6071	71	2054	29	2620	33	7562	false	false	
73956			3	59	6	560	5	1429	7	146	0	0	0	0			9	338	9	1296	11	2967	32	775	8	688	0	0	false	false	
74056			2	58	0	0	3	608	21	217	2	192	1	304			13	399	27	3334	32	8679	166	4260	50	4244	33	7396	false	false	
74140			84	4021	182	22775	206	85090	807	24164	267	28817	185	55681			73	3109	114	13966	61	16840	220	5651	46	5008	16	3469	false	false	
74403			23	659	74	7999	184	65921	414	7879	112	8137	117	25169			0	0	0	0	1	294	0	0	0	0	0	0	false	false	
74449	10	6													18	2													true	true	
75259			27	1090	96	9778	214	76530	52	926	70	4260	114	23383			3	64	8	971	8	2058	2	43	0	0	3	1085	false	false	
75446			176	6539	69	7565	61	21973	367	9964	71	6951	28	6035			56	2095	66	6443	26	6922	357	7631	69	7952	33	8246	false	false	
75455			13	684	5	692	6	1658	38	633	4	597	4	1080			14	615	11	1219	6	1688	58	1066	7	901	2	440	false	false	
75633			419	10042	1182	127064	4752	1890986	112535	1677453	31820	2939076	12404	3237754			102	1954	166	16584	170	39704	3809	60381	763	44389	349	23808			
75651			5	213	6	541	3	1632	143	2416	17	2264	8	1899			3	201	22	3086	12	2402	62	1540	16	1783	9	2617	false	false	
76153			1	65	0	0	8	4235	14	272	11	1193	7	2899			3	141	12	1057	11	3211	19	473	17	1449	15	5352	false	false	
76443			8	315	10	1042	13	4736	83	2215	7	779	0	0			14	514	24	2970	10	3434	21	464	0	0	0	0	false	false	
76854			12	672	16	2429	83	43219	185	5996	60	4711	67	20807			5	280	5	471	6	1880	4	101	0	0	0	0	false	false	
77150			9	485	3	437	12	5005	32	954	17	1646	29	5317			10	499	12	1885	14	4188	56	1473	19	1955	11	2191	false	false	
77253			16	867	39	5033	52	22483	515	14024	61	6425	24	6665			9	374	13	1142	11	2729	121	2800	24	2729	12	3112	false	false	
77422			0	0	0	0	5	1801	2	11	4	205	18	915															false	false	
77851			91	3321	147	18571	281	115790	767	20297	384	33353	320	83042			51	2136	142	15904	113	26891	288	6283	165	15972	113	23330	false	false	
78157			7	264	6	739	11	4137	80	1729	5	246	2	1082															false	false	
78241			1	83	1	82	1	475	185	4077	28	1850	11	4126			6	228	0	0	6	1262	101	2082	32	2159	6	1206	false	false	
78559			9	207	13	1235	13	7052	24	1034	1	109	2	289			2	77	4	439	5	1035	31	1135	7	743	2	362	false	false	
79042			17	836	34	4595	46	15349	95	2547	23	2934	12	2589			10	383	20	2981	10	2091	15	288	3	436	0	0	false	false	
79127			50	1602	15	1538	12	3843	85	2446	17	1406	3	780			1	17	3	329	0	0	2	55	0	0	0	0	false	false	
79145			7	269	13	1531	37	15293	12	283	4	286	3	492			3	175	12	1429	6	1509	1	22	0	0	1	164	false	false	
79257			4	146	6	908	5	1926	114	2251	24	2424	17	5432			4	146	3	277	7	3105	13	232	3	177	2	649	false	false	
79855			32	647	27	4126	54	25567	83	3231	28	2255	37	16305			3	139	8	1121	15	4104	12	467	7	702	3	477	false	false	
80150			65	2515	39	4995	34	10901	273	6285	71	7914	49	17700			72	2548	91	10019	77	14532	526	10332	185	15658	120	24595	false	false	
80374			3	161	4	565	6	2583	21	317	10	1125	3	1667			0	0	0	0	0	0	0	0	1	155	0	0	false	false	
80431			4	135	7	1184	8	2874	48	1181	12	1000	1	468			19	662	12	1430	3	631	31	569	2	370	0	0	false	false	
81175			13	523	30	3824	63	24001	121	2135	61	4419	47	10088			14	729	32	4435	34	9479	85	1626	39	2734	33	6566	false	false	
82033			4	278	12	1522	44	18954	56	1659	88	8702	88	22812			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
82257			2	116	3	457	10	4751	54	1626	16	1738	11	2982			6	139	13	1523	15	3824	47	839	14	1035	7	1370	false	false	
82350			9	378	4	655	3	884	75	3771	13	2229	8	3326			5	242	3	259	2	565	18	674	3	408	2	790	false	false	
83375			2	122	30	3723	69	24566	92	1983	59	4962	81	17492															false	false	
83638			14	794	84	10957	320	141072	269	14269	258	39190	287	94227			0	0	0	0	0	0	0	0	0	0	0	0			
83834			23	1078	24	3195	39	18060	150	3876	43	4142	19	7361			1	87	1	163	1	277	0	0	0	0	0	0	false	false	
83852			3	128	4	489	5	2695	24	703	3	384	3	1089			1	64	2	216	6	2311	29	687	8	761	5	840	false	false	
83955			51	2018	46	5866	20	7264	163	4519	31	3098	22	8978			8	224	7	883	10	2591	18	563	7	1083	8	1708	false	false	
84541			244	9485	305	36115	398	149078	1777	37447	229	20327	166	45157			163	6281	147	18476	59	15522	179	4287	43	3566	25	3644	false	false	
85052			36	1696	31	3577	39	13462	67	1574	17	1824	7	2277			1	41	4	318	1	48	13	209	4	427	1	203	false	false	
85472			79	4526	265	27069	763	260426	3251	78175	397	38595	317	78741			1	20	1	147	1	349	0	0	0	0	0	0	false	false	
85931			8	337	20	2518	31	11955	85	1554	25	2431	11	4889															false	false	
86349			175	7147	131	14722	90	33200	576	12829	89	7989	20	5975			165	6393	105	13045	53	12964	430	8566	30	3457	2	673	false	false	
86675			9	419	35	3941	113	45691	14	598	15	1095	25	7301			0	0	0	0	1	297	0	0	0	0	0	0	false	false	
87047			20	907	22	3666	25	11253	7	243	3	381	0	0			1	95	2	269	1	314	0	0	0	0	0	0	false	false	
87234			28	1388	37	6975	79	41591	48	2207	21	4430	24	10385			10	498	4	604	3	1065	0	0	0	0	0	0	false	false	
87476			11	241	9	1070	21	7986	13	254	7	794	5	2256			0	0	6	731	1	406	0	0	0	0	0	0	false	false	
87579			0	0	9	905	55	24178	3	161	1	229	19	5933															false	false	
88231			72	2771	70	8367	115	47601	206	4183	52	4068	33	8698			13	581	9	1046	6	1670	18	513	8	601	2	328	false	false	
88259			10	424	10	1356	9	3617	58	1771	15	1261	7	1510			16	550	24	3333	19	5092	66	2099	32	3675	13	3058	false	false	
88352			15	557	7	956	29	11318	358	9345	36	4108	24	6746			12	266	7	868	7	2064	333	10024	31	3240	21	5163	false	false	
88455			106	4123	70	9771	51	16598	264	6350	51	5223	40	7924			61	2650	100	13582	124	34073	471	12246	212	19197	164	30946	false	false	
89032			18	496	29	3681	21	7099	115	2336	28	2726	15	2892			1	40	0	0	0	0	4	159	1	105	0	0	false	false	
89135			34	3095	27	4198	9	3215	28	1002	9	1135	4	1051			10	361	6	728	7	224	8	167	1	160	3	614	false	false	
89854			15	759	24	2905	45	19214	49	1570	20	1980	15	4616			12	509	21	1534	14	2814	46	1348	21	2182	12	3128	false	false	
89957			5	180	11	1031	19	9160	21	603	14	1296	9	3288			4	219	7	859	2	549	2	16	0	0	0	0	false	false	
90047	4	58															8	191	8	884	5	1228	59	1237	7	850	5	730	false	true	
90177			1	52	1	225	0	0	0	0	0	0	0	0															false	false	
90328			204	7046	311	34391	300	106257	947	18987	142	11030	62	14200			78	2445	51	5012	31	6824	105	1397	11	518	4	1011	false	false	
90337			43	1724	51	5193	113	40577	268	5289	70	6590	90	23665			0	0	0	0	0	0	0	0	0	0	1	0	false	false	
90579			13	717	23	3671	57	28410	49	1515	15	2289	9	4695			2	42	0	0	1	272	0	0	0	0	0	0	false	false	
91615			174	4096	40	6475	21	7873	242	2783	22	3213	3	1203			51	2811	39	6249	32	10742	53	1213	9	1416	0	0	false	false	
91950			5	289	2	272	6	3458	26	611	7	1196	2	351			5	132	4	157	9	2521	15	286	1	71	0	0	false	false	
92144			8	153	3	208	2	191	22	356	0	0	3	1210			11	56	7	362	5	904	99	1346	40	2025	41	6455	false	false	
92676			8	300	47	6964	127	49853	134	6657	84	10204	82	25890			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
92706			8	396	22	1991	30	11146	0	0	0	0	17	9469															false	false	
92902			31	1806	38	5295	5	1494	101	2120	5	504	0	0			1	47	1	86	2	590	0	0	0	0	0	0	false	false	
93244			52	1857	88	11674	85	33492	223	6132	72	7963	33	9820			93	3619	95	10906	68	14756	176	4201	35	3893	13	2306	false	false	
93543			79	3199	151	18428	109	39246	328	9082	84	8489	55	12704			43	1848	50	6150	43	10504	67	2040	24	2475	19	4490	false	false	
93619			0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0			
94139			26	1306	57	6951	102	41565	400	10932	68	7047	80	22423			9	403	10	1179	2	798	1	1	0	0	0	0	false	false	
94522			192	8694	221	29876	198	83482	719	14704	61	5337	40	10423			26	933	19	2181	16	3246	17	369	2	175	0	0	false	false	
94755			36	2380	52	7395	36	16149	307	8590	72	6347	38	8971			16	823	36	3917	24	5778	223	5031	52	3733	27	5527	false	false	
94858			35	1230	36	5549	25	9061	331	8003	48	4416	12	3497			38	1781	41	4748	37	9624	430	8809	66	7181	15	5136	false	false	
95051			5	120	2	212	12	6704	25	245	7	484	5	2452			0	0	3	402	2	176	5	131	6	497	5	742	false	false	
95677			6	194	18	2476	9	3865	95	2903	42	4873	7	4155	1	0													true	false	
96553			12	509	10	1388	21	8223	63	1886	35	3978	22	6064			5	219	9	827	14	4265	33	917	25	2826	14	4165	false	false	
97055			14	595	10	1450	12	5752	281	8509	68	8021	57	21345			39	1522	46	5614	58	12698	291	9969	140	18530	102	29389	false	false	
97279			39	1986	30	4452	6	1961	98	2323	9	1053	6	1375			0	0	0	0	0	0	16	254	0	0	0	0	false	false	
97457			52	1371	41	5435	43	16316	107	2397	23	2327	15	3054			85	3187	82	9903	40	11780	134	2903	17	1754	10	2720	false	false	
97804			4	122	18	2621	76	27920	143	3862	140	13332	99	22066			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
97943			20	932	49	6671	50	20260	315	7020	79	8371	44	13684			40	1998	90	11810	80	24664	443	10419	128	14114	63	15409	false	false	
98351			12	362	15	2310	46	18216	53	1494	14	1735	10	3907			2	95	3	339	5	1107	13	350	2	236	0	0	false	false	
98463			15	580	57	6777	123	44356	166	4989	77	6009	82	17180			8	326	36	4660	55	15468	60	1756	28	2218	21	3879	false	false	
98717			0	0	0	0	37	14879	0	0	1	13	1	548															false	false	
99143			50	1696	30	3500	35	12665	227	4497	30	2092	15	4126			31	1010	15	2106	13	3840	92	1790	24	2094	20	4163	false	false	
99376			2	91	6	734	21	10129	11	495	68	8826	254	91149			1	13	5	383	1	104	0	0	0	0	0	0	false	false	
99442			131	5549	116	14626	79	33300	976	22501	137	12715	86	21902			229	8495	120	15192	67	19625	64	1244	21	1859	17	2347	false	false	
99536			245	8952	320	33685	393	140029	382	9426	139	13416	32	5050			43	1709	22	2725	18	7143	5	68	1	127	0	0	false	false	
99853	0	25													1	0													true	true	
100236			18	634	36	5129	72	32864	207	5158	51	4824	40	9663			8	441	6	805	2	89	2	19	1	127	1	325	false	false	
100357			54	2598	110	14402	140	58219	461	12270	186	22193	99	36677			59	2867	75	9939	51	12390	440	10212	90	5911	54	12601	false	false	
100562			44	1918	332	43206	1192	505768	2897	30812	439	24696	420	66924			6	330	42	4873	78	16250	36	1099	29	3195	32	4347	false	false	
100777			12	430	19	2429	54	40995	62	2368	34	3767	33	13225															false	false	
100843			83	4117	119	15752	121	49272	776	17605	92	9588	43	12111			121	4715	76	9371	36	10402	282	6234	30	3427	11	2289	false	false	
101037			77	2558	96	11447	166	55831	159	3298	46	4991	35	10744			2	86	0	0	1	51	0	0	1	174	0	0	false	false	
101439			186	5421	94	10248	54	19548	444	8706	56	5550	17	4368			66	1759	24	2802	9	2145	74	1472	20	1631	8	1987	false	false	
101671			11	356	39	3862	75	31945	326	10534	209	22421	114	30015															false	false	
101738			37	1668	26	3051	19	7582	278	5914	26	2362	10	2880			74	3259	20	1863	5	738	83	1244	0	0	0	0	false	false	
101952			17	1016	8	1215	5	2863	137	2842	9	1524	6	2721			0	0	5	734	1	288	39	644	1	108	1	297	false	false	
102333			9	209	7	846	11	3533	57	1457	6	694	3	1228															false	false	
102342			19	1805	39	6224	56	20484	235	5045	76	6889	43	14203			15	566	31	3688	9	2619	110	2395	42	3767	26	6614	false	false	
102557			1	44	5	728	23	9277	44	1376	13	1610	39	13424			1	78	0	0	3	853	0	0	0	0	0	0	false	false	
102874			8	443	15	1678	17	8101	30	646	3	323	8	2460			0	0	0	0	0	0	0	0	1	174	0	0	false	false	
103134			3	96	8	656	11	3237	26	1056	15	1340	9	2346			0	0	1	121	1	318	14	363	10	770	7	724	false	false	
104234			28	1320	26	2872	24	8719	37	756	7	746	1	426			7	300	6	595	0	0	13	270	2	118	0	0	false	false	
104542			11	478	13	1699	5	1756	21	561	1	98	0	0			0	0	0	0	1	221	10	217	1	51	0	0	false	false	
104971			1	9	1	97	1	617	0	0	0	0	0	0															false	false	
105026			19	940	49	6312	51	17876	285	7496	64	6295	29	7812			4	139	20	2417	9	1836	0	0	1	70	0	0	false	false	
105473			10	479	42	4895	106	38807	86	2537	20	1899	27	7396			0	0	1	53	1	364	0	0	0	0	0	0	false	false	
105530			17	737	22	2766	20	6998	188	5659	22	2308	8	1447	50	23													true	false	
106359			27	1132	91	9708	421	184204	276	4410	129	10310	125	33653			0	0	0	0	0	0	7	61	0	0	0	0	false	false	
106452			14	671	67	9054	148	64402	235	8708	22	2677	19	5809			7	322	3	422	4	1074	6	95	0	0	0	0	false	false	
106676			18	799	21	2605	23	7499	0	0	0	0	0	0															false	false	
107244			176	10049	358	45157	780	323372	886	30659	320	35220	221	96605			43	1666	50	7775	26	8406	28	484	8	737	1	128	false	false	
107570			74	4097	121	15086	156	60344	206	6470	76	7702	77	26991			0	0	0	0	3	911	0	0	0	0	0	0	false	false	
107758			24	990	19	2314	4	1570	83	1709	15	1500	2	111			28	1136	18	2537	27	7916	48	1084	18	1984	3	487	false	false	
108072			27	1426	63	9201	79	31881	148	3258	42	4185	15	4733			2	57	10	1114	3	817	58	1065	12	1295	7	1775	false	false	
108269			5	201	8	1046	4	1019	23	353	2	117	1	60			3	67	0	0	1	282	11	316	1	221	0	0	false	false	
108652	20	33																											false	true	
108746			4	94	5	492	1	18	19	535	2	279	0	0			3	206	6	772	7	1966	22	563	6	826	7	1077	false	false	
108951			19	895	50	6143	76	28745	166	4152	64	5564	90	25293			15	697	15	1944	33	6236	63	1523	46	4188	45	9520	false	false	
109136			17	611	22	2478	56	20138	164	1395	26	2032	7	991			0	0	0	0	2	866	0	0	0	0	0	0	false	false	
109154			6	413	14	1994	24	9685	105	2328	19	1540	9	4583			4	210	11	1728	14	6009	43	930	9	846	6	1818	false	false	
109453			53	2498	83	11658	98	38734	239	6576	78	8169	41	12599			13	453	35	3737	39	14287	199	4662	59	6856	44	14066	false	false	
109574			37	399	43	5089	66	24937	258	2671	45	2890	48	14362			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
109659			50	1847	53	6157	74	28711	180	2651	37	3547	22	6121			38	1405	16	2607	4	1416	0	0	1	59	0	0	false	false	
110413			35	1588	70	9333	101	34638	76	3034	42	4046	59	30451			21	206	76	1787	83	2995	90	4247	29	2658	12	3335	false	false	
110936			1	74	3	530	36	22170	94	2958	27	3120	27	8956															false	false	
110945			47	2224	56	6505	58	22811	322	6185	37	3419	22	5465			78	3268	71	8648	38	9271	69	1092	14	960	5	683	false	false	
110972			32	1681	23	2975	6	2595	42	932	13	1123	6	809			2	132	5	597	6	1587	3	133	1	200	0	0	false	false	
111157			0	0	0	0	1	466	37	750	21	2031	17	3898			3	178	27	3915	39	9945	133	4541	52	4609	42	6431	false	false	
111205			20	688	62	8180	139	55787	173	2752	47	3556	46	10521			0	0	0	0	0	0	2	5	1	101	1	212	false	false	
111942			49	2387	91	12794	134	59422	153	3726	67	5463	65	17225			4	87	7	860	3	544	17	415	3	256	4	709	false	false	
112332			43	3597	36	4708	19	6983	145	4367	10	1086	5	1140			30	986	14	1580	7	1858	97	5321	9	864	1	280	false	false	
112510			32	498	15	1664	11	4286	168	2349	33	2524	13	1783			49	1220	24	3152	19	4065	45	566	6	435	0	0	false	false	
112556			6	206	1	115	3	609	49	1129	9	711	5	2133			5	211	30	4103	19	5306	313	7274	45	5589	18	4681	false	false	
112837			90	2398	188	15634	586	185404	2329906	10871762	33575	1979901	5372	1308246			0	0	0	0	3	304	46	279	8	542	0	0			
113003			0	0	1	51	0	0	0	0	0	0	0	0															false	false	
113030			148	5572	71	8558	60	20558	154	3828	19	1516	8	2036	129	0													true	false	
113441			37	1604	60	6736	104	40544	210	5278	53	4483	49	9639			30	1170	82	10185	71	20078	202	3746	22	1867	15	3847	false	false	
113601			28	1095	24	4054	37	21046	8	198	3	556	2	1127															false	false	
113740			19	1770	52	7378	196	78828	128	7380	87	12621	104	48272															false	false	
114149			15	616	30	3572	29	10668	263	6409	75	6137	48	12325			12	443	29	3752	16	4497	57	1444	15	1454	0	0	false	false	
114260			72	3359	232	25054	462	178183	319	12748	286	36050	289	102548			0	0	1	128	0	0	35	1548	38	3690	30	7777	false	false	
114457			111	4862	67	9040	37	12669	358	7480	53	5390	38	11868			54	2249	60	8216	32	8482	376	9229	61	7340	32	8516	false	false	
114774																													false	false	
114840			40	1693	56	8096	81	34690	230	5717	87	8397	56	15207			71	3048	46	6089	20	6495	80	1575	7	637	0	0	false	false	
114859			6	181	10	1294	6	3068	60	1446	13	1190	4	1027			5	244	6	785	10	2974	66	1048	18	1527	9	1841	false	false	
115146			6	255	6	485	4	2096	25	579	9	1048	18	7001			5	257	19	2008	27	7096	189	4598	67	6271	42	10240	false	false	
115575			47	1288	54	7257	128	53605	470	6478	45	2856	32	5896															false	false	
116358			5	207	10	1643	7	2116	23	536	9	521	4	425			4	74	2	165	1	311	13	357	5	755	0	0	false	false	
116554			2	80	2	336	11	5571	20	495	4	400	3	1334			1	61	3	403	1	254	6	89	0	0	0	0	false	false	
116741			24	1037	12	2050	10	4093	193	4686	17	2647	4	1772			20	846	28	4851	21	7657	148	4086	47	7489	21	7709	false	false	
117038			28	1411	19	2730	50	20296	356	10020	42	4802	17	7004			41	1354	40	5290	13	3179	314	7720	32	4192	16	5578	false	false	
117458			30	1358	70	9570	69	26192	157	4274	69	7971	64	21225			18	748	42	5837	67	20011	126	3755	100	10449	72	14442	false	false	
117775			7	400	9	999	13	5037	150	4595	39	2934	117	20330			0	0	2	266	0	0	0	0	0	0	0	0	false	false	
118156			94	3969	94	10931	120	45933	637	15785	180	15404	97	25119			79	3192	79	9532	66	23163	117	2746	29	2981	27	9258	false	false	
118660			1	88	9	1657	103	51154	20	739	5	709	16	6619															false	false	
118736			33	1204	18	1891	23	10579	186	4032	21	2217	6	2229			34	1483	17	1995	12	3191	34	893	6	354	2	120	false	false	
119153			14	704	26	3031	26	10056	148	2350	22	454	33	4626			15	731	18	1540	8	2255	52	1313	11	1528	8	1438	false	false	
119779			23	1080	67	8901	166	66435	223	4507	71	5023	63	18043															false	false	
119872			10	276	35	3911	89	28557	47	1031	26	2582	34	11817															false	false	
120476			0	0	4	553	2	878	0	0	0	0	0	0															false	false	
120542			27	1167	82	11111	201	89241	168	3316	61	5362	47	15803			16	453	12	1441	9	1548	51	1313	10	510	5	463	false	false	
120609			46	1907	169	20798	304	126483	628	14069	203	15160	173	36009			1	25	2	472	0	0	0	0	0	0	0	0	false	false	
120953			70	2449	27	3439	29	8767	112	2873	24	2197	15	5460			62	2496	83	9409	64	15455	392	9712	102	10543	49	10769	false	false	
121642			195	6587	404	49853	725	277591	1709	40118	426	39205	355	109550			313	12527	223	26941	117	29784	343	7727	95	9960	50	10695	false	false	
121651			13	473	4	524	6	1513	83	1557	20	1553	10	3589			22	598	5	635	0	0	6	179	0	0	0	0	false	false	
121914			127	2645	84	8910	66	18634	650	8223	54	3448	15	3372			120	3208	54	4966	47	15050	78	684	3	247	0	0	false	false	
122153	79	61																											false	true	
122546			39	1803	26	3817	20	7678	101	2151	19	2304	9	2016			9	353	14	1434	5	1233	19	476	8	1014	1	317	false	false	
123075			4	116	5	692	8	4263	58	2141	11	1441	0	0			1	56	0	0	2	516	0	0	0	0	0	0	false	false	
123374			5	155	12	1621	7	2759	93	2704	14	1081	8	2450			7	325	6	962	2	583	0	0	0	0	0	0	false	false	
124344			17	409	31	3844	80	34301	75	1476	28	2861	26	4288			0	0	0	0	0	0	2	99	0	0	0	0	false	false	
