"IDRSSD"	RCFD0071	RCFD0081	RCFD1773	RCFD2130	RCFD2143	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFDJA22	RCFDJJ34	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON1773	RCON2130	RCON2143	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	RCONJA22	RCONJJ34	
362043																																							341	496	20964	0	0	640	0	794	52892	48113	251	48364	0	401	0	0	4528	50	52892	0	0	2287	0	0	2550	0	7206	40907			0	29565	29164	-359	493	0	0	0	4528	0	0	
362155																																							26680	8076	48898	0	0	1552	0	3953	234014	208128	324	208452	0	1946	0	0	25562	500	234014	0	0	24664	0	0	500	0	78819	129309			0	140860	138914	-102	5941	0	0	0	25562	0	0	
362717																																							16035	12851	383526	0	23390	9752	0	45814	1314050	973843	8017	1177001	0	9196	145000	0	137049	2003	1314050	0	0	77766	0	0	75899	0	272677	701166			0	829980	820784	-18619	1898	0	0	50141	137049	0	0	
362856																																							30932	7640	104392	0	0	2105	0	3707	169432	145909	91	146000	0	636	0	0	23432	200	169432	0	0	20550	0	0	4580	0	71709	74200			0	21292	20656	-1898	0	0	0	0	23432	0	0	
362940																																							2717	1737	11236	0	0	199	0	283	87627	73839	133	73972	0	1371	0	0	13655	100	87627	0	0	12441	0	0	1400	0	21383	52456			0	42308	40937	-286	30518	0	0	0	13655	0	0	
363442																																							5294	1575	3053	0	0	69	0	793	18889	15042	35	15077	167	115	0	0	3645	300	18889	0	0	1639	0	0	1700	0	4267	10775			0	8005	7890	6	215	0	0	0	3812	0	0	
363648																																							82819	2872	99336	0	1481	825	0	2428	274873	248237	548	248785	0	1389	0	0	26088	150	274873	0	0	24944	0	0	3850	0	17759	230478			0	82259	80870	-2856	4171	0	0	0	26088	71	0	
363657																																							4641	4718	512556	0	933	7802	1800	14768	1011690	848755	5288	929251	0	3344	0	0	82439	3000	1011690	0	0	110990	0	0	3000	0	153543	695212			0	467332	463988	-34551	0	0	0	75208	82439	484	0	
363778																																							8513	232	0	0	227	1732	0	3551	105299	86245	399	95385	0	621	8741	0	9914	0	105299	0	0	9914	0	0	0	0	8828	77417			0	90207	89586	0	0	0	0	0	9914	0	1458	
364131																																							13924	4055	93711	0	0	8218	150	7175	399319	354610	4610	359230	0	4258	0	0	40089	200	399319	0	0	11354	0	0	30850	0	87533	267077			0	276344	272086	-2315	0	0	10	0	40089	0	0	
364270	34115	3940	0	0	593	7845	0	3060	178071	2443	156489	0	1038	0	0	21582	640	178071	0	0	20773	0	0	525	150		-356	90017	88979	0	0	0	21582	0	39389	22668	5603	17065			0							131378					0												44344	87034							0	0	0	0		0		
364430																																							23202	3506	49692	0	0	7349	166	4022	377181	326109	3136	339245	0	3628	10000	0	37936	682	377181	0	0	22202	0	0	15538	0	93384	232725			0	292872	289244	-486	0	0	0	0	37936	0	0	
364850																																							17867	2441	9773	0	0	647	101	1790	113681	97821	874	100827	0	1029	2132	0	12854	240	113681	0	0	4193	0	0	8460	0	16419	81402			0	82079	81050	-39	12	0	0	0	12854	0	0	
365325																																							2292562	247574	3051168	0	2067581	298143	8857	1129530	33545963	27249096	270361	27968030	104	297518	250000	0	5577829	2000	33545963	0	0	1464924	0	0	4248525	31277	6579637	20669459			0	24709122	24411604	-137620	1358	0	0	198573	5577933	5325	984	
365745																																							10149	6424	60540	0	5037	2270	0	12070	306592	263395	2306	267073	0	2232	0	0	39519	516	306592	0	0	30581	0	0	16419	45	44178	219217			0	211395	209163	-7997	894	0	0	1372	39519	0	0	
365848																																							219	1796	42194	1001	0	1202	0	2162	92724	81473	532	82005	0	258	0	0	10719	400	92724	0	0	7737	0	0	5423	0	23142	58331			0	26117	25859	-2841	18287	0	0	0	10719	4	0	
365950																																							8591	2591	4272	0	2302	3106	0	1070	135132	111933	564	114497	0	1387	2000	0	20635	160	135132	0	0	-204	0	0	20586	0	20762	91171			0	113160	111773	93	1427	0	0	0	20635	0	0	
366078																																							30961	10437	85605	2802	8889	18661	804	34257	997929	892884	11864	920428	0	9012	15680	0	77501	3360	997929	0	0	17568	2731	0	63738	4603	174282	718602			0	788935	779923	-7165	0	0	0	0	77501	0	18256	
366238																																							30318	35410	382490	0	33885	48003	1992	46824	2267326	2015596	26988	2043892	0	21021	0	0	223434	7680	2267326	0	0	128121	0	0	117674	5451	646312	1369284			0	1691423	1670402	-30041	10200	0	737	571	223434	2351	0	
366247																																							12709	453	31316	0	2098	524	0	2204	160260	133237	1186	134423	0	1542	0	0	25837	150	160260	0	0	24454	0	0	1100	0	31006	102231			0	110839	109297	133	427	0	0	0	25837	0	1232	
366359																																							6639	1977	39677	0	0	2124	0	940	95877	87990	147	88137	0	932	0	0	7740	400	95877	0	0	7075	0	0	400	0	36492	51499			0	45431	44499	-135	0	0	0	0	7740	0	21	
366658																																							10700	2281	37885	0	0	1683	0	2464	139431	123730	359	124089	0	1090	0	0	15342	55	139431	0	0	13033	0	0	3188	0	28778	94952			0	74442	73352	-934	0	0	0	0	15342	0	11066	
366854																																							6098	2958	12526	0	1663	2620	0	2494	213389	189601	2522	192123	0	3906	0	0	21266	297	213389	0	0	1212	0	0	19752	0	41003	148598			0	182203	178297	5	6733	0	0	0	21266	0	0	
367150																																							15638	2194	20790	0	0	633	97	1547	128342	104994	404	113505	0	1036	8107	0	14837	255	128342	0	0	14737	0	0	154	0	26126	78868			0	88479	87443	-309	0	0	0	0	14837	0	0	
367178																																							26117	549	0	0	277	690	0	7204	133530	103125	1409	104643	0	1395	109	0	28887	0	133530	0	0	28887	0	0	0	0	26481	76644			0	95019	93624	0	0	0	0	0	28887	0	5069	
367431																																							28853	2495	36652	0	0	7204	0	7531	362206	309364	605	314969	0	3676	5000	0	47237	10395	362206	0	0	27817	0	0	9205	0	107898	201466			0	283147	279471	-180	0	0	0	0	47237	0	0	
367543																																							2487	3974	100429	0	0	6178	457	19833	406504	310696	3786	361875	0	4168	45000	0	44629	900	406504	0	0	43187	0	0	4100	0	73037	237659			0	276500	272332	-3558	0	0	2393	0	44629	814	0	
368054																																							2377	4832	61352	0	0	510	321	2531	144021	120586	306	120892	0	978	0	0	23129	290	144021	0	0	27173	0	0	1000	0	40796	79790			0	68415	67437	-5334	0	0	0	0	23129	0	4661	
368344																																							0	3195	84029	0	0	1591	0	8966	212505	192614	1777	197582	0	732	0	0	14923	1000	212505	0	0	17174	0	0	4700	0	42036	150578			0	115390	114658	-7951	0	0	416	2775	14923	66	0	
368522																																							1226	1868	10640	215	0	1696	0	11609	208161	141340	5369	186709	0	1507	40000	0	21452	300	208161	0	0	18812	0	0	3400	0	65692	75648			0	182414	180907	-1060	0	0	0	0	21452	0	0	
368951																																							25770	2106	94445	0	0	1193	0	3282	305934	257446	492	273635	0	2220	15697	0	32299	122	305934	0	0	35670	0	0	1280	0	47418	210029			-3898	173387	171167	-875	7461	0	0	0	32299	510	0	
369453																																							1555	3761	40234	0	0	1644	0	6759	164393	151960	655	152615	0	1266	0	0	11778	2400	164393	0	0	12223	0	0	2400	0	24912	127048			0	101581	100315	-5245	9275	0	0	0	11778	0	850	
369659																																							143067	15098	84444	0	1043	33239	0	40062	1605712	1396288	10418	1416260	0	16179	0	0	189452	250	1605712	0	0	136832	0	0	58646	0	355491	1040797			0	1304938	1288759	-6276	0	0	0	9554	189452	0	0	
370020																																							1171	9373	82606	0	5797	12230	0	26887	814284	699359	11781	744430	0	6147	30547	0	69854	900	814284	0	0	61296	0	0	12450	0	169967	529392			0	682367	676220	-4792	0	0	2665	78	69854	0	0	
370347																																							1072	1742	21779	1	0	1644	0	2813	142829	124623	300	126923	0	1355	2000	0	15906	200	142829	0	0	16637	0	0	200	0	16749	107874			0	114312	112957	-1131	821	0	0	0	15906	0	0	
370721																																							14716	2746	47259	0	5235	3345	0	13511	329338	287660	3011	293671	0	2608	3000	0	35667	110	329338	0	0	28013	0	0	10170	0	53518	234142			0	237023	234415	-2626	8111	0	0	0	35667	0	0	
370833																																							23017	1142	40838	0	0	3054	395	4017	117077	98131	2261	100392	0	876	0	0	16685	428	117077	0	0	3602	0	0	12432	0	36078	62053			0	45490	44614	223	0	0	0	0	16685	0	0	
370954																																							19	1422	14119	0	0	1153	992	2120	110930	90455	452	92407	0	645	1500	0	18523	100	110930	0	0	16886	0	0	1700	304	25311	65144			0	66677	66032	-163	24769	0	0	0	18523	0	0	
371223																																							20903	1342	36544	0	1881	3352	0	11007	343601	307156	2341	309497	0	3676	0	0	34104	91	343601	0	0	32169	0	0	2359	2119	74813	232343			0	270129	266453	-515	0	0	0	0	34104	0	0	
371232																																							17830	1660	65307	0	0	1993	1842	11285	201699	170073	4073	175201	0	1013	0	0	26498	400	201699	0	0	19593	0	0	7135	0	57616	112457			0	102795	101782	-630	0	0	0	1055	26498	0	0	
371362																																							64111	15047	195416	0	2400	15184	0	17514	653212	593113	9718	602831	0	4754	0	0	50381	200	653212	0	0	31587	0	0	32317	0	157084	436029			0	348294	343540	-13723	0	0	0	0	50381	0	0	
371559																																							1235	1372	63989	0	0	306	0	1423	121004	99911	296	100207	0	567	0	0	20797	1002	121004	0	0	19748	0	0	1002	0	19975	79936			0	43236	42669	-955	10010	0	0	0	20797	0	0	
371849																																							2230	2137	18853	37	0	1160	38	2544	88620	80061	669	80730	0	906	0	0	7890	250	88620	0	0	7369	0	0	750	0	14398	65663			0	61978	61072	-479	0	0	0	0	7890	49	500	
371924																																							18374	13318	278986	0	10147	22175	0	45384	1547248	1348148	16321	1384469	0	10116	20000	0	162779	980	1547248	0	0	87354	5810	0	77857	0	300088	1048060			0	1162261	1152145	-3412	0	0	0	0	162779	909	0	
371942																																							17050	3618	39814	0	1840	1515	0	7107	186498	160556	2092	162648	0	966	0	0	23850	112	186498	0	0	17050	0	0	7131	0	36401	124155			0	116520	115554	-443	0	0	0	0	23850	0	0	
372444																																							10904	985	41176	19	0	2015	29	2067	140187	121571	938	129484	0	824	6975	0	10703	100	140187	0	0	11861	0	0	300	0	31592	89979			0	83816	82992	-1558	0	0	0	0	10703	0	0	
372538																																							42012	12349	126085	0	0	12679	571	26365	1119590	900207	8940	969647	0	12918	60500	0	149943	300	1119590	0	0	85954	0	0	63700	0	233132	667075			0	907447	894529	-11	5000	0	0	0	149943	0	0	
372640																																							39474	2811	58588	0	0	2312	0	8525	304625	280033	1580	281613	0	1268	0	0	23012	450	304625	0	0	21774	0	0	4150	0	48237	231796			0	187272	186004	-3362	6911	0	0	0	23012	0	0	
372855																																							3968	3211	16267	0	0	4358	0	7874	290667	259096	1707	266203	0	2491	5400	0	24464	600	290667	0	0	11334	0	0	12949	0	37669	221427			0	246735	244244	-419	10745	0	0	0	24464	0	0	
373272																																							2266	216	1230	0	200	32	0	879	55528	49022	2	51524	0	320	2500	0	4004	0	55528	0	0	4018	0	0	0	0	4746	44276			0	51025	50705	-14	0	0	0	0	4004	0	0	
373553																																							135	1278	0	0	3614	854	0	1018	134356	109491	277	109768	0	480	0	0	24588	215	134356	0	0	1702	0	0	22671	0	68520	40970			0	56417	55937	0	71520	0	0	0	24588	0	0	
373601																																							149827	1465	1051400	0	0	11157	0	9768	1502562	1356160	3412	1509572	0	1842	0	0	-7010	0	1502562	0	0	-21198	0	0	162455	0	48592	1307568			0	280787	278945	-148267	0	0	0	150000	-7010	0	0	
374130																																							15534	2131	38194	0	0	2544	0	7333	241802	190968	1121	220089	0	1752	20000	0	21713	100	241802	2600	0	23592	0	0	1600	202	56605	134363			0	175016	173264	-3579	0	0	8000	0	21713	0	0	
374653																																							1230665	184024	456119	0	0	43251	0	134015	4154885	3462247	70348	3678295	0	30968	145700	0	476590	4160	4154885	0	0	433743	0	0	63552	5208	1371272	2090975			0	2132187	2101219	-24865	0	0	0	0	476590	384	0	
374774																																							10708	51783	31847	0	0	1446	0	8323	192590	165839	123	170162	0	1112	4200	0	22428	1610	192590	0	0	20603	0	0	5382	0	61291	104548			0	89595	88483	-5167	0	0	0	0	22428	0	0	
375043																																							8181	22303	84569	0	0	29372	2021	63820	1997437	1766279	11280	1821559	0	21650	44000	0	175878	2414	1997437	0	0	123797	0	0	56414	1814	338776	1427503			0	1806242	1784592	-6747	765	0	0	0	175878	0	0	
375379																																							3106	594	5106	0	0	770	0	1342	42800	34575	178	39203	0	287	4450	0	3597	0	42800	0	0	4137	0	0	0	0	7874	26701			0	32137	31850	-540	0	0	0	0	3597	0	32	
375566																																							75333	7579	50738	0	5147	15147	0	26851	1154876	1034910	13006	1049173	0	10596	64	0	105703	890	1154876	0	0	24170	0	0	82500	2733	203182	831728			0	981626	971030	-1857	0	0	0	1193	105703	0	318	
375650																																							8474	741	62344	0	0	124	0	2320	86615	78993	84	79077	0	222	0	0	7538	100	86615	0	0	10252	0	0	150	0	20848	58145			0	12433	12211	-2964	0	0	0	0	7538	0	401	
376237																																							1306	3288	29126	477	0	227	0	3590	128400	113289	861	114150	0	1020	0	0	14250	1	128400	2130	0	13944	0	0	1455	0	31514	81775			0	77058	76038	-1150	12218	0	0	0	14250	0	0	
376273																																							205400	28844	1	0	27982	64192	0	29379	2566563	2142979	37301	2180280	0	13731	0	0	386283	0	2566563	0	0	386535	0	0	0	1930	245745	1897234			0	1961659	1947928	-252	0	0	0	0	386283	4594	256313	
376442																																							2424	6965	152428	0	5151	6630	345	20472	729538	598877	4579	638206	0	6479	34750	0	91332	750	729538	0	0	82498	0	0	10800	702	119032	479845			0	540106	533627	-2716	0	0	0	0	91332	199	595	
376947																																							11380	5122	15373	0	0	1470	0	4156	188785	152234	910	153144	0	1837	0	0	35641	100	188785	0	0	34903	0	0	800	0	25560	126674			0	139226	137389	-162	13895	0	0	0	35641	0	0	
377663																																							100	2020	61146	0	0	1639	0	4911	148449	137739	1360	139099	0	1423	0	0	9350	200	148449	0	0	8959	0	0	4100	0	44082	93657			0	78487	77064	-3909	1569	0	0	0	9350	0	0	
377850																																							406	1725	352	0	0	822	0	6718	255112	209374	1086	231460	0	3414	21000	0	23652	1142	255112	0	0	5951	0	0	16580	0	16723	192651			0	216798	213384	-21	31705	0	0	0	23652	0	0	
378044																																							4121	1494	401	0	378	2360	0	496	81136	71856	278	72134	0	592	0	0	9002	100	81136	0	0	2831	0	0	6073	0	10796	61060			0	72478	71886	-2	0	0	0	0	9002	0	0	
378110																																							1279	478	21145	0	0	853	0	706	58445	52342	313	52655	0	144	0	0	5790	194	58445	0	0	6050	0	0	194	0	19706	32636			0	30752	30608	-648	3376	0	0	0	5790	0	0	
379050																																							2963	714	5080	0	0	72	0	912	28039	23102	115	24198	0	244	981	0	3841	25	28039	0	0	828	0	0	2975	0	4103	18999			0	18410	18166	13	132	0	0	0	3841	0	0	
379153																																							13810	4945	39821	0	0	1610	0	2583	187667	169383	527	169910	0	1344	0	0	17757	323	187667	0	0	14851	0	0	3009	0	53506	115877			0	124393	123049	-426	0	0	0	0	17757	0	1849	
379470																																							11478	4572	34354	0	27	804	0	4728	158955	131743	419	137662	0	672	5500	0	21293	0	158955	0	0	23220	0	0	0	0	11389	120354			0	103664	102992	-1927	0	0	0	0	21293	0	0	
379649																																							10304	4254	60471	0	0	2208	68	19818	230749	159871	2764	162635	0	1065	0	0	68114	250	230749	0	0	69802	0	0	750	0	46460	113411			0	114204	113139	-2688	18675	0	0	0	68114	0	1812	
379920																																							2104864	390331	3726589	0	2563398	561596	3047	1628426	50018001	39124307	483427	43226952	80000	436530	2155000	420000	6711049	4255	50018001	103403	208335	2059890	0	0	4706779	514648	10266198	28858109			0	34741259	34304729	-59875	0	0	705000	130883	6791049	0	4116970	
380346																																							9877	2011	27717	0	0	3801	0	4117	135691	112737	622	121359	0	1169	8000	0	14332	68	135691	0	0	16464	0	0	1627	0	26563	86174			0	89337	88168	-3827	0	0	0	0	14332	0	0	
380458																																							52466	53806	833251	0	57433	150269	167	67492	2942142	2605231	36373	2676454	0	17657	0	0	265688	600	2942142	39581	34850	111008	0	0	210420	4110	730020	1875211			0	1684141	1666484	-56340	7550	0	0	0	265688	0	9533	
380533																																							30091	5183	29864	6750	2292	11787	204	11546	672118	610798	2559	616268	0	4193	2811	0	55850	60	672118	0	0	47324	0	0	8934	0	89586	521212			0	552016	547823	-468	0	0	0	100	55850	0	26578	
380878																																							6504	1499	162329	0	0	3938	0	10562	384837	320096	3258	351354	0	1603	28000	0	33483	13	384837	0	0	21301	0	0	12670	115	7295	312801			0	201057	199454	-501	436	0	0	0	33483	0	0	
380944																																							13987	5607	15843	0	391	2938	0	5905	188095	165468	1248	173218	977	1447	6502	0	13900	401	188095	0	0	5932	0	0	8198	0	37448	128020			0	123552	122105	-631	21319	0	0	0	14877	0	0	
381026																																							776	2238	29746	0	0	6835	0	3929	145629	135034	694	135728	0	802	0	0	9901	400	145629	0	0	10309	0	0	1600	0	21825	113209			0	94324	93522	-2408	8583	0	0	0	9901	0	0	
381932																																							22196	5249	39108	0	0	6828	185	13771	372716	327936	2902	335838	0	3777	5000	0	36878	123	372716	0	0	21584	0	0	17733	0	115156	212780			0	289156	285379	-2562	0	0	0	0	36878	0	0	
381950																																							48258	7837	163679	270	349	1388	0	14583	343698	323984	1670	325654	0	955	0	0	18044	1000	343698	0	0	22850	0	0	1000	0	86068	237916			0	108289	107334	-6806	0	0	0	0	18044	0	0	
382050																																							26259	8943	99503	5	521	4248	59	18256	487146	428075	3201	446276	0	4105	15000	0	40870	1125	487146	0	0	23316	0	0	20875	26438	129849	298226			0	306086	301981	-4446	0	0	0	0	40870	933	0	
382069																																							6	12320	292828	0	4771	13744	231	14093	512448	438102	2606	452287	0	2404	0	0	60161	1000	512448	0	0	44485	0	0	29449	0	150363	287739			0	142721	140317	-14773	31425	0	0	11579	60161	2713	0	
