"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONJH83	RCONK220	RCONK222	RCONK223	RCONMT87	RCONMT89	RCONMT91	RCONMT93	RCONMT95	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	
	OTH NONTRANSACTION SAVINGS DEPOSITS	TOT TRANSACTION ACCTS-US GOVERNMENT	TOT TRANSACT ACCTS-STS&POL SUB IN US	TOTAL DEMAND DEPOSITS	TOT TRANS ACCTS-BKS IN FGN COUNTRIES	TOTAL TRANSACTIONS ACCOUNTS	TOT TRANS ACCTS-FGN GOVTS&OFFCL INST	NONTRANS DPS OF BKS IN FGN COUNTRIES	TOTAL BROKERED DEPOSITS	TOT NONTRANS ACCTS-FGN GOVTS&OFFCL I	TOTAL NONTRANSACTION ACCOUNTS	TOT NONTRANSACTION ACCTS-US GOVT	TOT NONTRANSACTION ACCTS-STS&POL SUB	PREFERRED DEPOSITS	TIME DEPOSITS LT 100000	AMT OUTSTDG IN MONEY MARKET DEP ACCT	IRA AND KEOGH PLAN ACCOUNTS	TRANSACTION ACCTS: IPC DEPOSITS	NONTRANSACTION ACCTS: IPC DEPOSITS	TRANSACTION ACCT: CB'S & DI'S IN U.S	NONTRANSACT ACCT: CB'S & DI'S IN U.S	IRA KEOGH IN MEM ITEM 2.C	SELECTED COMPONENTS OF TOTAL DEPOSIT	SELECTED COMPONENTS OF TOTAL DEPOSIT	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	TIME DEPOSITS OF 250000 OR LESS WITH	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	TIME DEPOSITS EQ 100K LE 250K	TIME DEPOSITS GT 250K	Total reciprocal deposit	BRKRD DEP GT 250000 MAT LE 1 YR	TIME DEP GT 250000 MAT LE 1 YRDEP	EST DEP LISTING SERVICE NOT BROKERED	Fully insured, affiliate sweep depos	Not fully insured, affiliate sweep d	Fully insured, non-affiliate sweep d	Not fully insured, non-affiliate swe	Designated exception sweep deposit	OFFR CONSUM DEP ACT INDIV HSHLD FMLY	NONINTR TRN ACCTS INDIV HSHLD FMLY	INTR TRN ACCTS INDIV HSHLD FMLY	MMDA DEPS PRIMRLY INDIV HSHLD FAMLY	OTHR MMDA INDIV PRTNRS CORPS	OTHR SVGS DEPS IND HSHLD FAMILY USE	OTHR SVGS DEPS IND PRTNRS AND CORPS	
762447	639275	0	327034	3550590	0	3550590	0	0	264113	0	2907487	0	201887	171046	365275	1138684	76159	3211328	2701221	12228	4379	25819	138352	138102	314986	317673	59941	16663	632643	230788	129513	57451	2512	343987	420264	1163199	83269	295343	0	0	0	1199642	0	1100135	true	411944	756563	460583	445406	583929	27137	
762474	83356	0	1045	370558	0	402754	0	0	262921	0	2198360	0	365359	327599	335466	1626581	8532	401709	1829991	0	3010	2165	262921	262921	234937	128834	25158	1876	363771	49048	20199	28372	0	55339	97619	366522	0	69247	0	0	0	349047	0	349047	true	15441	32408	558688	1067893	66104	8110	
762773	68235	0	0	87385	0	91171	0	0	4302	0	163155	0	0	0	29850	21726	5821	91171	163155	0	0	230	4302	0	27072	30342	4533	69	57414	7437	3740	0	0	32166	11177	0	0	11177	0	0	0	0	0	0	true							
763211	36992	0	14811	38983	0	60180	0	0	3317	0	157567	0	11336	16744	27404	1855	16124	45369	138501	0	7730	8461	3317	3317	17078	57335	13902	1578	74413	7232	16591	4299	705	62489	28827	0	0	23823	13651	0	0	0	0	0	false							
763677	88735	15	76909	185958	0	490551	0	0	11129	0	882156	0	50957	0	106835	490059	32467	413119	829057	508	2142	15489	11129	6015	72955	130347	15763	3202	203302	22176	53653	3971	1296	115431	81096	87021	0	75829	0	0	0	80457	0	75124	true	60523	137660	319419	169490	81599	4866	
763930	44554	0	56284	247095	0	247095	0	0	0	248	425810	0	13207	55950	45547	42454	25027	190811	412355	0	0	15261	0	0	70670	141552	7641	1371	212222	32907	81249	3104	308	175688	117568	10691	0	114156	747	0	0	9948	0	9948	true							
764030	758937	0	2432594	7725013	0	10639992	0	0	1200001	495	11819780	0	1687200	3760744	1898971	7561533	231232	8201947	10123188	5451	8897	89476	1200001	1200001	1750065	882304	58069	17560	2632369	329882	449298	9562	2570	809027	791312	1059049	0	779180	407	0	0	0	0	0	true	1335832	903543	2657149	3361570	698847	56606	
764058	192114	0	8560	86758	0	86758	0	0	41092	0	574491	0	5311	747	90002	206841	5393	77457	562632	741	6548	1910	41092	15975	29351	76217	41967	909	105568	4930	17647	4197	318	58442	27092	46085	0	22577	6548	0	0	31714	0	31714	true							
764067	13569	30	2817	47009	0	54245	0	0	0	0	73215	0	5074	6530	13497	12581	4274	51398	68141	0	0	2143	0	0	9368	19166	2642	620	28534	6837	8432	0	0	18299	15269	0	0	13768	0	0	0	0	0	0	true							
764142	27810	0	1291	27792	0	47577	0	0	0	248	84252	12	9566	5836	19445	17213	5660	46286	74317	0	109	1176	0	0	8480	22034	1452	443	30513	2887	3933	0	0	12963	6820	11445	0	6820	0	0	0	0	0	0	true							
764151	8069	0	716	15744	0	19610	0	0	0	0	28285	0	3493	3383	4648	1571	765	18894	24792	0	0	366	0	0	2055	6620	2298	197	8674	1912	5206	358	0	6521	7476	0	0	7118	0	0	0	0	0	0	false							
764816	27406	0	19945	82366	0	117041	0	0	0	0	143180	10334	10747	27166	40016	6865	6278	97096	122062	0	37	1702	0	0	16572	64511	7796	521	81083	5544	12348	1617	0	49384	19509	0	0	17892	0	0	0	0	0	0	true							
765318	32441	0	28357	50420	0	88650	0	0	10026	0	100543	0	5403	24690	19224	957	8592	60046	95036	247	104	4968	10026	10026	7336	25991	9089	1414	33327	6156	10695	6092	373	24605	23316	1669	0	16851	0	0	0	11446	0	1669	true							
765354	24231	0	13100	35326	0	61500	0	0	0	0	68193	0	14692	27296	11166	9757	3294	48400	53501	0	0	835	0	0	4748	12285	1556	254	16032	7237	8125	0	0	7677	15362	0	0	15362	0	0	0	294	0	294	true							
765505	319837	0	3266	223710	0	314169	0	0	19965	0	678442	0	54894	0	63731	236269	8633	310903	623548	0	0	3578	19965	9990	33669	34768	5915	20345	68437	9215	16639	1785	0	30966	27639	0	0	25854	0	0	0	0	0	0	true	81877	51146	27510	208759	236816	82151	
765662	23247	13	9010	63192	0	100066	0	0	0	0	87572	0	2464	9279	10943	20389	2692	91043	85108	0	0	639	0	0	11873	16674	3085	158	27329	7111	5035	0	0	20847	12146	0	0	12146	0	0	0	0	0	0	true							
765877	15329	0	84	7857	0	16241	0	0	12540	0	72252	0	9225	8923	23712	6362	2348	16157	63027	0	0	921	12540	8401	11239	12232	5724	52	23471	7868	12646	800	0	5535	21314	0	0	20514	0	0	0	0	0	0	true							
766052	10493	0	2065	21354	0	43961	0	0	0	0	66099	0	591	1458	22524	7567	6605	41896	65508	0	0	3690	0	0	10237	31458	2039	448	41695	1092	2765	0	0	21657	3857	0	0	3605	0	0	0	0	0	0	true							
766164	752685	2	132927	2463731	0	2516222	0	0	811015	495	2444936	0	86056	61960	721984	734880	37878	2380353	2350529	2940	7856	9806	811015	810789	391737	485507	16834	2096	877244	27670	29829	2232	1466	174190	61197	364096	0	57499	2669	0	0	351494	0	351494	true	212446	556390	30063	537602	83964	301026	
767152	6998	0	6599	14986	0	23653	0	0	0	0	24264	0	1880	6518	6273	3823	2328	17054	22384	0	0	1209	0	0	1537	6981	3059	109	8518	1156	600	0	0	5413	1756	0	0	1756	0	0	0	0	0	0	false							
767246	3852	0	348	7565	0	7566	0	0	0	0	12234	0	660	0	3387	0	739	7218	11574	0	0	221	0	0	1977	3999	1592	14	5976	500	300	0	0	4195	800	0	0	800	0	0	0	0	0	0	false							
767255	29252	0	22550	44016	0	117963	0	0	1002	0	102241	0	6035	20343	19567	25737	5912	94918	87909	495	8297	1522	1002	1002	16604	16040	2913	1624	32643	4946	5126	0	0	17613	10072	22742	0	10072	6646	0	0	21266	0	20264	false							
767554	6999	0	6039	60463	0	65284	0	0	0	0	77231	0	10362	12761	10733	24473	2074	59245	66869	0	0	901	0	0	6361	16649	4310	1789	23010	5521	10871	258	0	18376	16650	4324	0	16392	0	0	0	0	0	0	true							
767572	1073	0	0	90	0	90	0	0	0	0	26717	0	3055	1850	5719	5056	1421	90	23662	0	0	719	0	0	5990	6479	1030	1160	12014	1748	2896	0	1286	8940	5930	0	0	4643	747	0	0	0	0	0	true							
767611	44915	0	9666	34270	0	70495	0	0	0	0	90588	0	6291	10822	15128	6195	4272	60829	84297	0	0	2509	0	0	9285	18439	1250	3	27603	3382	5874	1244	0	13849	10500	0	0	9256	0	0	0	0	0	0	true							
767732	60821	0	38851	213359	0	315586	0	0	0	0	213251	0	25770	56712	30458	76601	10591	276488	187481	247	0	2900	0	0	12229	28644	15708	0	40873	3917	9770	5562	0	26123	19249	4502	0	13687	0	0	0	4254	0	4254	true							
767974	2401	0	24161	399743	0	404619	0	0	400393	248	1378772	0	247950	43	438024	679959	16957	378476	1127410	1982	3164	10783	400393	306220	182691	316063	104070	353	498753	30407	57263	5045	522	165152	93237	278749	0	87670	0	0	0	248235	0	248235	true	8420	3531	141813	537599	1681	719	
768458	74229	0	15633	78696	0	105071	0	0	0	0	160946	0	8970	22556	5866	44937	2075	89438	151976	0	0	1271	0	0	6056	7322	1687	540	13378	12054	12189	1932	0	9738	26175	0	0	24243	0	0	0	0	0	0	false							
768476	218	0	57	23923	0	36585	0	0	0	0	28237	0	0	0	6471	0	1392	36528	28237	0	0	390	0	0	4182	13945	821	0	18127	0	9071	0	0	12477	9071	0	0	9071	0	306	0	0	0	0	false							
768953	24706	0	33537	60920	0	171569	0	0	115000	0	215191	0	26123	47310	126059	12975	2224	136794	189068	1238	0	0	115000	115000	123182	15749	1618	40	138931	8914	27485	522	0	14531	36921	25451	0	36399	0	0	0	23223	0	23223	true							
769334	12137	26	7031	12802	0	26766	0	0	0	0	67165	55117	12048	11127	12637	15190	4352	19709	0	0	0	1559	0	0	7489	18276	1232	140	25765	2159	10202	339	0	14501	12700	0	0	12361	0	0	0	0	0	0	true							
770451	19119	0	2136	23889	0	51856	0	0	0	0	69662	0	10072	8664	13178	31992	2608	49720	59590	0	0	444	0	0	4248	8034	5388	14	12282	0	294	572	0	4506	866	0	0	294	0	0	0	0	0	0	true							
770545	3813	0	4406	5245	0	11742	0	0	0	0	26501	0	6294	5729	3645	2954	438	7336	20207	0	0	0	0	0	4484	9832	301	511	14316	267	3733	0	606	11483	4606	0	0	4000	6300	0	0	0	0	0	true							
770639	20975	0	8600	90451	0	138549	0	0	284	0	139552	0	5681	8973	17025	72398	2672	124001	133564	5948	307	838	284	284	11360	15046	9582	591	26406	5600	1658	2342	0	19555	9600	19207	0	7258	0	0	0	13370	0	13370	true							
770657	168380	0	50034	381648	0	642951	0	0	0	0	663069	0	30612	66101	100531	196832	25462	591521	632209	1396	248	8789	0	0	76180	113380	6925	928	189560	22561	68697	9186	0	96882	100444	14983	0	91258	0	0	0	9627	0	9627	true	130517	187654	100448	96384	154619	13761	
770853	16332	0	16261	82968	0	212281	0	0	9417	0	332295	0	14109	3285	48629	135009	12500	193791	317938	2229	248	6879	9417	9417	55779	68804	5543	47	122473	22164	28078	539	0	81544	50781	79049	0	49836	20779	0	0	67602	0	67602	true							
771047	11875	0	8721	13498	0	30731	0	0	0	0	21936	0	807	7704	3040	4561	1346	21903	19468	107	1661	179	0	0	1736	2461	629	280	4197	0	394	0	0	2066	394	0	0	394	0	0	0	0	0	0	true							
771140	200340	0	33137	209939	0	476492	0	0	502	0	844933	0	186845	178561	179466	202582	22689	443108	657760	247	328	6728	502	502	119273	161118	18431	2939	274426	46237	74955	16682	2376	122295	140250	21794	0	121192	3770	0	0	9470	0	9470	true	97479	210143	49485	68834	188344	9478	
771458	149938	0	6892	192927	0	256112	0	0	87694	248	1314001	0	191368	92608	22546	975451	6988	249164	1120180	56	2205	2773	87694	87694	76015	59085	4470	1468	135100	15552	29916	1825	280	118493	47573	120798	0	45468	0	0	0	115456	0	115456	true	18830	52329	196060	634588	137712	403	
771609	292983	11894	40733	485458	0	802411	0	0	0	248	1632345	39258	66464	0	154140	816679	72450	746202	1524888	3582	1487	39500	0	0	128847	124954	54579	563	253801	87678	111092	14395	575	154802	213740	189937	0	197770	0	0	0	178343	0	178343	true	122357	154519	303408	513270	279646	13334	
771748	36020	0	20737	36524	0	73802	0	0	5005	0	103057	0	14768	33212	17865	12475	3574	53065	88289	0	0	2163	0	0	7609	21256	3113	698	28865	5654	14615	1354	262	14811	21885	0	5005	20269	0	0	0	0	0	0	true							
771878	57531	0	0	28408	0	107685	0	0	2000	0	219445	0	0	0	73466	20160	8123	107685	219445	0	0	3157	2000	0	43652	64276	12787	2353	107928	4886	9986	3813	0	49603	18685	0	0	14872	0	0	0	0	0	0	true							
772008	408092	0	10144	435869	0	536582	0	0	393	0	1629463	0	180279	0	129729	708854	34731	526438	1449184	0	0	15881	393	0	85290	142922	8288	981	228211	122673	148146	4218	0	107751	275037	0	0	270819	0	0	0	0	0	0	true	148061	100943	238005	331066	390637	17356	
772446	0	0	0	505	0	505	0	0	0	0	0	0	0	0	0	0	0	5	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false							
772754	13763	0	2939	28538	0	33645	0	0	0	0	63599	0	3671	4272	16393	11792	3826	30706	59928	0	0	1507	0	0	12182	19028	2761	1143	31210	1991	662	0	277	18721	2930	0	0	2653	0	0	0	0	0	0	false							
773032	12111	0	24121	76753	0	89976	0	0	0	0	69073	0	2507	24380	12423	23944	4316	65855	66074	0	492	1584	0	0	9059	8111	8045	1500	10618	3596	0	2454	254	14291	6304	8333	0	3596	0	0	0	0	0	0	false							
773171	29005	0	82	36600	0	36600	0	0	0	0	57368	0	495	0	16737	2693	3235	36518	56873	0	0	701	0	0	6659	14077	2154	778	20736	0	1727	276	0	6930	2003	0	0	1727	0	0	0	0	0	0	true							
773247	487742	46	254165	2396521	0	2900318	0	0	43128	0	2528753	0	62405	138740	406400	1248942	66836	2631202	2466348	14905	0	15150	43128	26027	207109	319213	118200	7981	526322	46580	82036	10950	0	246103	139566	750018	0	128616	0	0	0	723375	0	723372	true	362181	503950	770742	436809	476202	9903	
773443	55675	0	18766	60993	0	158065	0	0	0	0	191514	0	41049	56763	36420	21246	11296	139299	150465	0	0	5266	0	0	27383	34439	2944	235	61822	38225	10358	1009	0	28581	49592	0	0	48583	0	0	0	0	0	0	true							
773470	49140	0	0	189590	0	264552	0	0	166640	0	674322	0	58618	55592	191701	268443	9859	264552	615468	0	236	4368	166640	37607	26618	41952	91573	81388	68570	72429	24907	16511	1361	49830	115208	13434	0	97336	0	0	0	11924	0	11924	true	118509	38113	225125	41088	46984	2156	
773742	85171	0	45221	151053	0	215830	0	0	0	0	206460	0	39448	0	19570	66147	3625	169411	167012	1198	0	0	0	0	16359	10738	5582	525	27097	3355	7922	10661	0	13634	21938	0	0	11277	0	0	0	0	0	0	true							
774132	112704	0	37950	397436	0	623040	0	0	11989	0	742229	0	50611	82367	77410	337607	21080	582020	689659	3070	1959	10476	11989	11989	67872	101243	9026	1096	169115	43737	51949	16997	0	101827	112683	119957	0	95686	0	0	0	94319	0	0	true	38685	226088	165484	91371	99671	12937	
774235	11079	0	4275	33661	0	44265	0	0	0	0	76741	0	0	2818	9667	22304	3377	39990	76741	0	0	2099	0	0	5658	13745	905	158	19403	13670	8521	0	700	10801	22891	0	0	22191	249	0	0	0	0	0	true							
774253	43894	0	729	28743	0	28743	0	0	0	0	62102	0	2932	1915	7422	0	1467	28014	59170	0	0	228	0	0	3197	10017	1343	171	10017	0	3480	0	0	7306	3480	0	0	3480	0	0	0	0	0	0	true							
774347	66906	0	5202	25592	0	43163	0	0	12741	0	216538	0	21459	0	54941	2169	13759	37961	195079	0	0	5988	12741	3529	33295	47492	36285	4527	79891	5800	13366	6696	0	66660	25862	0	0	18337	16962	0	0	0	0	0	true							
775054	36811	0	20702	158506	0	185933	0	0	17058	0	408358	0	107641	108716	41903	139436	7204	165231	283423	0	17294	5800	17058	6003	62454	73134	11437	5000	135588	30982	35898	13205	0	110122	80085	12750	0	66880	0	0	0	0	0	0	true							
775241	8941	0	1742	7009	0	24148	0	0	0	0	22466	0	3023	2608	6725	0	1291	22406	19443	0	0	0	0	0	2840	7241	922	33	10049	1306	0	1183	0	4311	2489	0	0	1306	0	0	0	0	0	0	true							
775456	170779	0	42372	371027	0	570139	0	0	215846	0	1276441	0	91224	43926	362192	438455	33351	527588	1184166	179	1051	12628	215846	49242	108659	179536	142904	66705	288020	75727	78079	15595	0	135613	169401	95743	0	153806	0	0	0	76896	0	76896	true	124162	117825	196184	175083	145278	25500	
775773	38637	0	0	29163	0	45724	0	0	0	0	153852	0	40	0	37305	25735	16003	45724	153812	0	0	6814	0	0	12924	35775	11386	6026	48699	3647	11958	6536	1228	28807	23369	0	0	15605	0	0	0	0	0	0	true							
776369	24638	0	18503	75655	0	95934	0	0	0	0	75689	0	1082	17753	5981	27058	2588	77431	74607	0	0	776	0	0	4256	8781	1004	295	13037	778	7690	1189	0	8354	9657	0	0	8468	0	0	0	0	0	0	true							
776547	27101	178	5427	78266	0	98240	0	0	28000	0	278302	385	2082	7228	78466	91805	11570	92631	275586	4	249	6059	28000	28000	32673	67588	22280	1584	100261	10314	20523	3354	1079	45660	35270	0	0	30837	3101	0	0	0	0	0	true							
777254	15608	0	1339	20877	0	28861	0	0	7000	0	76000	0	2266	700	21787	6442	0	27522	73734	0	0	0	7000	7000	13898	23033	1488	150	36931	10630	4752	0	0	16782	15382	0	0	15382	0	0	0	0	0	0	true							
777366	45168	0	248	119967	0	147358	0	0	54214	0	806105	0	1950	0	207919	95145	9152	147110	803615	0	540	1525	54214	54214	186955	291517	3358	1381	478472	77800	104780	0	0	275293	182580	4964	0	182580	0	0	0	1545	0	1545	false							
777441	11868	0	30828	13912	0	63002	0	0	3260	0	48560	0	12198	0	5011	3673	1171	32174	35889	0	473	224	0	0	11243	17403	609	55	28646	0	3709	0	0	24299	3709	23657	2000	3709	6	0	0	0	0	0	true							
777870	54490	0	0	92130	0	92130	0	0	0	0	190500	0	0	0	55074	18906	17875	92130	190500	0	0	9596	0	0	20944	67041	9504	1985	87985	4950	12418	262	0	44400	17630	0	0	17368	0	0	0	0	0	0	true							
778738	78473	5150	137739	161631	0	460625	0	0	54814	0	675470	0	56047	150010	120591	209481	30193	316452	617521	1284	1902	14941	54814	43363	75527	197896	30818	1997	273423	18404	58142	4332	400	185647	81278	65398	0	76546	0	0	0	49285	0	49285	true	21396	34325	34168	7149	33454	1015	
779016	160720	0	137865	147903	0	492458	0	0	11263	0	619075	0	21816	140442	132439	108888	34852	354593	597051	0	208	13225	0	0	60926	171009	18608	3987	231935	19510	58597	16578	252	122091	94937	8375	0	78107	0	0	0	7880	0	7880	false							
779351	207681	0	77662	477992	0	1180595	0	0	0	0	1342304	0	44475	22897	199151	645596	46500	1098226	1295601	4707	2228	18894	0	0	150318	174050	27948	1095	324368	56541	72502	6573	0	154260	135616	345585	0	129043	0	0	0	0	0	0	true	118375	295948	556245	89351	207557	124	
779641	15218	0	1672	15518	0	20043	0	0	0	0	33007	0	3512	0	4743	5563	1380	18371	29495	0	0	366	0	0	2612	5397	1328	782	8009	346	1282	479	0	5376	2107	0	0	1628	0	0	0	0	0	0	true							
779650	80991	0	75126	91658	0	214529	0	0	111580	0	324862	0	16580	0	132814	70303	10165	138413	306587	990	1695	3117	111580	104607	10496	133499	13855	1295	143995	2930	9317	2176	0	26330	14423	66815	0	12247	1395	0	0	52728	0	52728	true							
779968	23195	0	0	113499	7565	118172	0	0	149062	0	1024791	0	55000	0	278930	255563	1035	110607	968550	0	1241	137	149062	139880	233649	201573	19889	661	435222	190100	87090	7049	6022	176842	290261	0	0	277190	1241	0	0	0	0	0	true	0	0	92290	163273	21615	1580	
780049	25673	0	57992	60091	0	149053	0	0	0	0	150884	0	6833	59610	35305	23475	14505	91061	144051	0	0	7900	0	0	38187	33357	2542	1275	71544	11566	14537	271	0	40057	26374	0	0	26103	0	0	0	0	0	0	true							
780218	104987	0	39149	314252	0	467108	0	0	1	0	590413	0	98754	94469	117633	225834	11337	426226	491163	1733	496	2617	1	0	117410	76520	10241	193	193930	23946	29995	1288	0	86730	55229	121586	0	53941	0	0	0	108300	0	108300	true	50225	142524	0	127980	0	3420	
780263	32392	0	1214	149868	0	150138	0	0	0	0	123963	0	4112	3115	9472	37564	354	148924	119851	0	0	282	0	0	11457	12795	1051	0	24252	11422	17282	0	0	15832	28704	0	0	28704	0	0	0	0	0	0	true							
780722	117338	0	14219	291367	0	323442	0	0	10000	0	376937	0	12245	5676	79182	57947	32136	308232	364156	991	536	16157	10000	0	58132	87318	15188	9468	145450	12632	15734	1858	1323	90924	31547	56292	0	28366	0	0	0	35529	0	35529	true							
780955	44792	1	9786	86794	0	98071	0	0	0	0	202195	0	22450	0	40862	36184	8227	88284	170458	0	9287	1539	0	0	29121	66937	4695	904	96058	3603	15192	767	0	60795	19562	33794	0	18795	8731	0	0	5114	0	5114	false							
782016	22457	0	14588	23008	0	78355	0	0	0	0	51148	0	9197	21894	7346	4552	5169	63767	41951	0	0	2508	0	0	9616	5003	511	103	14218	3411	4199	796	500	7887	8906	0	0	7267	0	0	0	0	0	0	true							
782306	6975102	34	161451	1259882	0	1665597	0	0	406753	0	18045553	0	339095	159199	1602359	6515718	412490	1489222	17683557	14890	22901	176196	406753	400797	1232093	1688967	207268	16778	2921060	503109	823737	81686	1093	1542747	1409625	157523	0	1326846	0	59107	69682	149071	0	277860	true	335180	164790	1747428	4547438	4686465	2288637	
782548	5596	0	1593	13460	0	24485	0	0	4230	0	36070	0	565	0	5495	5650	1969	22892	35505	0	0	0	5	0	4072	8263	992	0	1272	6091	5405	0	0	7832	11496	0	4225	11496	0	0	0	0	0	0	true							
783161	149293	0	22655	181193	0	225070	0	0	0	0	1456094	0	85862	66918	22001	1165134	17720	200187	1369512	2228	720	8973	0	0	37804	43837	5728	666	81641	18035	29396	5587	614	66034	53632	82136	0	47430	0	0	0	54840	0	54840	true	13698	51756	640790	524344	2901	146392	
783246	8302	0	35562	75497	0	146657	0	0	0	0	201289	0	27725	63287	24357	99451	7544	111094	173564	1	0	0	0	0	11761	19174	15739	179	30935	11240	30650	4794	0	22496	46684	0	0	41890	0	19539	19539	0	0	0	false							
783349	5923	0	9007	8389	0	16619	0	0	0	0	16810	0	1199	3213	4959	0	1195	7612	15611	0	0	627	0	0	3345	6270	919	78	9615	0	0	0	275	5653	275	0	0	0	0	0	0	0	0	0	false							
783648	809000	0	1235138	3485756	0	3485756	0	0	481393	0	4355551	0	70164	0	1010259	1750590	98492	1950006	4285387	300612	0	33992	475366	375681	741158	596405	108831	2740	1317223	187540	158732	300	255	438875	346827	51939	6027	344650	0	0	0	49464	0	49464	true	327411	466520	1020383	713464	618464	190533	
783844	149109	1	31027	262476	0	323056	0	0	0	0	670249	5500	110727	125590	105920	278021	22592	292028	554022	0	0	10280	0	0	39898	116350	21037	312	156248	18773	37790	8957	0	71678	65520	0	0	56563	0	0	0	0	0	0	true	103868	32319	127338	150683	139522	9587	
783910	50190	0	23176	85001	0	152309	0	0	1	0	205880	0	5423	6406	35758	69669	6718	128390	199555	743	902	1612	1	1	28287	41874	3515	200	70161	5281	6530	332	0	38119	12143	49227	0	11811	0	0	0	0	0	0	true							
784159	57029	0	42429	85708	0	223507	0	0	0	0	348621	0	37469	63326	55384	97184	15963	181078	311152	0	0	7234	0	0	37364	74054	5211	647	111418	19326	57018	788	0	61892	77132	0	0	76344	0	0	0	0	0	0	true							
784430	6810	0	21078	40078	0	62799	0	0	0	0	58413	0	30919	28737	13800	7258	5725	41721	27494	0	0	2667	0	0	10984	18695	955	0	29679	9030	4681	0	0	16834	13711	0	0	13711	0	0	0	0	0	0	true							
785147	91499	0	140517	173695	0	601315	0	0	27876	248	287455	0	21809	50058	48716	81265	6497	456862	263077	3936	2321	1585	27876	27876	31373	46849	6726	1850	77105	11919	13701	2275	0	38081	27895	206109	0	25620	0	0	0	194841	0	194841	true							
785473	144372	0	119426	574066	0	576078	0	0	185000	0	1126281	0	247735	297258	275931	541213	22142	456652	878546	0	0	8415	185000	185000	242165	84437	21199	5075	326602	27474	48658	10683	1005	76945	87820	0	0	76132	0	0	0	0	0	0	true	109340	162243	190073	351140	140965	3407	
785857	40005	0	111159	174511	0	295540	0	0	0	0	81263	0	8299	119458	7672	9101	0	184381	72964	0	0	0	0	0	8630	8380	438	0	17010	6231	8479	0	0	9776	14710	0	0	14710	0	0	0	0	0	0	true							
785923	924818	0	53639	273816	0	319243	0	0	0	0	1523016	0	65925	69938	165280	253231	70590	261841	1456597	3763	494	28043	0	0	47562	196488	34028	2857	244050	10579	45617	7836	0	115656	64032	165299	0	56195	0	0	0	0	0	0	true	23756	8377	183404	6070	646905	217388	
785950	52986	0	10603	180210	0	243429	0	0	0	0	460224	0	52862	34857	80238	100308	10701	232579	406101	247	1261	6082	0	0	66971	135721	10762	1792	202692	34584	56146	954	0	135007	91684	49767	0	90730	0	0	0	6606	0	6606	true							
786210	110052	0	141428	753169	0	753169	0	0	303421	0	1445213	0	176413	119618	88225	1022696	34149	603319	1256070	8422	12730	22160	303421	302923	85939	107327	10310	9466	193223	39457	49965	6537	3464	124817	99423	708655	0	89422	0	0	0	627599	0	627599	true	19902	11854	270440	607341	98948	11104	
786256	14285	0	809	14377	0	21091	0	0	0	248	60379	0	6914	3331	1237	42392	168	20282	52969	0	248	0	0	0	357	2438	90	10	2795	0	357	450	0	1658	807	1002	0	357	0	0	0	9259	0	9259	true							
786555	40874	2198	3950	65955	0	116940	0	0	0	0	254965	0	34780	31504	43814	96303	20675	110792	220185	0	0	7592	0	0	27736	44915	8256	1733	72651	6929	24278	2365	1576	38826	35148	0	0	31206	0	0	0	0	0	0	false							
786612	324064	0	516768	2118805	0	2118805	0	0	97452	0	3101711	0	119670	459407	548669	1226171	133220	1602037	2976844	0	5197	10090	97452	97452	504584	550542	100453	17932	1055126	157634	205694	12826	1809	624842	377963	344785	0	363328	0	0	0	244810	0	244810	true	236031	328827	496717	729454	303762	20302	
786733	57693	0	36182	136836	0	136836	248	0	25064	0	382287	0	44640	51827	48538	199791	10817	98673	337403	1733	244	5244	25064	25064	27254	61561	9110	1078	88815	7390	17147	1263	0	50464	25800	67419	0	24537	0	0	0	81217	0	57339	true							
786948	15920	0	15732	94073	0	107556	0	0	0	0	108330	0	10761	955	30049	22455	8292	91824	97569	0	0	2494	0	0	13738	31111	6519	1844	44849	6422	8888	544	889	23163	16743	9458	0	15310	0	0	0	9458	0	0	true							
787459	7986	0	13	36641	0	43590	0	0	0	0	137718	0	1438	0	18954	49005	6384	43577	136280	0	0	2800	0	0	9174	25662	5517	181	18954	14230	21859	4104	0	21580	40193	0	0	36089	0	0	0	0	0	0	true							
787842	75037	0	15308	36240	0	161670	0	0	20000	0	178662	0	39891	49258	31383	8318	7426	146362	138771	0	0	3411	20000	20000	27047	38856	3578	5203	65903	11380	7978	626	638	43301	20622	0	0	19358	2235	0	0	0	0	0	true							
