"IDRSSD"	RCFA2170	RCFA3128	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAJJ30	RCFAJJ31	RCFAJJ32	RCFAKW00	RCFAKW03	RCFAKX77	RCFAKX78	RCFAKX79	RCFAKX80	RCFAKX81	RCFAKX82	RCFAKX83	RCFALB58	RCFALB59	RCFALB60	RCFALB61	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP852	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ258	RCFAS540	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP851	RCFWP852	RCFWP853	RCFWP854	RCFWP855	RCFWP856	RCFWP857	RCFWP858	RCFWP859	RCFWP870	RCOA2170	RCOA3128	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAJJ29	RCOAJJ30	RCOAJJ31	RCOAJJ32	RCOAKW00	RCOAKW03	RCOAKX77	RCOAKX78	RCOAKX79	RCOAKX80	RCOAKX81	RCOAKX82	RCOAKX83	RCOALB58	RCOALB59	RCOALB60	RCOALB61	RCOALE74	RCOANC99	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP852	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ258	RCOAS540	RCOWH312	
17978																																																																																				318795	0				42.3593%			135376		319590	0	0						0	0	0	0	135376	319590	0	0.0000%	15432	0	0	15432	4.8407%	0	0	0	0	1		0		1	0	135376	0	0	0	0	0	0	0		0	135376	0	0	135376	0	0	0	0	0	0						0	0	0		
18050																																																																																						134649	7742	7742	11.7965%	19.4220%	18.3053%	126907	693280	1075802	-31558	0			11.4220%			0				91022	1075802								0	0	0		0		35885	18.3053%	1	0	95349	0	0	0	-31558	0	0	0		0	126907	0	0	126907	0	0	0	0	0	0	0	0	0	7742	0	0	0			
18827																																																																																						280349	23631	23631	8.7690%	12.4548%	11.4050%	256718	2250931	2927574	-3507	0			4.4548%			1				135885	2970002								0	0	0		0		163262	11.4050%	1	0	295640	35325	6556	548	-3507	0	0	0		0	256718	0	0	256718	0	0	0	0	0	0	0	0	0	23631	0	42428	0			
18836																																																																																				236765	0				9.5926%			22863		238340	-726	0						0	0	0	0	21007	238340	0	0.0000%	28703	0	0	28703	12.1230%	0	0	0	0	1		1856		1	0	22137	0	0	0	-726	0	0	0		0	22863	0	0	22863	0	0	0	0	0	0						0	0	0		
18854																																																																																						261412	19871	19871	12.8189%	15.2516%	14.0922%	241541	1713999	1884256	-2546	0			7.2516%			0				238252	1895206								0	0	0		0		14238	14.0922%	1	0	249944	10197	752	0	-2546	0	0	0		0	241541	0	0	241541	0	0	0	0	0	0	0	0	0	19871	0	10950	0			
19356																																																																																						13999	1524	1524	8.3054%	11.5132%	10.2598%	12475	121591	150204	-1129	0			3.5132%			0				5022	150976								0	0	0		0		8225	10.2598%	1	0	12118	762	10	0	-1129	0	0	0		0	12475	0	0	12475	0	0	0	0	0	0	0	0	0	1524	0	772	0			
19936																																																																																						54291	3703	3703	10.3109%	18.3730%	17.1199%	50588	295493	490627	-4019	0			10.3730%			0				36002	490627								0	0	0		0		14586	17.1199%	1	0	46569	0	0	0	-4019	0	0	0		0	50588	0	0	50588	0	0	0	0	0	0	0	0	0	3703	0	0	0			
19972																																																																																						25307	559	559	20.7475%	47.8837%	46.8260%	24748	52851	119282	0	0			39.8837%			0				24748	119282								0	0	0		0		0	46.8260%	1	0	24748	0	0	0	0	0	0	0		0	24748	0	0	24748	0	0	0	0	0	0	0	0	0	559	0	0	0			
20053																																																																																				231630	0				11.8941%			27543		231569	-122	0						0	0	0	0	21340	231569	0	0.0000%	30084	0	1073	31157	13.4512%	0	0	0	0	1		6203		1	0	27421	0	0	0	-122	0	0	0		0	27543	0	0	27543	0	0	0	0	0	0						0	0	0		
20633																																																																																				362670	0				12.0985%			43910		362938	-2898	152						0	0	0	0	39988	363090	0	0.0000%	17021	0	0	17021	4.6932%	0	0	0	0	1		3922		1	0	41012	0	0	0	-2571	0	-327	0		0	43910	0	0	43910	0	0	0	0	0	0						0	0	1419		
20857																																																																																						57605	2644	2644	7.8714%	11.3157%	10.7963%	54961	509071	698238	-5379	0			3.3157%			0				14173	703542								0	0	0		0		46093	10.7963%	1	0	54887	5247	57	0	-1071	0	0	-4307		0	54961	0	0	54961	0	0	0	0	0	0	0	0	0	2644	0	5304	0			
21256																																																																																				8494	0				9.6438%			880		9125	10	0						0	0	0	0	80	9125	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1		800		1	0	890	0	0	0	10	0	0	0		0	880	0	0	880	0	0	0	0	0	0						0	0	17		
21359																																																																																				80812	0				10.7412%			8610		80159	-1348	0						0	0	0	0	3210	80159	0	0.0000%	3885	0	13	3898	4.8235%	0	0	0	0	1		5400		1	0	7262	0	0	0	-1348	0	0	0		0	8610	0	0	8610	0	0	0	0	0	0						0	0	0		
21658																																																																																				257977	0				10.2138%			25357		248263	-1139	0						0	0	0	0	21100	248263	0	0.0000%	15847	0	835	16682	6.4665%	0	0	0	0	1		4257		1	0	24218	0	0	0	-1139	0	0	0		0	25357	0	0	25357	0	0	0	0	0	0						0	0	0		
22048																																																																																				342950	0				10.3146%			34790		337290	-4849	0						0	0	0	0	27140	337290	0	0.0000%	18827	0	820	19647	5.7288%	0	0	0	0	1		7650		1	0	29941	0	0	0	-4849	0	0	0		0	34790	0	0	34790	0	0	0	0	0	0						0	0	8209		
22543																																																																																				413185	0				8.6430%			36719		424842	33	0						0	0	0	0	22355	424842	0	0.0000%	32584	0	4632	37216	9.0071%	0	0	0	0	1		14364		1	0	36752	0	0	0	33	0	0	0		0	36719	0	0	36719	0	0	0	0	0	0						0	0	58920		
22552																																																																																						13808	1200	1200	8.3109%	10.5397%	9.6237%	12608	131010	151705	-1044	0			2.5397%			0				3608	151705								0	0	0		0		9000	9.6237%	1	0	11564	0	0	0	-1044	0	0	0		0	12608	0	0	12608	0	0	0	0	0	0	0	0	0	1200	0	0	0			
22730																																																																																						27213	1811	1811	8.1918%	14.9523%	13.9572%	25402	181999	310090	-6302	0			6.9523%			0				24852	310090								0	0	0		0		550	13.9572%	1	0	19100	0	0	0	-6302	0	0	0		0	25402	0	0	25402	0	0	0	0	0	0	0	0	0	1811	0	0	0			
23456																																																																																						38986	3232	3232	8.7845%	13.0491%	11.9673%	35754	298765	407014	-7038	0			5.0491%			0				37143	411041								0	0	0		0		2638	11.9673%	1	0	32743	2414	1613	0	-7038	0	0	0		0	35754	0	0	35754	0	0	0	0	0	0	0	0	0	3232	0	4027	0			
23504																																																																																						1623196	99989	99989	10.1748%	15.3490%	14.4035%	1523207	10575242	14970360	-31468	-4398			7.3490%			0				692721	15119660								0	0	0		0		984184	14.4035%	1	0	1645437	151668	2030	0	-13627	-1838	-4398	-11605		0	1523207	0	0	1523207	0	0	0	0	0	0	0	0	0	99989	0	153698	0			
23643																																																																																				375073	0				10.9141%			40464		370749	-15628	0						0	0	0	0	35464	370749	0	0.0000%	5958	0	765	6723	1.7925%	0	0	0	0	1		5000		1	0	24836	0	0	0	-15628	0	0	0		0	40464	0	0	40464	0	0	0	0	0	0						0	0	7061		
23755																																																																																						32985	2209	2209	9.3290%	14.8944%	13.8969%	30776	221459	329897	-5469	0			6.8944%			0				26051	329897								0	0	0		0		4725	13.8969%	1	0	25307	0	0	0	-612	0	0	-4857		0	30776	0	0	30776	0	0	0	0	0	0	0	0	0	2209	0	0	0			
24378																																																																																				78672	0				10.8568%			8679		79941	-123	0						0	0	0	0	8679	79941	0	0.0000%	5310	0	0	5310	6.7495%	0	0	0	0	1		0		1	0	8556	0	0	0	-123	0	0	0		0	8679	0	0	8679	0	0	0	0	0	0						0	0	0		
24659																																																																																						11712	598	598	10.0907%	21.0921%	20.0151%	11114	55528	110141	195	0			13.0921%			0				3924	110951								0	0	0		0		8000	20.0151%	1	0	12119	763	47	0	195	0	0	0		0	11114	0	0	11114	0	0	0	0	0	0	0	0	0	598	0	810	0			
24949																																																																																						67785	4324	4324	10.8551%	19.6658%	18.4113%	63461	344685	584621	275	0			11.6658%			0				28438	584621								0	0	0		0		35023	18.4113%	1	0	63736	0	0	0	275	0	0	0		0	63461	0	0	63461	0	0	0	0	0	0	0	0	0	4324	0	0	0			
25357																																																																																						68667	5183	5183	10.6227%	14.5288%	13.4322%	63484	472627	597628	100	0			6.5288%			0				11969	597628								0	0	0		0		51515	13.4322%	1	0	63584	0	0	0	100	0	0	0		0	63484	0	0	63484	0	0	0	0	0	0	0	0	0	5183	0	0	0			
25647																																																																																						42836	3462	3462	10.9763%	15.2455%	14.0133%	39374	280975	358718	-745	0			7.2455%			0				9619	359804								0	0	0		0		30841	14.0133%	1	0	39715	0	0	1086	-745	0	0	0		0	39374	0	0	39374	0	0	0	0	0	0	0	0	0	3462	0	1086	0			
26765																																																																																						492389	51311	51311	8.8766%	12.0087%	10.7573%	441078	4100255	4968978	-14638	0			4.0087%			1				132636	4972432								0	0	0		0		311896	10.7573%	1	0	429894	3454	0	0	-14638	0	0	0		0	441078	0	0	441078	0	0	0	0	0	0	0	0	0	51311	0	3454	0			
27070																																																																																				979247	0				12.8168%			126397		986183	-8067	0						0	0	0	0	142513	1002299	0	0.0000%	34242	0	1237	35479	3.6231%	0	0	0	0	1		0		1	0	134446	15394	722	0	-8067	0	0	0		0	126397	0	0	126397	0	0	0	0	0	0						16116	0	37856		
27614																																																																																						59473	1507	1507	9.4515%	22.2298%	21.6665%	57966	267537	613298	-23254	0			14.2298%			1				47966	615952								0	0	0		0		12654	21.6665%	1	0	37366	2654	0	0	-23254	0	0	0		0	57966	0	0	57966	0	0	0	0	0	0	0	0	0	1507	0	2654	0			
27847																																																																																						102304	7761	7761	10.0118%	15.6260%	14.4406%	94543	654702	944318	-13465	0			7.6260%			0				86131	944318								0	0	0		0		8412	14.4406%	1	0	81078	0	0	0	-13465	0	0	0		0	94543	0	0	94543	0	0	0	0	0	0	0	0	0	7761	0	0	0			
28013																																																																																				5752016	0				12.8410%			728406		5672502	-4220	25						0	2621	0	0	279857	5672527	25243	0.4389%	338084	0	4982	343066	5.9643%	0	0	0	0	1		448549		1	0	724186	0	0	0	-4245	0	25	0		0	728406	0	0	728406	0	0	0	0	0	0						0	0	0		
28152																																																																																						22814	1999	1999	8.8119%	14.2836%	13.0320%	20815	159722	236214	-2778	0			6.2836%			0				8210	236214								0	0	0		0		12605	13.0320%	1	0	18037	0	0	0	-1542	222	0	-1458		0	20815	0	0	20815	0	0	0	0	0	0	0	0	0	1999	0	0	0			
28675																																																																																						33819	1708	1708	9.6821%	17.3503%	16.4740%	32111	194919	331653	-1396	0			9.3503%			0				32111	331653								0	0	0		0		0	16.4740%	1	0	30715	0	0	0	-1396	0	0	0		0	32111	0	0	32111	0	0	0	0	0	0	0	0	0	1708	0	0	0			
28732																																																																																				171602	0				13.6895%			23687		173030	-658	0						0	0	0	0	23130	173030	0	0.0000%	25638	0	305	25943	15.1181%	0	0	0	0	1		557		1	0	23029	0	0	0	-658	0	0	0		0	23687	0	0	23687	0	0	0	0	0	0						0	0	937		
29476																																																																																				161941	0				11.7168%			18986		162041	-193	0						0	0	0	0	13159	162240	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1		6026		1	0	18992	199	0	0	-193	0	0	0		0	18986	0	0	18986	0	0	0	0	0	0						199	0	13515		
29636																																																																																						138955	9959	9959	8.4505%	13.0586%	12.1227%	128996	1064086	1526497	-66976	0			5.0586%			1				17281	1539589								0	0	0		0		124807	12.1227%	1	0	75112	13030	62	0	-24312	-473	0	-42191		0	128996	0	0	128996	0	0	0	0	0	0	0	0	0	9959	0	13092	0			
29878																																																																																				2199882	0				35.0738%			765469		2182450	-4870	0						0	0	0	0	765469	2182450	0	0.0000%	35429	0	0	35429	1.6105%	0	0	0	0	1		0		1	0	760599	0	0	0	-1227	0	-3643	0		0	765469	0	0	765469	0	0	0	0	0	0						0	0	6493		
30052																																																																																				54940	0				15.5616%			7961		51158	-19	0						0	0	0	0	1455	53792	0	0.0000%	4865	0	229	5094	9.2719%	0	0	0	0	1		9140		1	0	10576	1231	1403	0	-19	0	0	0		0	7961	0	0	7961	0	0	0	0	0	0						2634	0	0		
31134																																																																																						44299	1582	1582	19.0004%	35.1393%	33.8844%	42717	126067	224822	-1083	0			27.1393%			0				42267	224822								0	0	0		0		450	33.8844%	1	0	41634	0	0	0	-1083	0	0	0		0	42717	0	0	42717	0	0	0	0	0	0	0	0	0	1582	0	0	0			
31255																																																																																						139944	10608	10608	10.3664%	14.4295%	13.3357%	129336	969846	1247645	-6408	0			6.4295%			0				95969	1248578								0	0	0		0		34300	13.3357%	1	0	123861	933	0	0	-6408	0	0	0		0	129336	0	0	129336	0	0	0	0	0	0	0	0	0	10608	0	933	0			
31657																																																																																				184266	0				15.0598%			27709		183993	0	0						0	0	0	0	25439	183993	0	0.0000%	0	0	15	15	0.0081%	0	0	0	0	1		2270		1	0	27709	0	0	0	0	0	0	0		0	27709	0	0	27709	0	0	0	0	0	0						0	0	5268		
31826																																																																																						53304	4511	4511	9.6452%	14.7916%	13.5398%	48793	360367	505877	-1404	0			6.7916%			0				48058	506742								0	0	0		0		1600	13.5398%	1	0	48254	865	0	0	-1404	0	0	0		0	48793	0	0	48793	0	0	0	0	0	0	0	0	0	4511	0	865	0			
31835																																																																																				192039	0				15.6783%			29552		188490	-1208	0						0	0	0	0	9548	188490	0	0.0000%	22488	0	2061	24549	12.7833%	0	0	0	0	1		20011		1	0	28351	0	0	0	-671	0	-530	0		0	29552	0	0	29552	0	0	0	0	0	0						0	0	0		
32234																																																																																						28610	1206	1206	7.4399%	12.6731%	12.1389%	27404	225754	368338	-32651	0			4.6731%			0				5169	374496								0	0	0		0		28393	12.1389%	1	0	911	4114	420	1624	-32651	0	0	0		0	27404	0	0	27404	0	0	0	0	0	0	0	0	0	1206	0	6158	0			
32766																																																																																				383994	0				13.4006%			52621		392676	0	0						0	0	0	0	12669	394317	0	0.0000%	18555	0	305	18860	4.9115%	0	0	0	0	1		41592		1	0	54261	1062	578	0	0	0	0	0		0	52621	0	0	52621	0	0	0	0	0	0						1641	0	0		
32971																																																																																				458092	0				9.7071%			43756		450765	-3293	0						0	0	0	0	43756	450765	0	0.0000%	46894	0	870	47764	10.4267%	0	0	0	0	1		0		1	0	40463	0	0	0	-3293	0	0	0		0	43756	0	0	43756	0	0	0	0	0	0						0	0	0		
33147																																																																																						57776	5860	5860	8.6358%	12.3270%	11.0767%	51916	468694	601172	-5675	0			4.3270%			0				38305	601172								0	0	0		0		13611	11.0767%	1	0	46241	0	0	0	-5675	0	0	0		0	51916	0	0	51916	0	0	0	0	0	0	0	0	0	5860	0	0	0			
33259																																																																																						125921	11324	11324	10.3678%	13.9156%	12.6642%	114597	904890	1105318	-3312	0			5.9156%			0				47097	1105318								0	0	0		0		67500	12.6642%	1	0	111285	0	0	0	-3312	0	0	0		0	114597	0	0	114597	0	0	0	0	0	0	0	0	0	11324	0	0	0			
33370																																																																																				26685	0				10.7036%			2796		26122	0	0						0	0	0	0	3081	26407	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1		0		1	0	3081	0	0	285	0	0	0	0		0	2796	0	0	2796	0	0	0	0	0	0						285	0	1737		
33839																																																																																				46921	0				10.9273%			5271		48237	37	0						0	0	0	0	4521	48237	0	0.0000%	2698	0	9	2707	5.7693%	0	0	0	0	1		750		1	0	5308	0	0	0	37	0	0	0		0	5271	0	0	5271	0	0	0	0	0	0						0	0	0		
33857																																																																																						148346	14944	14944	9.4951%	11.2539%	10.1202%	133402	1318180	1404955	-8279	0			3.2539%			0				67365	1420168								0	0	0		0		81250	10.1202%	1	0	140336	15213	0	0	-8279	0	0	0		0	133402	0	0	133402	0	0	0	0	0	0	0	0	0	14944	0	15213	0			
34537																																																																																						2128607	176606	176606	9.6943%	15.0717%	13.8212%	1952001	14123225	20135480	-77195	0			7.0717%			0				307933	21297188								0	0	0		0		2806002	13.8212%	1	0	3036740	1038355	120699	2654	-77195	230	0	0		0	1951997	0	0	1951997	0	0	4	4	0	4	0	0	0	176606	0	1161708	0			
34555																																																																																				404054	0				9.8145%			37892		386082	-718	0						0	0	0	0	36356	386846	0	0.0000%	42728	0	711	43439	10.7508%	0	0	0	0	1		2300		1	0	37938	764	0	0	-718	0	0	0		0	37892	0	0	37892	0	0	0	0	0	0						764	0	3559		
34742																																																																																						73288	6077	6077	9.0310%	12.7728%	11.7137%	67211	573783	744227	-1402	0			4.7728%			0				50254	744797								0	0	0		0		17527	11.7137%	1	0	66379	570	0	0	-1402	0	0	0		0	67211	0	0	67211	0	0	0	0	0	0	0	0	0	6077	0	570	0			
35057																																																																																						24472	2345	2345	8.3469%	13.0636%	11.8118%	22127	187330	265092	-350	0			5.0636%			0				15266	265092								0	0	0		0		6861	11.8118%	1	0	21777	0	0	0	-350	0	0	0		0	22127	0	0	22127	0	0	0	0	0	0	0	0	0	2345	0	0	0			
35301			20885000	203000	727000	6.1451%	16.8601%	16.2732%	20158000	123872520	328034000	-815000	-206000	279835000	7.2035%	8.8601%						16401000	336622000												13333000	16.2732%	0	28919000	7424000	918000	452000					-33000	0					0	0	0	0	0	0	524000	0	0	727000	0	8794000	0		20700000	18000	542000	19.0629%	18.5637%	108588000	2.5000%	18.5637%	0	20158000	0	0	0	0	0	0	20158000	542000																			0																	0				0																															
35646																																																																																						18291	752	752	13.7253%	21.8949%	20.9947%	17539	83540	127786	-722	0			13.8949%			0				15389	127786								0	0	0		0		2150	20.9947%	1	0	16817	0	0	0	-722	0	0	0		0	17539	0	0	17539	0	0	0	0	0	0	0	0	0	752	0	0	0			
35879																																																																																						18502	1273	1273	6.1183%	11.5805%	10.7838%	17229	159768	281599	-5109	0			3.5805%			0				12783	281599								0	0	0		0		4446	10.7838%	1	0	12120	0	0	0	-1931	0	0	-3178		0	17229	0	0	17229	0	0	0	0	0	0	0	0	0	1273	0	0	0			
36933																																																																																						53897	4990	4990	9.5320%	13.5265%	12.2741%	48907	398456	513081	-5712	0			5.5265%			0				33230	513081								0	0	0		0		15677	12.2741%	1	0	43195	0	0	0	-5712	0	0	0		0	48907	0	0	48907	0	0	0	0	0	0	0	0	0	4990	0	0	0			
37051																																																																																						13230	1317	1317	8.3160%	10.8863%	9.8026%	11913	121529	143254	-125	0			2.8863%			0				4316	147690								0	0	0		0		12033	9.8026%	1	0	16224	4207	229	0	-125	0	0	0		0	11913	0	0	11913	0	0	0	0	0	0	0	0	0	1317	0	4436	0			
37341																																																																																				81565	0				13.8302%			11005		79572	-145	0						0	0	0	0	10105	79572	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1		900		1	0	10860	0	0	0	-145	0	0	0		0	11005	0	0	11005	0	0	0	0	0	0						0	0	0		
37435																																																																																						263730	13734	13734	11.2441%	24.1544%	22.8965%	249996	1091853	2223351	-14617	0			16.1544%			0				191909	2226292								0	0	0		0		61028	22.8965%	1	0	238320	2941	0	0	-14617	0	0	0		0	249996	0	0	249996	0	0	0	0	0	0	0	0	0	13734	0	2941	0			
37640																																																																																						945643	61082	61082	10.6098%	13.8028%	12.9112%	884561	6851110	8337230	-164628	0			5.8028%			0				368676	8736845								0	0	0		0		915500	12.9112%	1	0	1119548	373241	26374	0	-164114	0	-514	0		0	884561	0	0	884561	0	0	0	0	0	0	0	0	0	61082	0	399615	0			
37659																																																																																				54394	0				13.2385%			7374		55701	2	0						0	0	0	0	6374	55701	0	0.0000%	3556	0	178	3734	6.8647%	0	0	0	0	1		1000		1	0	7376	0	0	0	2	0	0	0		0	7374	0	0	7374	0	0	0	0	0	0						0	0	0		
37949																																																																																				268215	0				11.0455%			30383		275071	-3666	0						0	0	0	0	22230	275514	0	0.0000%	29630	0	3990	33620	12.5347%	0	0	0	0	1		8596		1	0	27160	443	0	0	-3666	0	0	0		0	30383	0	0	30383	0	0	0	0	0	0						443	0	0		
38740																																																																																						36983	3341	3341	8.4306%	13.6896%	12.4529%	33642	270154	399047	-7326	0			5.6896%			1				18492	399047								0	0	0		0		15150	12.4529%	1	0	26316	0	0	0	-7326	0	0	0		0	33642	0	0	33642	0	0	0	0	0	0	0	0	0	3341	0	0	0			
39327																																																																																				986161	0				13.0820%			131203		1002924	-4620	0						0	0	0	0	110201	1002924	0	0.0000%	87727	0	1870	89597	9.0854%	0	0	0	0	1		21002		1	0	126583	0	0	0	-4620	0	0	0		0	131203	0	0	131203	0	0	0	0	0	0						0	0	40061		
40033																																																																																				51352	0				16.9217%			8691		51360	-546	0						0	0	0	0	3836	51360	0	0.0000%	1062	0	152	1214	2.3641%	0	0	0	0	1		4855		1	0	8145	0	0	0	-546	0	0	0		0	8691	0	0	8691	0	0	0	0	0	0						0	0	0		
40855																																																																																				196122	0				9.4105%			18254		193975	-92	0						0	0	0	0	8454	194175	0	0.0000%	10063	0	306	10369	5.2870%	0	0	0	0	1		10000		1	0	18362	0	200	0	-92	0	0	0		0	18254	0	0	18254	0	0	0	0	0	0						200	0	0		
41553																																																																																				146478	0				11.4232%			16183		141668	-7585	0						0	0	0	0	12883	141668	0	0.0000%	4076	0	4	4080	2.7854%	0	0	0	0	1		3300		1	0	8598	0	0	0	-7585	0	0	0		0	16183	0	0	16183	0	0	0	0	0	0						0	0	0		
