rssd_id,total_equity_capital,total_equity_capital_usd,bank_name,quarter_end
592644,117475.0,117475000.0,GREENFIELD BANKING COMPANY,2025-06-30
592644,116409.0,116409000.0,GREENFIELD BANKING COMPANY,2025-09-30
592644,121396.0,121396000.0,GREENFIELD BANKING COMPANY,2025-12-31
592644,124156.0,124156000.0,GREENFIELD BANKING COMPANY,2026-03-31
593007,687541.0,687541000.0,CAMDEN NATIONAL BANK,2025-06-30
593007,708720.0,708720000.0,CAMDEN NATIONAL BANK,2025-09-30
593007,724700.0,724700000.0,CAMDEN NATIONAL BANK,2025-12-31
593007,735662.0,735662000.0,CAMDEN NATIONAL BANK,2026-03-31
593052,133707.0,133707000.0,PLAINS COMMERCE BANK,2025-06-30
593052,137102.0,137102000.0,PLAINS COMMERCE BANK,2025-09-30
593052,138474.0,138474000.0,PLAINS COMMERCE BANK,2025-12-31
593052,139294.0,139294000.0,PLAINS COMMERCE BANK,2026-03-31
59316,225018.0,225018000.0,WAYNE BANK,2025-06-30
59316,209864.0,209864000.0,WAYNE BANK,2025-09-30
59316,217184.0,217184000.0,WAYNE BANK,2025-12-31
59316,265933.0,265933000.0,WAYNE BANK,2026-03-31
593249,47291.0,47291000.0,"PEOPLES BANK, THE",2025-06-30
593249,50907.0,50907000.0,"PEOPLES BANK, THE",2025-09-30
593249,50809.0,50809000.0,"PEOPLES BANK, THE",2025-12-31
593249,51063.0,51063000.0,"PEOPLES BANK, THE",2026-03-31
593333,11845.0,11845000.0,"FIRST NATIONAL BANK OF ARENZVILLE, THE",2025-06-30
593333,12700.0,12700000.0,"FIRST NATIONAL BANK OF ARENZVILLE, THE",2025-09-30
593333,13028.0,13028000.0,"FIRST NATIONAL BANK OF ARENZVILLE, THE",2025-12-31
593333,12625.0,12625000.0,"FIRST NATIONAL BANK OF ARENZVILLE, THE",2026-03-31
59352,75638.0,75638000.0,CITIZENS NATIONAL BANK,2025-06-30
59352,78171.0,78171000.0,CITIZENS NATIONAL BANK,2025-09-30
59352,81427.0,81427000.0,CITIZENS NATIONAL BANK,2025-12-31
59352,83149.0,83149000.0,CITIZENS NATIONAL BANK,2026-03-31
59370,59668.0,59668000.0,FIRST SHORE FEDERAL SAVINGS AND LOAN ASSOCIATION,2025-06-30
59370,60382.0,60382000.0,FIRST SHORE FEDERAL SAVINGS AND LOAN ASSOCIATION,2025-09-30
59370,60943.0,60943000.0,FIRST SHORE FEDERAL SAVINGS AND LOAN ASSOCIATION,2025-12-31
59370,61454.0,61454000.0,FIRST SHORE FEDERAL SAVINGS AND LOAN ASSOCIATION,2026-03-31
593771,4899.0,4899000.0,"LIBERTY BANK, INC.",2025-06-30
593771,4812.0,4812000.0,"LIBERTY BANK, INC.",2025-09-30
593771,4654.0,4654000.0,"LIBERTY BANK, INC.",2025-12-31
593771,4382.0,4382000.0,"LIBERTY BANK, INC.",2026-03-31
593940,8250.0,8250000.0,BANK OF STRONGHURST,2025-06-30
593940,9226.0,9226000.0,BANK OF STRONGHURST,2025-09-30
593940,9487.0,9487000.0,BANK OF STRONGHURST,2025-12-31
593940,9587.0,9587000.0,BANK OF STRONGHURST,2026-03-31
594433,140533.0,140533000.0,"CB&S BANK, INC.",2025-06-30
594433,165179.0,165179000.0,"CB&S BANK, INC.",2025-09-30
594433,178065.0,178065000.0,"CB&S BANK, INC.",2025-12-31
594433,152810.0,152810000.0,"CB&S BANK, INC.",2026-03-31
594451,108391.0,108391000.0,MAPLEMARK BANK,2025-06-30
594451,111750.0,111750000.0,MAPLEMARK BANK,2025-09-30
594451,113318.0,113318000.0,MAPLEMARK BANK,2025-12-31
594451,114406.0,114406000.0,MAPLEMARK BANK,2026-03-31
594853,132229.0,132229000.0,"BONVENU BANK, N.A.",2025-06-30
594853,135260.0,135260000.0,"BONVENU BANK, N.A.",2025-09-30
594853,139100.0,139100000.0,"BONVENU BANK, N.A.",2025-12-31
594853,136228.0,136228000.0,"BONVENU BANK, N.A.",2026-03-31
594938,43538.0,43538000.0,APPLE RIVER STATE BANK,2025-06-30
594938,48845.0,48845000.0,APPLE RIVER STATE BANK,2025-09-30
594938,50000.0,50000000.0,APPLE RIVER STATE BANK,2025-12-31
594938,51413.0,51413000.0,APPLE RIVER STATE BANK,2026-03-31
594947,590934.0,590934000.0,"BANK FIRST, NATIONAL ASSOCIATION",2025-06-30
594947,596565.0,596565000.0,"BANK FIRST, NATIONAL ASSOCIATION",2025-09-30
594947,600598.0,600598000.0,"BANK FIRST, NATIONAL ASSOCIATION",2025-12-31
594947,798992.0,798992000.0,"BANK FIRST, NATIONAL ASSOCIATION",2026-03-31
595270,3705039.0,3705039000.0,MIDFIRST BANK,2025-06-30
595270,3751284.0,3751284000.0,MIDFIRST BANK,2025-09-30
595270,3903444.0,3903444000.0,MIDFIRST BANK,2025-12-31
595270,4084668.0,4084668000.0,MIDFIRST BANK,2026-03-31
595337,27049.0,27049000.0,VALLEY STATE BANK,2025-06-30
595337,28174.0,28174000.0,VALLEY STATE BANK,2025-09-30
595337,28791.0,28791000.0,VALLEY STATE BANK,2025-12-31
595337,28672.0,28672000.0,VALLEY STATE BANK,2026-03-31
595430,259503.0,259503000.0,"STATE BANK OF THE LAKES, NATIONAL ASSOCIATION",2025-06-30
595430,270565.0,270565000.0,"STATE BANK OF THE LAKES, NATIONAL ASSOCIATION",2025-09-30
595430,279569.0,279569000.0,"STATE BANK OF THE LAKES, NATIONAL ASSOCIATION",2025-12-31
595430,276941.0,276941000.0,"STATE BANK OF THE LAKES, NATIONAL ASSOCIATION",2026-03-31
595869,2969033.0,2969033000.0,CATHAY BANK,2025-06-30
595869,2988300.0,2988300000.0,CATHAY BANK,2025-09-30
595869,3013158.0,3013158000.0,CATHAY BANK,2025-12-31
595869,3072117.0,3072117000.0,CATHAY BANK,2026-03-31
595944,8227.0,8227000.0,SANBORN SAVINGS BANK,2025-06-30
595944,8467.0,8467000.0,SANBORN SAVINGS BANK,2025-09-30
595944,8570.0,8570000.0,SANBORN SAVINGS BANK,2025-12-31
595944,8630.0,8630000.0,SANBORN SAVINGS BANK,2026-03-31
596062,120555.0,120555000.0,"CITY NATIONAL BANK OF SULPHUR SPRINGS, THE",2025-06-30
596062,127928.0,127928000.0,"CITY NATIONAL BANK OF SULPHUR SPRINGS, THE",2025-09-30
596062,132743.0,132743000.0,"CITY NATIONAL BANK OF SULPHUR SPRINGS, THE",2025-12-31
596062,131357.0,131357000.0,"CITY NATIONAL BANK OF SULPHUR SPRINGS, THE",2026-03-31
596156,63891.0,63891000.0,CAPITAL BANK,2025-06-30
596156,67729.0,67729000.0,CAPITAL BANK,2025-09-30
596156,68976.0,68976000.0,CAPITAL BANK,2025-12-31
596156,71199.0,71199000.0,CAPITAL BANK,2026-03-31
596277,2041.0,2041000.0,COLUMBIA SAVINGS AND LOAN ASSOCIATION,2025-06-30
596277,1957.0,1957000.0,COLUMBIA SAVINGS AND LOAN ASSOCIATION,2025-09-30
596277,1473.0,1473000.0,COLUMBIA SAVINGS AND LOAN ASSOCIATION,2025-12-31
596277,1281.0,1281000.0,COLUMBIA SAVINGS AND LOAN ASSOCIATION,2026-03-31
596455,21653.0,21653000.0,MADISON VALLEY BANK,2025-06-30
596455,22881.0,22881000.0,MADISON VALLEY BANK,2025-09-30
596455,23224.0,23224000.0,MADISON VALLEY BANK,2025-12-31
596455,23093.0,23093000.0,MADISON VALLEY BANK,2026-03-31
596978,35813.0,35813000.0,MARATHON BANK,2025-06-30
596978,36428.0,36428000.0,MARATHON BANK,2025-09-30
596978,37122.0,37122000.0,MARATHON BANK,2025-12-31
596978,37747.0,37747000.0,MARATHON BANK,2026-03-31
597041,12608.0,12608000.0,FIDELITY BANK,2025-06-30
597041,13416.0,13416000.0,FIDELITY BANK,2025-09-30
597041,14307.0,14307000.0,FIDELITY BANK,2025-12-31
597041,13726.0,13726000.0,FIDELITY BANK,2026-03-31
5972661,12774.0,12774000.0,PAYCOM NATIONAL TRUST BANK,2025-06-30
5972661,14147.0,14147000.0,PAYCOM NATIONAL TRUST BANK,2025-09-30
5972661,15640.0,15640000.0,PAYCOM NATIONAL TRUST BANK,2025-12-31
5972661,17411.0,17411000.0,PAYCOM NATIONAL TRUST BANK,2026-03-31
597313,59096.0,59096000.0,PS BANK,2025-06-30
597313,62709.0,62709000.0,PS BANK,2025-09-30
597313,65452.0,65452000.0,PS BANK,2025-12-31
597313,67130.0,67130000.0,PS BANK,2026-03-31
597452,36860.0,36860000.0,AMERICAN BANK,2025-06-30
597452,37350.0,37350000.0,AMERICAN BANK,2025-09-30
597452,38794.0,38794000.0,AMERICAN BANK,2025-12-31
597452,39004.0,39004000.0,AMERICAN BANK,2026-03-31
5975224,23532.0,23532000.0,SOLUTIONS PLUS BANK,2025-12-31
5975224,23032.0,23032000.0,SOLUTIONS PLUS BANK,2026-03-31
59754,23044.0,23044000.0,METHOD BANK,2025-06-30
59754,23545.0,23545000.0,METHOD BANK,2025-09-30
59754,24122.0,24122000.0,METHOD BANK,2025-12-31
59754,24270.0,24270000.0,METHOD BANK,2026-03-31
597546,38866.0,38866000.0,PREMIER COMMUNITY BANK,2025-06-30
597546,40305.0,40305000.0,PREMIER COMMUNITY BANK,2025-09-30
597546,41436.0,41436000.0,PREMIER COMMUNITY BANK,2025-12-31
597546,41724.0,41724000.0,PREMIER COMMUNITY BANK,2026-03-31
597658,13216.0,13216000.0,FIRST STATE BANK OF FORSYTH,2025-06-30
597658,13241.0,13241000.0,FIRST STATE BANK OF FORSYTH,2025-09-30
597658,15187.0,15187000.0,FIRST STATE BANK OF FORSYTH,2025-12-31
597658,15119.0,15119000.0,FIRST STATE BANK OF FORSYTH,2026-03-31
598002,58470.0,58470000.0,SAVINGS BANK OF WALPOLE,2025-06-30
598002,61186.0,61186000.0,SAVINGS BANK OF WALPOLE,2025-09-30
598002,63457.0,63457000.0,SAVINGS BANK OF WALPOLE,2025-12-31
598002,64476.0,64476000.0,SAVINGS BANK OF WALPOLE,2026-03-31
598048,58488.0,58488000.0,"STEPHENSON NATIONAL BANK AND TRUST, THE",2025-06-30
598048,60951.0,60951000.0,"STEPHENSON NATIONAL BANK AND TRUST, THE",2025-09-30
598048,60909.0,60909000.0,"STEPHENSON NATIONAL BANK AND TRUST, THE",2025-12-31
598048,60745.0,60745000.0,"STEPHENSON NATIONAL BANK AND TRUST, THE",2026-03-31
598132,8487.0,8487000.0,"SECURITY STATE BANK, THE",2025-06-30
598132,9005.0,9005000.0,"SECURITY STATE BANK, THE",2025-09-30
598132,9406.0,9406000.0,"SECURITY STATE BANK, THE",2025-12-31
598132,8904.0,8904000.0,"SECURITY STATE BANK, THE",2026-03-31
598543,10570.0,10570000.0,SIBLEY STATE BANK,2025-06-30
598543,10120.0,10120000.0,SIBLEY STATE BANK,2025-09-30
598543,10537.0,10537000.0,SIBLEY STATE BANK,2025-12-31
598543,10748.0,10748000.0,SIBLEY STATE BANK,2026-03-31
599643,24025.0,24025000.0,ERGO BANK,2025-06-30
599643,25673.0,25673000.0,ERGO BANK,2025-09-30
599643,25894.0,25894000.0,ERGO BANK,2025-12-31
599643,25302.0,25302000.0,ERGO BANK,2026-03-31
599764,284176.0,284176000.0,"AMERICAN NATIONAL BANK OF TEXAS, THE",2025-06-30
599764,321555.0,321555000.0,"AMERICAN NATIONAL BANK OF TEXAS, THE",2025-09-30
599764,322897.0,322897000.0,"AMERICAN NATIONAL BANK OF TEXAS, THE",2025-12-31
599764,327844.0,327844000.0,"AMERICAN NATIONAL BANK OF TEXAS, THE",2026-03-31
600419,152141.0,152141000.0,KISH BANK,2025-06-30
600419,159712.0,159712000.0,KISH BANK,2025-09-30
600419,165114.0,165114000.0,KISH BANK,2025-12-31
600419,169660.0,169660000.0,KISH BANK,2026-03-31
6009630,27997.0,27997000.0,"FUNDBANK, NATIONAL ASSOCIATION",2025-06-30
6009630,29623.0,29623000.0,"FUNDBANK, NATIONAL ASSOCIATION",2025-09-30
6009630,26451.0,26451000.0,"FUNDBANK, NATIONAL ASSOCIATION",2025-12-31
6009630,24304.0,24304000.0,"FUNDBANK, NATIONAL ASSOCIATION",2026-03-31
601032,5144.0,5144000.0,FAIRVIEW STATE BANKING COMPANY,2025-06-30
601032,5339.0,5339000.0,FAIRVIEW STATE BANKING COMPANY,2025-09-30
601032,5465.0,5465000.0,FAIRVIEW STATE BANKING COMPANY,2025-12-31
601032,5503.0,5503000.0,FAIRVIEW STATE BANKING COMPANY,2026-03-31
601041,16165.0,16165000.0,FIRST STATE BANK OF BEECHER CITY,2025-06-30
601041,16776.0,16776000.0,FIRST STATE BANK OF BEECHER CITY,2025-09-30
601041,17273.0,17273000.0,FIRST STATE BANK OF BEECHER CITY,2025-12-31
601041,17250.0,17250000.0,FIRST STATE BANK OF BEECHER CITY,2026-03-31
601050,3045795.0,3045795000.0,COMMERCE BANK,2025-06-30
601050,3174852.0,3174852000.0,COMMERCE BANK,2025-09-30
601050,3280934.0,3280934000.0,COMMERCE BANK,2025-12-31
601050,3831715.0,3831715000.0,COMMERCE BANK,2026-03-31
601153,16939.0,16939000.0,FARMERS AND MERCHANTS STATE BANK,2025-06-30
601153,17979.0,17979000.0,FARMERS AND MERCHANTS STATE BANK,2025-09-30
601153,17451.0,17451000.0,FARMERS AND MERCHANTS STATE BANK,2025-12-31
601153,17997.0,17997000.0,FARMERS AND MERCHANTS STATE BANK,2026-03-31
601416,626818.0,626818000.0,FIVE STAR BANK,2025-06-30
601416,645650.0,645650000.0,FIVE STAR BANK,2025-09-30
601416,662253.0,662253000.0,FIVE STAR BANK,2025-12-31
601416,670148.0,670148000.0,FIVE STAR BANK,2026-03-31
60143,6706000.0,6706000000.0,COMERICA BANK,2025-06-30
60143,6852000.0,6852000000.0,COMERICA BANK,2025-09-30
60143,7238000.0,7238000000.0,COMERICA BANK,2025-12-31
601443,51841.0,51841000.0,BANK OF MAUSTON,2025-06-30
601443,53570.0,53570000.0,BANK OF MAUSTON,2025-09-30
601443,54237.0,54237000.0,BANK OF MAUSTON,2025-12-31
601443,55482.0,55482000.0,BANK OF MAUSTON,2026-03-31
601658,118264.0,118264000.0,ALLIANCE BANK CENTRAL TEXAS,2025-06-30
601658,121428.0,121428000.0,ALLIANCE BANK CENTRAL TEXAS,2025-09-30
601658,147087.0,147087000.0,ALLIANCE BANK CENTRAL TEXAS,2025-12-31
601658,146364.0,146364000.0,ALLIANCE BANK CENTRAL TEXAS,2026-03-31
602543,44992.0,44992000.0,"PETEFISH, SKILES & COMPANY",2025-06-30
602543,47026.0,47026000.0,"PETEFISH, SKILES & COMPANY",2025-09-30
602543,45220.0,45220000.0,"PETEFISH, SKILES & COMPANY",2025-12-31
602543,45107.0,45107000.0,"PETEFISH, SKILES & COMPANY",2026-03-31
602842,1728.0,1728000.0,DYSART STATE BANK,2025-06-30
602842,1806.0,1806000.0,DYSART STATE BANK,2025-09-30
602842,1848.0,1848000.0,DYSART STATE BANK,2025-12-31
602842,1888.0,1888000.0,DYSART STATE BANK,2026-03-31
603232,15428.0,15428000.0,BANK OF GUEYDAN,2025-06-30
603232,15677.0,15677000.0,BANK OF GUEYDAN,2025-09-30
603232,15834.0,15834000.0,BANK OF GUEYDAN,2025-12-31
603232,15381.0,15381000.0,BANK OF GUEYDAN,2026-03-31
60330,125049.0,125049000.0,PEOPLES BANK OF ALABAMA,2025-06-30
60330,134683.0,134683000.0,PEOPLES BANK OF ALABAMA,2025-09-30
60330,142087.0,142087000.0,PEOPLES BANK OF ALABAMA,2025-12-31
60330,143145.0,143145000.0,PEOPLES BANK OF ALABAMA,2026-03-31
603540,7037.0,7037000.0,BLACK RIVER COUNTRY BANK,2025-06-30
603540,7902.0,7902000.0,BLACK RIVER COUNTRY BANK,2025-09-30
603540,7319.0,7319000.0,BLACK RIVER COUNTRY BANK,2025-12-31
603540,7646.0,7646000.0,BLACK RIVER COUNTRY BANK,2026-03-31
603559,3504.0,3504000.0,FARMERS STATE BANK,2025-06-30
603559,3937.0,3937000.0,FARMERS STATE BANK,2025-09-30
603559,4115.0,4115000.0,FARMERS STATE BANK,2025-12-31
603559,3903.0,3903000.0,FARMERS STATE BANK,2026-03-31
603755,5591.0,5591000.0,FIRST STATE BANK,2025-06-30
603755,5958.0,5958000.0,FIRST STATE BANK,2025-09-30
603755,5912.0,5912000.0,FIRST STATE BANK,2025-12-31
603755,5817.0,5817000.0,FIRST STATE BANK,2026-03-31
6039,52141.0,52141000.0,PINELAND BANK,2025-06-30
6039,54782.0,54782000.0,PINELAND BANK,2025-09-30
6039,56068.0,56068000.0,PINELAND BANK,2025-12-31
6039,58139.0,58139000.0,PINELAND BANK,2026-03-31
604024,61664.0,61664000.0,MINSTER BANK,2025-06-30
604024,66949.0,66949000.0,MINSTER BANK,2025-09-30
604024,66514.0,66514000.0,MINSTER BANK,2025-12-31
604024,67954.0,67954000.0,MINSTER BANK,2026-03-31
604033,2233.0,2233000.0,"FIRST NATIONAL BANK OF ASSUMPTION, THE",2025-06-30
604033,2298.0,2298000.0,"FIRST NATIONAL BANK OF ASSUMPTION, THE",2025-09-30
604033,2360.0,2360000.0,"FIRST NATIONAL BANK OF ASSUMPTION, THE",2025-12-31
604033,2331.0,2331000.0,"FIRST NATIONAL BANK OF ASSUMPTION, THE",2026-03-31
604547,30419.0,30419000.0,HEARTLAND BANK,2025-06-30
604547,31450.0,31450000.0,HEARTLAND BANK,2025-09-30
604547,32776.0,32776000.0,HEARTLAND BANK,2025-12-31
604547,34049.0,34049000.0,HEARTLAND BANK,2026-03-31
604640,24824.0,24824000.0,WATERMAN BANK,2025-06-30
604640,25104.0,25104000.0,WATERMAN BANK,2025-09-30
604640,25393.0,25393000.0,WATERMAN BANK,2025-12-31
604640,25569.0,25569000.0,WATERMAN BANK,2026-03-31
6053129,600608.0,600608000.0,"EREBOR BANK, NATIONAL ASSOCIATION",2026-03-31
60545,24547.0,24547000.0,"HOME TRUST & SAVINGS BANK, THE",2025-06-30
60545,26939.0,26939000.0,"HOME TRUST & SAVINGS BANK, THE",2025-09-30
60545,27056.0,27056000.0,"HOME TRUST & SAVINGS BANK, THE",2025-12-31
60545,27361.0,27361000.0,"HOME TRUST & SAVINGS BANK, THE",2026-03-31
60554,10860.0,10860000.0,FIRST STATE BANK MINNESOTA,2025-06-30
60554,11159.0,11159000.0,FIRST STATE BANK MINNESOTA,2025-09-30
60554,11575.0,11575000.0,FIRST STATE BANK MINNESOTA,2025-12-31
60554,11661.0,11661000.0,FIRST STATE BANK MINNESOTA,2026-03-31
605571,30034.0,30034000.0,"PEOPLES SAVINGS AND LOAN COMPANY, THE",2025-06-30
605571,30205.0,30205000.0,"PEOPLES SAVINGS AND LOAN COMPANY, THE",2025-09-30
605571,30318.0,30318000.0,"PEOPLES SAVINGS AND LOAN COMPANY, THE",2025-12-31
605571,30724.0,30724000.0,"PEOPLES SAVINGS AND LOAN COMPANY, THE",2026-03-31
605610,27878.0,27878000.0,SAWYER SAVINGS BANK,2025-06-30
605610,28517.0,28517000.0,SAWYER SAVINGS BANK,2025-09-30
605610,28879.0,28879000.0,SAWYER SAVINGS BANK,2025-12-31
605610,28977.0,28977000.0,SAWYER SAVINGS BANK,2026-03-31
605656,38733.0,38733000.0,FIRST STATE BANK AND TRUST,2025-06-30
605656,40765.0,40765000.0,FIRST STATE BANK AND TRUST,2025-09-30
605656,42143.0,42143000.0,FIRST STATE BANK AND TRUST,2025-12-31
605656,41990.0,41990000.0,FIRST STATE BANK AND TRUST,2026-03-31
6058562,25839.0,25839000.0,GENERATIONS COMMUNITY BANK,2026-03-31
606046,5916283.0,5916283000.0,CADENCE BANK,2025-06-30
606046,6083096.0,6083096000.0,CADENCE BANK,2025-09-30
606046,6243661.0,6243661000.0,CADENCE BANK,2025-12-31
6060882,9705.0,9705000.0,"ALVAREZ & MARSAL TRUST COMPANY, NATIONAL ASSOCIATION",2026-03-31
606176,101294.0,101294000.0,PIONEER BANK,2025-06-30
606176,107072.0,107072000.0,PIONEER BANK,2025-09-30
606176,112689.0,112689000.0,PIONEER BANK,2025-12-31
606176,111359.0,111359000.0,PIONEER BANK,2026-03-31
60648,28751.0,28751000.0,FIRST NATIONAL BANK,2025-06-30
60648,30690.0,30690000.0,FIRST NATIONAL BANK,2025-09-30
60648,31802.0,31802000.0,FIRST NATIONAL BANK,2025-12-31
60648,32154.0,32154000.0,FIRST NATIONAL BANK,2026-03-31
606653,143826.0,143826000.0,INDEPENDENCE BANK,2025-06-30
606653,155329.0,155329000.0,INDEPENDENCE BANK,2025-09-30
606653,161309.0,161309000.0,INDEPENDENCE BANK,2025-12-31
606653,162929.0,162929000.0,INDEPENDENCE BANK,2026-03-31
607146,50744.0,50744000.0,CENTRAL STATE BANK,2025-06-30
607146,52889.0,52889000.0,CENTRAL STATE BANK,2025-09-30
607146,54137.0,54137000.0,CENTRAL STATE BANK,2025-12-31
607146,53044.0,53044000.0,CENTRAL STATE BANK,2026-03-31
608358,15079.0,15079000.0,GARFIELD COUNTY BANK,2025-06-30
608358,15460.0,15460000.0,GARFIELD COUNTY BANK,2025-09-30
608358,15871.0,15871000.0,GARFIELD COUNTY BANK,2025-12-31
608358,15804.0,15804000.0,GARFIELD COUNTY BANK,2026-03-31
608844,52315.0,52315000.0,FNBC BANK AND TRUST,2025-06-30
608844,52704.0,52704000.0,FNBC BANK AND TRUST,2025-09-30
608844,54963.0,54963000.0,FNBC BANK AND TRUST,2025-12-31
608844,54826.0,54826000.0,FNBC BANK AND TRUST,2026-03-31
609010,37304.0,37304000.0,FIRST NATIONAL BANK OF ELMER,2025-06-30
609010,38365.0,38365000.0,FIRST NATIONAL BANK OF ELMER,2025-09-30
609010,38989.0,38989000.0,FIRST NATIONAL BANK OF ELMER,2025-12-31
609010,39411.0,39411000.0,FIRST NATIONAL BANK OF ELMER,2026-03-31
609467,31569.0,31569000.0,UNITED PACIFIC BANK,2025-06-30
609467,31848.0,31848000.0,UNITED PACIFIC BANK,2025-09-30
609467,31969.0,31969000.0,UNITED PACIFIC BANK,2025-12-31
609467,32090.0,32090000.0,UNITED PACIFIC BANK,2026-03-31
609476,85442.0,85442000.0,HUNTINGTON FEDERAL SAVINGS BANK,2025-06-30
609476,84542.0,84542000.0,HUNTINGTON FEDERAL SAVINGS BANK,2025-09-30
609476,84273.0,84273000.0,HUNTINGTON FEDERAL SAVINGS BANK,2025-12-31
609476,83651.0,83651000.0,HUNTINGTON FEDERAL SAVINGS BANK,2026-03-31
6095071,47517.0,47517000.0,LIBERTY BANK OF NEW JERSEY,2026-03-31
609609,109167.0,109167000.0,"HANA BANK USA, NATIONAL ASSOCIATION",2025-06-30
609609,112095.0,112095000.0,"HANA BANK USA, NATIONAL ASSOCIATION",2025-09-30
609609,214170.0,214170000.0,"HANA BANK USA, NATIONAL ASSOCIATION",2025-12-31
609609,215669.0,215669000.0,"HANA BANK USA, NATIONAL ASSOCIATION",2026-03-31
609832,24450.0,24450000.0,TOMPKINS STATE BANK,2025-06-30
609832,27709.0,27709000.0,TOMPKINS STATE BANK,2025-09-30
609832,28479.0,28479000.0,TOMPKINS STATE BANK,2025-12-31
609832,28672.0,28672000.0,TOMPKINS STATE BANK,2026-03-31
610128,118960.0,118960000.0,"BANK OF SOUTHSIDE VIRGINIA, THE",2025-06-30
610128,126225.0,126225000.0,"BANK OF SOUTHSIDE VIRGINIA, THE",2025-09-30
610128,127590.0,127590000.0,"BANK OF SOUTHSIDE VIRGINIA, THE",2025-12-31
610128,128353.0,128353000.0,"BANK OF SOUTHSIDE VIRGINIA, THE",2026-03-31
610164,57238.0,57238000.0,HERRING BANK,2025-06-30
610164,59140.0,59140000.0,HERRING BANK,2025-09-30
610164,58791.0,58791000.0,HERRING BANK,2025-12-31
610164,59116.0,59116000.0,HERRING BANK,2026-03-31
610539,4083.0,4083000.0,"BANK OF EDISON, THE",2025-06-30
610539,4782.0,4782000.0,"BANK OF EDISON, THE",2025-09-30
610539,4644.0,4644000.0,"BANK OF EDISON, THE",2025-12-31
610539,4722.0,4722000.0,"BANK OF EDISON, THE",2026-03-31
610557,31003.0,31003000.0,THREE RIVERS BANK OF MONTANA,2025-06-30
610557,31693.0,31693000.0,THREE RIVERS BANK OF MONTANA,2025-09-30
610557,32999.0,32999000.0,THREE RIVERS BANK OF MONTANA,2025-12-31
610557,32436.0,32436000.0,THREE RIVERS BANK OF MONTANA,2026-03-31
610913,40420.0,40420000.0,"FIRST NATIONAL BANK OF GRAYSON, THE",2025-06-30
610913,42744.0,42744000.0,"FIRST NATIONAL BANK OF GRAYSON, THE",2025-09-30
610913,41739.0,41739000.0,"FIRST NATIONAL BANK OF GRAYSON, THE",2025-12-31
610913,43261.0,43261000.0,"FIRST NATIONAL BANK OF GRAYSON, THE",2026-03-31
611031,27558.0,27558000.0,"PEOPLES BANK, THE",2025-06-30
611031,28510.0,28510000.0,"PEOPLES BANK, THE",2025-09-30
611031,29405.0,29405000.0,"PEOPLES BANK, THE",2025-12-31
611031,30232.0,30232000.0,"PEOPLES BANK, THE",2026-03-31
61122,196404.0,196404000.0,FIRST UNITED BANK & TRUST,2025-06-30
61122,204321.0,204321000.0,FIRST UNITED BANK & TRUST,2025-09-30
61122,207810.0,207810000.0,FIRST UNITED BANK & TRUST,2025-12-31
61122,211266.0,211266000.0,FIRST UNITED BANK & TRUST,2026-03-31
612159,54382.0,54382000.0,SOLUTIONS NORTH BANK,2025-06-30
612159,57088.0,57088000.0,SOLUTIONS NORTH BANK,2025-09-30
612159,57286.0,57286000.0,SOLUTIONS NORTH BANK,2025-12-31
612159,57700.0,57700000.0,SOLUTIONS NORTH BANK,2026-03-31
612878,17812.0,17812000.0,"HOME SAVINGS AND LOAN ASSOCIATION OF CARROLL COUNTY, F.A.",2025-06-30
612878,18350.0,18350000.0,"HOME SAVINGS AND LOAN ASSOCIATION OF CARROLL COUNTY, F.A.",2025-09-30
612878,18684.0,18684000.0,"HOME SAVINGS AND LOAN ASSOCIATION OF CARROLL COUNTY, F.A.",2025-12-31
612878,18875.0,18875000.0,"HOME SAVINGS AND LOAN ASSOCIATION OF CARROLL COUNTY, F.A.",2026-03-31
613008,3170140.0,3170140000.0,ROCKLAND TRUST COMPANY,2025-06-30
613008,3823772.0,3823772000.0,ROCKLAND TRUST COMPANY,2025-09-30
613008,3875657.0,3875657000.0,ROCKLAND TRUST COMPANY,2025-12-31
613008,3894664.0,3894664000.0,ROCKLAND TRUST COMPANY,2026-03-31
613156,49042.0,49042000.0,"FIRST MONTANA BANK, INC.",2025-06-30
613156,50028.0,50028000.0,"FIRST MONTANA BANK, INC.",2025-09-30
613156,51222.0,51222000.0,"FIRST MONTANA BANK, INC.",2025-12-31
613156,51534.0,51534000.0,"FIRST MONTANA BANK, INC.",2026-03-31
613343,148221.0,148221000.0,"CNB BANK & TRUST, NA",2025-06-30
613343,159731.0,159731000.0,"CNB BANK & TRUST, NA",2025-09-30
613343,165136.0,165136000.0,"CNB BANK & TRUST, NA",2025-12-31
613400,384572.0,384572000.0,PEOPLESBANK,2025-06-30
613400,393819.0,393819000.0,PEOPLESBANK,2025-09-30
613400,399382.0,399382000.0,PEOPLESBANK,2025-12-31
613400,403231.0,403231000.0,PEOPLESBANK,2026-03-31
61355,130928.0,130928000.0,CORTRUST BANK NATIONAL ASSOCIATION,2025-06-30
61355,135032.0,135032000.0,CORTRUST BANK NATIONAL ASSOCIATION,2025-09-30
61355,137027.0,137027000.0,CORTRUST BANK NATIONAL ASSOCIATION,2025-12-31
61355,138376.0,138376000.0,CORTRUST BANK NATIONAL ASSOCIATION,2026-03-31
613558,125601.0,125601000.0,MONTGOMERY BANK,2025-06-30
613558,127208.0,127208000.0,MONTGOMERY BANK,2025-09-30
