"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONJH83	RCONK220	RCONK222	RCONK223	RCONMT87	RCONMT88	RCONMT89	RCONMT90	RCONMT91	RCONMT92	RCONMT93	RCONMT94	RCONMT95	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	
	OTH NONTRANSACTION SAVINGS DEPOSITS	TOT TRANSACTION ACCTS-US GOVERNMENT	TOT TRANSACT ACCTS-STS&POL SUB IN US	TOTAL DEMAND DEPOSITS	TOT TRANS ACCTS-BKS IN FGN COUNTRIES	TOTAL TRANSACTIONS ACCOUNTS	TOT TRANS ACCTS-FGN GOVTS&OFFCL INST	NONTRANS DPS OF BKS IN FGN COUNTRIES	TOTAL BROKERED DEPOSITS	TOT NONTRANS ACCTS-FGN GOVTS&OFFCL I	TOTAL NONTRANSACTION ACCOUNTS	TOT NONTRANSACTION ACCTS-US GOVT	TOT NONTRANSACTION ACCTS-STS&POL SUB	PREFERRED DEPOSITS	TIME DEPOSITS LT 100000	AMT OUTSTDG IN MONEY MARKET DEP ACCT	IRA AND KEOGH PLAN ACCOUNTS	TRANSACTION ACCTS: IPC DEPOSITS	NONTRANSACTION ACCTS: IPC DEPOSITS	TRANSACTION ACCT: CB'S & DI'S IN U.S	NONTRANSACT ACCT: CB'S & DI'S IN U.S	IRA KEOGH IN MEM ITEM 2.C	SELECTED COMPONENTS OF TOTAL DEPOSIT	SELECTED COMPONENTS OF TOTAL DEPOSIT	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	TIME DEPOSITS OF 250000 OR LESS WITH	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	TIME DEPOSITS EQ 100K LE 250K	TIME DEPOSITS GT 250K	Total reciprocal deposit	BRKRD DEP GT 250000 MAT LE 1 YR	TIME DEP GT 250000 MAT LE 1 YRDEP	EST DEP LISTING SERVICE NOT BROKERED	Fully insured, affiliate sweep depos	Fully insured, affiliate, retail swe	Not fully insured, affiliate sweep d	Not fully insured, affiliate, retail	Fully insured, non-affiliate sweep d	Fully insured, non-affiliate, retail	Not fully insured, non-affiliate swe	Not fully insured, non-affiliate, re	Designated exception sweep deposit	OFFR CONSUM DEP ACT INDIV HSHLD FMLY	NONINTR TRN ACCTS INDIV HSHLD FMLY	INTR TRN ACCTS INDIV HSHLD FMLY	MMDA DEPS PRIMRLY INDIV HSHLD FAMLY	OTHR MMDA INDIV PRTNRS CORPS	OTHR SVGS DEPS IND HSHLD FAMILY USE	OTHR SVGS DEPS IND PRTNRS AND CORPS	
3010363	22446	0	4290	44335	0	105441	0	0	0	0	94284	0	6137		4067	61050		101151	87900	0	247	509	0	0	4442	2009	405	105	6451	3302	258	0	267	2894	3827	4037	0	3560	0																	
3015939	771	0	0	11748	0	11878	0	0	341	0	654778	0	0		514	650562		11878	654778	0	0	0	341	341	331	406	31	75	737	1868	734	0	0	329	2602	0	0	2602	0																	
3016347	987	31	1790	934298	0	934298	0	0	176435	0	1310376	0	52427		55156	631855	67824	932383	1099924	94	158025	13811	176435	142436	143880	175236	143741	1531	319116	54592	144469	11192	2893	409232	213146	199938	0	199061	134137	0		0		199938		0		199938	false							
3017081	0	0	0	0	0	0	0	0	0	0	50500	0	0		0	0		0	50500	0	0	0	0	0	0	0	0	0	0	500	50000	0	0	0	50500	0	0	50500	0																	
3019982	2290	0	0	251328	0	380979	0	0	241670	0	536890	0	79125		165530	317285		380979	299534	0	158231	916	241670	241670	55243	63928	71984	1254	119171	8265	10295	4879	1467	26878	24906	191788	0	18560	4979																	
3020447	19215	0	7561	68134	0	92134	0	0	9618	0	178326	0	34004		21506	57353		84573	144322	0	0	1766	9618	9618	16941	22569	1678	226	39510	22702	37290	351	0	19909	60343	0	0	59992	0																	
3022610	1287	0	4479	76920	0	76920	0	0	53002	0	248983	0	34796		6147	209254		71946	210014	495	4173	451	53002	53002	7485	10475	3962	0	17960	7788	7298	1434	0	15774	16520	119106	0	15086	0																	
3027763	2306	0	0	65169	0	74855	0	0	121726	0	252507	0	14835		107458	94496		74855	235271	0	2401	2568	121726	121726	50349	102143	625	10	152492	1183	1395	0	0	45669	2578	20144	0	2578	349																	
3029253	0	0	0	0	0	0	0	0	0	0	500	0	0		0	0		0	500	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	500	0	0	500	0																	
3029589	494045	2	164457	760227	0	760227	0	0	258926	0	1219708	0	219724		85508	507535	6083	587096	995880	8672	4104	2551	258926	0	38767	38151	18081	32366	76917	52995	37769	0	0	41857	90764	685471	0	90764	0	0		0		638850		0		638850	true	5716	24146	36522	322717	189684	304361	
3034257	43562	0	104855	308374	0	308374	0	0	0	0	336022	0	99237		50490	104475	11386	203519	236785	0	0	4665	0	0	30680	68977	6250	1338	99657	20867	56643	2978	253	56754	80741	0	0	77510	0	0		0		0		0		0	true							
3039636	153880	0	18964	198036	0	297794	0	0	92418	0	334347	0	14620		10113	95988		275370	278127	3460	41600	0	92418	92418	23394	34962	8779	3	58356	3456	13634	251	0	57025	17341	14513	0	17090	41871																	
3040418	3276	1	0	727436	0	727437	0	0	0	0	10114	0	0		706	4893	228	727436	10114	0	0	0	0	0	182	224	938	102	406	500	0	0	0	739	500	0	0	500	739	0		0		0		0		0	true							
3041358	12060	0	3216	27313	0	48085	0	0	0	0	75632	0	1822		10017	15464		44869	73810	0	0	3049	0	0	8123	10002	401	244	18125	17859	11122	356	0	8752	29337	0	0	28981	0																	
3045383	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
3049635	19742	0	3684	159895	0	160016	0	0	0	0	141075	0	798		16582	48116		156332	140277	0	0	2740	0	0	9476	25389	3564	1396	15429	6369	24455	2568	0	23243	33392	0	0	30824	0																	
3052813	345186	0	2231	308154	0	427701	0	0	3000	0	664593	4750	63000		3054	246995	0	425182	596444	288	399	0	3000	3000	3013	5151	150	0	8164	64099	0	0	0	5260	64099	7036	0	64099	0	0		0		6542		0		6542	true	20233	2632	32493	214502	4499	340687	
3066025	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0		0		0	false							
3067929	9608	0	0	83579	0	112373	0	0	6000	0	83373	0	0		9326	23200		108795	83373	3578	0	1418	6000	6000	5020	15937	1845	0	20957	11743	13607	2413	0	13476	27763	0	0	23500	0																	
3068579	450824	0	35265	418580	0	558732	0	0	0	0	1123608	0	77260		182273	104900	33202	523179	1046348	288	0	15208	0	0	138080	213004	36073	595	351084	70262	97469	12016	385	205479	180132	5983	0	167731	0	0		0		3774		0		3774	true	149035	81433	41989	42855	382269	51614	
3070545	41664	0	35912	83201	0	241023	0	0	26009	0	216020	0	10076		33065	50623		205111	205944	0	0	4832	26009	11457	19646	50987	20537	6029	70633	3664	21462	1408	0	64134	26534	0	0	25126	0																	
3076220	21511	0	412332	3186617	0	3201469	0	0	1016834	0	8088624	0	131895		25242	7667238	1131	2768772	7950103	20365	6626	975	1016834	0	226926	172948	0	0	399874	0	0	0	0	374633	0	3249873	0	0	0	828876		4302		2797902		0		3631079	false							
3076248	0	0	34340	1068973	0	1068978	0	0	184012	0	17327581	0	0		0	17327581	0	1027852	17327581	6786	0	0	184012	184012	0	0	0	0	0	0	0	0	0	0	0	644706	0	0	0	7914013		1622524		820810		0		10357346	false							
3076453	111831	0	181055	2090176	0	2090176	0	0	35246	0	1312522	0	2147		4762	1094767		1899708	1310111	9413	264	0	35246	35246	38019	10090	278	147	48109	27734	28724	930	0	43773	57388	723736	0	56458	0																	
3076604	172658	0	38907	267125	0	568056	0	0	0	0	550534	0	39765	49830	17109	244993	9668	529149	507279	0	3490	6318	0	0	29731	44217	2593	441	72913	18611	31611	4619	1062	59872	55903	95741	0	50222	0	0		0		54275		0		54275	true	3134	65251	65635	179358	100213	72445	
3089752	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
3090833	2343	0	11393	38619	0	79056	0	0	49975	0	145173	0	14358		43889	32014		64943	111848	2720	18967	1236	49975	20559	28623	24083	27820	18141	52706	5393	6757	0	0	54777	12150	62193	0	12150	18248																	
3103591	10346	0	11610	15805	0	55348	0	0	0	0	50395	0	5435		8167	22211	2011	43738	44960	0	0	754	0	0	4447	5812	4258	0	9758	1446	839	1037	0	6349	3322	0	0	2285	0	0		0		0		0		0	true							
3109043	99158	0	2931	428384	0	533088	0	0	514267	0	2379365	0	67815		630155	1122937	35881	530157	2306137	0	5413	20645	514267	460551	361974	562251	3244	49	924225	63493	165150	1110	0	297364	229753	190731	0	228643	34055	0		0		155385		23614		178999	true	7132	42580	487923	635014	92057	7101	
3109146	863037	0	51091	525918	0	785113	0	0	265313	248	3258656	252	644700		427208	1337277	89246	732574	2595166	1448	18290	1002	265313	256003	523701	229536	27325	2971	752965	139585	122352	11641	1231	356325	274809	748081	0	261937	0	0		0		0		0		0	true	148498	260620	152377	549891	463507	362878	
3110197	76190	0	161769	777403	0	1197783	0	0	636994	0	2034357	0	103655		645589	335807	94897	1027343	1895541	8671	35161	56697	636994	636994	485521	751033	22663	1384	1236554	110364	239669	11726	0	615012	361759	511584	0	350033	29906											94086	293380	66070	266536	72092	4098	
3116519	6373	0	4170	13955	0	27212	0	0	127186	0	348033	4760	12662		161124	51265		23042	328767	0	1844	9697	127186	35680	24525	81207	115000	9269	105723	14753	34429	10702	510	68877	60394	0	0	49182	0																	
3120646	52794	0	36962	79161	0	159478	0	0	0	0	222944	0	45070		29674	29791		122516	177874	0	0	27464	0	0	23421	56505	2882	1111	79926	20647	35293	500	0	54245	56440	0	0	55939	17055																	
3120897	12651	0	1922	65842	0	67197	0	0	0	0	177715	0	11172		9277	117988	1713	65275	154767	0	11776	654	0	0	5073	25270	2827	420	30343	3211	8283	1561	430	24313	13485	0	0	11494	11776	0		0		0		0		0	true							
3122994	19733	0	40610	531443	0	531443	0	0	91284	0	380579	0	0		97013	136122		485636	255762	5197	124817	780	91284	90709	148678	40309	267	139	188480	28803	5014	0	1515	92379	35332	189751	0	33817	21609																	
3125315	13499	0	3179	57617	0	57618	0	0	10134	0	110534	0	11020		16322	25420		54439	99514	0	0	5831	0	0	10527	20591	7411	1965	31118	4406	26033	303	378	24173	31120	0	10134	30439	0																	
3125557	20000	0	4403	63589	0	123108	0	0	0	0	284081	0	44737		40508	134548		118705	239246	0	98	4373	0	0	33194	56808	3196	30	89998	14210	21835	259	0	52721	36304	9448	0	36045	0																	
3128923	20828	0	11394	44413	0	76629	0	0	5000	0	124836	0	3764		20320	18667		65154	116016	81	5056	5819	0	0	19526	27163	4080	907	46689	12584	13994	5321	1766	31357	33665	0	0	26578	0																	
3134399	25172	0	26405	46440	0	94556	0	0	4760	0	146782	0	5898		7990	95492		68151	140630	0	254	209	4760	4760	5987	5694	1742	0	11681	7500	4656	538	0	5433	12694	0	0	12156	0																	
3134698	16596	0	6427	35119	0	55471	0	0	0	0	244107	20261	6922		36176	77264		49044	216039	0	885	3175	0	0	36876	49429	7731	618	86305	14447	24089	17057	0	58478	55593	11805	0	38536	20261																	
3138146	6159979	0	692323	47927131	1739	47927131	0	0	14993757	495	35289654	0	2301100		5041759	19283638	443374	47000465	32961008	232604	27051	31838	14993757	14591309	2814727	4312607	454735	3212	7127334	1077133	1171675	10039	1910	2543522	2260757	14776562	0	2248808	2363	0		0		13770764		250		5373482	true	198924	696736	896520	18174855	6129946	29814	
3139321	9292	0	0	16818	0	25169	0	0	6227	0	67070	0	7972		17824	7261		25169	59098	0	0	205	0	0	11116	16116	4042	226	27232	2357	7647	9014	0	13675	19018	0	1013	9504	0																	
3140822	33323	0	29569	194046	0	194048	0	0	0	0	248210	0	65486		19779	103378		163491	180003	988	2721	2004	0	0	26688	30486	1995	278	57174	11569	39795	700	0	39668	52064	68665	0	51364	0																	
3141726	143237	0	102644	206952	0	681318	0	0	0	0	814398	0	83874		117752	305464	35919	578674	730487	0	37	14637	0	0	120535	87439	6895	5727	207974	86590	56846	521	1142	102845	145099	0	0	143436	0	0		0		0		0		0	true	57579	247293	128635	176829	141536	1701	
3146150	30819	0	596	639693	84638	697137	0	81073	214953	0	1815423	0	220222		245927	1232429		611903	1512861	0	1267	7804	214953	214953	229379	89629	2561	593	319008	89601	88501	51603	307	76235	230012	186547	0	178102	0																	
3148613	3859	0	5936	69261	0	74157	0	0	4576	0	78972	0	10046		7413	26156		66859	67823	1362	1103	1820	4576	4576	13159	15239	1090	272	28398	7366	11831	0	0	22348	19197	37659	0	19197	498																	
3150205	8823	0	744	201689	0	219772	0	0	0	0	367505	0	17423		8209	223388		218594	333548	434	16534	2872	0	0	21718	29369	748	0	51087	18418	64763	278	0	43627	83459	55254	0	83181	0																	
3150447	0	0	0	12785000	0	30311000	0	0	10397000	0	189601000	0	0		2435000	187166000	89279000	30291000	189601000	20000	0	0	8320000	8320000	2435000	0	0	0	2435000	0	0	0	0	0	0	0	2077000	0	0	130819000	112212000	66569000	45597000	0	0	0	0	197388000	true	0	17220000	1533000	185633000	0	0	
3153297	70419	165	22906	191659	0	223319	0	0	14490	0	606309	1311	152270		71670	117561		200248	452255	0	473	23659	14490	5000	76377	124078	23045	2104	200455	37275	133672	19778	2000	153934	192725	23697	0	170946	0																	
3158546	13073	0	6826	388428	0	519802	0	0	361534	495	2330169	0	516632		14532	1945207		512176	1803756	800	9286	669	359283	350686	66548	147414	17722	1728	213962	41570	84213	12694	0	218880	138477	822111	2251	125783	0																	
3160978	26085	0	6590	148728	0	148728	0	0	45476	0	218443	0	10464		50936	111650		142138	200038	0	7941	432	45476	27639	7939	37721	18403	10575	45660	2391	3319	360	0	23703	6070	32253	0	5710	12471																	
3165357	32339	0	81974	108081	0	300637	0	0	94364	0	490372	0	38379		81742	158570		217180	451928	1483	65	5311	94364	62211	71849	127930	54382	1037	197182	15344	18322	10303	297	173456	44266	13161	0	33666	0																	
3166699	0	0	0	69963	0	286688	0	0	0	0	531305	0	9910		825	519956		286688	519910	0	1485	695	0	0	643	1739	0	58	2382	5439	3470	0	0	1615	8909	29533	0	8909	0																	
3174920	82329	0	145811	351504	0	530163	0	0	5101	0	534544	0	102884		49768	149462		382126	429962	2226	1698	12085	5101	5101	98599	98324	9373	536	196923	37315	54595	3375	635	157065	95920	145646	0	91910	0																	
3180136	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0		0		0	false							
3184228	58493	0	11211	150693	0	197385	0	0	29800	0	588175	0	18570		118392	191927		184197	568516	1977	1089	12457	29800	29311	68400	129358	14884	763	197758	36329	76502	11518	0	95014	124349	43180	0	112831	0																	
3185579	18500	0	3229	52139	0	61031	0	0	4013	0	178389	0	16205		46504	19901		57802	141062	0	21122	3068	0	0	37964	56629	8887	619	94593	14569	18130	3190	0	57595	35889	0	4013	32699	21122																	
3185896	0	0	3221	187467	0	187467	0	0	15039	0	305638	0	3446		19843	182840		182423	301719	1823	473	2044	15039	15039	33550	18887	0	0	52437	45306	25055	0	0	32594	70361	18252	0	70361	0																	
3187630	3659239	0	60909	686123	0	708887	0	0	1091183	0	6451022	0	7905		918581	1446249	4758	641790	6436545	6188	6572	2077	1091183	358466	358944	381704	427988	26003	740648	62908	84678	2423	886	276058	150895	262971	0	147586	5707	0		0		1367246		0		964236	false							
3189063	46168	0	80818	1759824	0	1846931	0	0	175124	0	1543537	0	97933		184482	1125655		1746985	1439610	19128	5994	0	175124	155963	28834	201516	13859	13982	73919	45912	59116	7957	539	73709	113524	570670	0	105027	0																	
3194692	86801	0	25103	162061	0	346780	0	0	24000	0	413402	0	22515		92477	7529	32361	321677	390887	0	0	20801	24000	14000	44069	140433	15784	1642	170503	22379	90256	3109	1400	109452	117144	0	0	112635	0	0		0		0		0		0	false							
3199811	24162	0	28069	81433	0	130234	0	0	9890	0	244915	0	31510		26583	81489		99783	191441	2382	21964	1331	9890	7258	29176	43879	14996	4323	70722	15552	27182	3781	375	65792	46890	29800	0	42733	21874																	
3202702	1761000	0	0	371000	0	12341000	0	0	1661000	0	3903000	0	0		1661000	481000	0	12341000	3903000	0	0	0	1661000	723000	220000	503000	649000	289000	723000	0	0	0	0	0	0	0	0	0	0	0		0		0		0		0	false							
3212149	43542438	0	0	19830	0	19830	0	0	32718868	0	108143202	12937	96171		24722164	39878600	13184709	19830	108011307	0	22787	0	32718868	17251710	2989386	6265620	11603841	3863317	9255006	0	0	0	0	0	0	4413266	0	0	0	21702690	19049090	5765940	5060940	12409970	12409970	0	0	31881897	false							
3212402	5005	0	0	581088	0	595015	0	0	256370	0	2303660	0	120000		365450	662132	7167	595015	2183660	0	0	3620	256370	256370	323477	506950	891	130	830427	181059	623515	500	0	465998	805074	0	0	804574	0	0		0		0		0		0	true	126436	511	267254	394878	3468	1537	
3213333	13272	0	19686	92358	0	113320	0	0	23476	0	106614	0	12832		22549	16274		90311	93643	3323	139	3796	23476	23476	17187	39106	387	35	56293	3925	16428	0	0	34166	20353	67919	0	20353	0																	
3214059	3900	0	197158	1621193	0	1621193	0	0	486076	0	581537	0	483		34963	515160	0	1410108	581054	13927	0	0	486076	486076	39458	2126	27	0	41584	10255	7218	2236	1157	6648	20866	902118	0	17473	0	0		0		861998		0		454502	false							
3216017	377671	0	25806	446223	0	556007	0	0	321115	0	1704600	0	162149		210188	775371	77173	502240	1542451	27961	0	11146	321115	320614	81086	309730	18385	207	390816	37834	96516	7250	550	199220	142150	130343	0	134350	0	48745		0		219510		0		108920	true	83354	105452	54413	584279	195981	181686	
3216316	29528	0	0	23007	0	25020	0	0	3000	0	286234	0	0		23632	14580		25020	281812	0	4422	0	3000	3000	24801	102586	217	0	127387	25102	89420	0	0	103972	114522	0	0	114522	4422																	
3217331	104208	0	71446	174998	0	246452	0	0	20226	0	316384	0	2602		91148	0		175006	313782	0	0	2014	20226	0	36629	66959	34588	21583	102438	16856	23102	12459	0	68611	52417	20226	0	38129	0																	
3217957	71545	0	898	238439	0	385981	0	0	3466	0	473616	0	25600		40337	255229		385083	445216	0	2800	2925	3466	0	30476	57182	11726	871	86257	13403	30443	2177	563	59918	46586	67267	0	43846	0																	
3219269	500	0	0	0	0	0	0	0	0	0	500	0	0		0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0		0		0	false							
3220863	5812	0	0	76860	0	76860	0	0	32280	0	67685	0	0		99	28473		76860	67036	0	649	0	32280	29003	2472	27255	3389	0	29727	0	285	0	0	33017	285	5255	0	285	0																	
3223305	16286	0	32064	186244	0	236735	0	0	0	0	188193	0	26901		4779	150915		204671	161292	0	0	175	0	0	6928	4461	113	25	11389	7475	1491	500	0	6748	9466	41191	0	8966	0																	
3223408	34501	0	591	37188	0	82673	0	0	0	0	137999	0	3737		21536	14958		82082	134262	0	0	9347	0	0	18549	31409	6235	1721	49958	7454	22423	748	0	36379	30625	0	0	29877	0																	
3223417	73315	189	658	68337	0	92316	0	0	24638	0	190217	0	0		43717	5549	3200	91469	186995	0	3222	1764	24638	24638	19335	52274	1626	37	71609	10638	26989	455	0	29555	38082	262	0	37627	3222	0		0		0		0		0	true							
3224302	39792	0	32467	77259	0	230859	0	0	62706	419	254107	0	14247		28558	11019		197451	228930	941	10511	3342	62706	16924	45427	57505	32803	33639	86958	6302	24447	1209	1962	140818	33920	29289	0	30749	0																	
3224375	444	0	24	93983	0	99297	585	5931	43149	0	729014	0	18150		51715	380240		98686	677902	2	27031	2131	38149	13379	28741	40383	63249	19752	69124	102391	83307	7887	2619	100410	196204	68910	5000	185698	45246																	
3224478	7470	0	1143	28197	0	50338	0	0	14687	0	101387	0	2061		19496	43825	4364	49195	98330	0	996	2163	14687	4777	9328	14545	14272	38	23873	2786	5957	3166	0	18687	11909	3257	0	8743	996	0		0		0		0		0	false							
3224580	4738391	0	0	46549	0	46549	0	0	1119253	0	10313239	0	12511		1609715	1395784	553537	46549	10300728	0	0	14888	1098175	1008081	928412	1491666	707744	82927	2420078	270365	452620	223335	21995	1601034	968315	0	21077	722985	0	0		0		0		0		0	true	0	0	163465	899274	4711667	0	
3228908	9137	0	0	0	0	0	0	0	2106513	0	2133810	4750	0		2106513	0		0	2115650	0	13410	0	2106513	696914	167182	530480	1001078	425933	697662	0	0	0	0	18160	0	0	0	0	18160																	
3229875	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0		0		0	false							
3232204	2172870	0	4656	1211733	0	1211733	0	0	233730	0	4803347	0	320210		493508	225780	72497	1205594	4264838	1483	218299	45863	233730	125948	538665	599746	74249	152367	1138411	642390	369105	18926	9249	871519	1039670	31979	0	1011494	191605	0		0		199272		0		103697	true	58257	60828	33491	168320	2032885	139985	
3232370	14496	0	11890	85056	0	85056	0	0	58569	0	238111	0	31732		19249	88938		73100	204645	66	1734	2767	58569	37923	27841	50856	24270	1210	78697	8927	20062	1256	256	84928	30501	32117	0	28989	0																	
3235410	160659	0	47273	984158	0	1219525	0	0	0	248	1256544	0	172153		15128	951845	7804	1171510	1076363	742	7780	3827	0	0	41855	44548	765	132	86403	37494	19246	0	0	72172	56740	409056	0	56740	0	0		0		331478		0		331478	true	167792	125866	231892	563676	105213	55371	
3243282	1058	0	21047	268322	0	551420	0	0	69995	0	638362	0	63342		1276	620782		527400	570080	2973	4940	0	69995	69995	7085	5068	55	0	12153	1216	3098	0	0	10932	4314	310733	0	4314	0																	
3247589	296466	0	5719	43709	0	43709	0	0	0	0	440435	0	10820		13152	46268		37990	429615	0	0	797	0	0	20700	26121	2807	36	46821	25859	20268	1909	0	36513	48036	29521	0	46127	0																	
3248849	11625	933	26745	486466	0	613508	0	0	629442	248	1307870	117	120043		36968	545804	5005	582610	905284	3220	282178	5005	629442	565889	101344	384278	80193	2326	485622	56268	116085	8582	1364	531173	182299	521080	0	172353	17809	0		0		343672		0		343672	true	25345	11137	9011	272751	7224	4401	
3253834	5163	0	0	55482	0	75682	0	0	12475	0	111192	0	4989		8577	65877	1827	75682	106203	0	0	474	12475	12475	9185	21118	483	51	20167	2099	7217	0	0	22260	9316	50905	0	9315	0	0		0		37419		0		37419	true							
3254297	12159	0	887	40534	0	40534	0	0	0	0	44438	0	9676		3776	5276		39647	34762	0	0	697	0	0	2963	7272	608	121	9449	7226	8201	611	0	7189	16038	0	0	15427	0																	
3267738	4958	0	65267	422266	0	469599	0	0	204413	0	238892	0	17947		5781	86281		397397	123725	6935	97220	668	204413	204413	31722	92858	1368	0	124580	6653	12515	2537	0	120166	21705	262228	0	19168	2738																	
3268173	0	0	0	500	0	500	0	0	0	0	0	0	0		0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0		0		0	false							
3268249	0	0	1106156	52674	0	1135877	0	0	0	0	153592	0	135555		2076	79111		27248	17716	2473	321	0	0	0	17063	11957	3018	0	29020	18781	21609	2053	0	29962	42443	73120	0	40390	0																	
3271799	11854	0	109973	396435	0	404322	0	0	493111	0	1769352	0	233470		514009	1001680		291133	1533080	3216	2802	3822	493111	407640	220461	398079	102255	287	618539	7853	22305	4578	0	207073	34736	4828	0	30158	0																	
3271986	32524	0	66297	502994	0	502994	0	0	40145	0	242012	0	23142		1698	138445		430780	217946	5917	924	1592	0	0	4106	3955	1998	14	8061	23170	33409	4392	0	8374	60971	173749	40145	56579	0																	
3272956	5822	0	13647	29803	0	69001	0	0	31681	0	315820	0	36765		46753	132849		55354	249815	0	29240	5911	18151	2062	34995	70727	32095	2051	73826	8765	22409	5607	500	93115	37281	94238	0	31174	10773																	
3274709	36278	0	32141	548919	0	548919	0	0	258879	0	1510668	0	59694		359632	739685	21242	505200	1357844	11578	93130	12427	258879	258879	384410	178787	5414	179	563197	64180	101736	0	0	209158	165916	211263	0	165916	15142	0		0		184844		0		184844	true	18692	93766	189374	550311	27664	8614	
3277241	236198	0	1981	145995	0	147792	0	0	15063	0	385621	0	29088		40377	1326		144749	353416	1062	3117	5683	15063	15063	33927	59597	3345	377	93524	16567	30357	3664	263	56869	50851	92142	0	46924	0																	
3280625	145874	0	1610	360410	0	568854	0	0	0	0	783585	0	58893		86833	300380		567161	722960	83	1732	11157	0	0	130553	107235	7879	2554	236887	26614	53974	7486	1036	161388	89110	117761	0	80588	0																	
3281510	72245	0	46980	610223	0	965316	0	0	0	0	1301731	0	26412		81262	642364		914619	1273584	3717	1735	7237	0	0	164945	230071	52516	2139	395015	25745	80708	30743	255	368409	137451	426830	0	106453	0																	
3282012	9041	0	5342	30356	0	38733	0	0	4289	0	135812	0	8902		22108	15488		33391	123628	0	3282	3039	0	0	16237	44938	1746	239	61175	8868	39255	0	0	41052	48123	0	2175	48123	0																	
3284070	92927000	0	0	3073000	0	7856000	0	0	5591000	0	148369000	0	0		22010000	15227000	4359000	7856000	148369000	0	0	1559000	5591000	3642000	8483000	18508000	6566000	720000	26991000	1401000	3438000	983000	116000	12267000	5938000	0	0	4839000	3545000	0	0	0	0	390000	0	0	0	390000	true	1000	4554000	13619000	1608000	86340000	6587000	
3284397	45185	0	0	0	0	0	0	0	2726499	0	3670887	0	0		2490014	551380	48905	0	3637260	0	33627	28476	2726499	2546802	1935433	682485	99529	125972	2617918	73074	138069	18652	1108	353405	230903	0	0	211143	31530	0		0		405000		0		0	false							
3284445	6401	0	2249	65012	0	81686	0	0	50119	0	820439	33554	32237		30470	223092		79189	418141	248	336507	1416	50119	25059	184504	298653	4559	168	483157	37698	63399	1966	0	457414	103063	52294	0	101097	373097																	
3284490	34852	0	8940	149375	0	265796	0	0	0	0	1120776	0	14687		224095	311110	56978	256732	1104802	124	1287	31168	0	0	106316	217980	183872	12799	324296	64544	106117	80332	2854	296872	253847	8458	0	170661	0	0		0		0		0		0	true	16578	72912	155808	150252	31382	3305	
3285246	4806	0	3610	16386	0	16467	0	0	0	0	44956	0	9205		12764	6303	2686	12857	35751	0	0	931	0	0	8691	10702	3188	1659	19393	4258	3949	1400	0	11476	9607	0	0	8207	0	0		0		0		0		0	true							
3285778	29959	0	14	82659	0	106181	0	0	28	0	152563	0	3797		14853	68826		106167	148766	0	0	303	28	0	20509	12091	1310	121	32600	12163	7584	0	0	19178	19747	272	0	19747	0																	
3286999	19034	0	42203	26983	0	101400	0	0	5978	0	111657	0	6751		22641	18358		59196	104656	1	250	3988	5978	249	18829	21769	6635	54	40598	11777	14942	259	0	24646	26978	0	0	26719	0																	
3287660	248	0	0	0	0	1120159	0	0	10544188	0	12471479	0	0		6818361	5002841	0	1120159	12471479	0	0	0	10544188	2736007	914713	1841663	3019320	1064179	2756376	124432	223958	147247	132878	21514	628515	0	0	348390	0	0		0		0		0		0	true	0	0	150266	4852575	247	1	
