"IDRSSD"	RCFA2170	RCFA3128	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAJJ30	RCFAJJ31	RCFAJJ32	RCFAKW00	RCFAKW03	RCFAKX77	RCFAKX78	RCFAKX79	RCFAKX80	RCFAKX81	RCFAKX82	RCFAKX83	RCFALB58	RCFALB59	RCFALB60	RCFALB61	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP852	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ258	RCFAS540	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP851	RCFWP852	RCFWP853	RCFWP854	RCFWP855	RCFWP856	RCFWP857	RCFWP858	RCFWP859	RCFWP870	RCOA2170	RCOA3128	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAJJ29	RCOAJJ30	RCOAJJ31	RCOAJJ32	RCOAKW00	RCOAKW03	RCOAKX77	RCOAKX78	RCOAKX79	RCOAKX80	RCOAKX81	RCOAKX82	RCOAKX83	RCOALB58	RCOALB59	RCOALB60	RCOALB61	RCOALE74	RCOANC99	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP852	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ258	RCOAS540	RCOWH312	
728957																																																																																				330978	0				8.9693%			30332		338176	-8711	0						0	0	0	0	1533	338377	0	0.0000%	31676	0	1689	33365	10.0807%	0	0	0	0	1		29000		1	0	21822	201	0	0	-8711	0	0	0		0	30332	0	0	30332	0	0	0	0	0	0						201	0	0		
729011																																																																																						75671	5010	5010	10.3119%	16.8968%	15.7781%	70661	447843	685239	-3647	0			8.8968%			0				50441	687110								0	0	0		0		22091	15.7781%	1	0	68885	1810	61	0	-3647	0	0	0		0	70661	0	0	70661	0	0	0	0	0	0	0	0	0	5010	0	1871	0			
729057																																																																																						16442	1123	1123	8.2238%	18.3069%	17.0566%	15319	89813	186277	-466	0			10.3069%			0				7319	186277								0	0	0		0		8000	17.0566%	1	0	14853	0	0	0	-466	0	0	0		0	15319	0	0	15319	0	0	0	0	0	0	0	0	0	1123	0	0	0			
729178																																																																																						28509	1322	1322	11.8813%	21.8856%	20.8707%	27187	130264	228821	-1435	0			13.8856%			0				22663	229028								0	0	0		0		4731	20.8707%	1	0	25959	207	0	0	-1435	0	0	0		0	27187	0	0	27187	0	0	0	0	0	0	0	0	0	1322	0	207	0			
729310																																																																																						148904	12733	12733	9.7933%	14.8659%	13.5947%	136171	1001651	1390457	-6715	0			6.8659%			0				100641	1400718								0	0	0		0		45791	13.5947%	1	0	139717	5056	5205	0	-5591	95	-1219	0		0	136171	0	0	136171	0	0	0	0	0	0	0	0	0	12733	0	10261	0			
729842																																																																																				278826	0				12.1616%			33882		278598	-4943	0						0	0	0	0	30482	278598	0	0.0000%	22194	0	278	22472	8.0595%	0	0	0	0	1		3400		1	0	28939	0	0	0	-4943	0	0	0		0	33882	0	0	33882	0	0	0	0	0	0						0	0	0		
729945																																																																																						14868	986	986	12.3611%	19.0769%	17.8118%	13882	77937	112304	0	0			11.0769%			0				273	112304								0	0	0		0		13609	17.8118%	1	0	13882	0	0	0	0	0	0	0		0	13882	0	0	13882	0	0	0	0	0	0	0	0	0	986	0	0	0			
731050																																																																																						28600	1593	1593	14.0399%	19.0244%	17.9648%	27007	150333	192359	-958	0			11.0244%			0				17855	197457								0	0	0		0		14250	17.9648%	1	0	31147	5098	0	0	-958	0	0	0		0	27007	0	0	27007	0	0	0	0	0	0	0	0	0	1593	0	5098	0			
731247																																																																																				4671475	0				13.0193%			603366		4634379	-8214	0						0	0	0	0	540607	4636879	0	0.0000%	605360	0	11675	617035	13.2086%	0	0	0	0	1		65259		1	0	597652	2500	0	0	-8214	0	0	0		0	603366	0	0	603366	0	0	0	0	0	0						2500	0	80677		
731957																																																																																						3029	94	94	8.4944%	25.7524%	24.9532%	2935	11762	34552	-140	0			17.7524%			0				2779	34552								0	0	0		0		156	24.9532%	1	0	2795	0	0	0	-140	0	0	0		0	2935	0	0	2935	0	0	0	0	0	0	0	0	0	94	0	0	0			
732178																																																																																				1029895	0				11.6214%			117646		1012319	-849	0						0	0	0	0	78625	1012550	0	0.0000%	106748	0	200	106948	10.3844%	0	0	0	0	1		39252		1	0	117028	228	0	3	-849	0	0	0		0	117646	0	0	117646	0	0	0	0	0	0						231	0	67529		
732253																																																																																				250034	0				10.8412%			26793		247141	-552	0						0	0	0	0	8331	251679	0	0.0000%	22646	0	1857	24503	9.7999%	0	0	0	0	1		23000		1	0	30779	4538	0	0	-552	0	0	0		0	26793	0	0	26793	0	0	0	0	0	0						4538	0	0		
732637																																																																																				135832	0				9.8720%			13477		136517	-4090	0						0	0	0	0	12192	136517	0	0.0000%	2515	0	0	2515	1.8516%	0	0	0	0	1		1285		1	0	9387	0	0	0	-4090	0	0	0		0	13477	0	0	13477	0	0	0	0	0	0						0	0	0		
732758																																																																																						63136	5234	5234	14.4210%	15.1016%	13.8496%	57902	418076	401511	-1109	0			7.1016%			0				41577	401511								0	0	0		0		16325	13.8496%	1	0	56793	0	0	0	-1109	0	0	0		0	57902	0	0	57902	0	0	0	0	0	0	0	0	0	5234	0	0	0			
732954																																																																																				145265	0				9.6905%			15328		158175	-7452	0						0	0	0	0	14128	158175	0	0.0000%	7372	0	75	7447	5.1265%	0	0	0	0	1		1200		1	0	7876	0	0	0	-7452	0	0	0		0	15328	0	0	15328	0	0	0	0	0	0						0	0	0		
733540																																																																																				176714	0				10.3009%			17894		173713	0	0						0	0	0	0	9095	173713	0	0.0000%	15386	0	0	15386	8.7067%	0	0	0	0	1	1	8799		1	0	17894	0	0	0	0	0	0	0		0	17894	0	0	17894	0	0	0	0	0	0						0	0	0		
733559																																																																																				378329	0				11.9755%			44789		374005	-143	0						0	0	0	0	14589	374005	0	0.0000%	6594	0	1169	7763	2.0519%	0	0	0	0	1		30200		1	0	44646	0	0	0	-143	0	0	0		0	44789	0	0	44789	0	0	0	0	0	0						0	0	71304		
733661																																																																																						43788	1717	1717	22.7270%	32.0174%	30.7620%	42071	136763	185115	-2988	0			24.0174%			0				39788	185115								0	0	0		0		2283	30.7620%	1	0	39083	0	0	0	-2988	0	0	0		0	42071	0	0	42071	0	0	0	0	0	0	0	0	0	1717	0	0	0			
733755																																																																																						14607	1110	1110	9.7856%	15.7173%	14.5229%	13497	92936	137927	-85	0			7.7173%			0				13247	137927								0	0	0		0		250	14.5229%	1	0	13412	0	0	0	-85	0	0	0		0	13497	0	0	13497	0	0	0	0	0	0	0	0	0	1110	0	0	0			
733951																																																																																				275191	0				9.5847%			27183		283607	-8398	0						0	0	0	0	15039	285749	0	0.0000%	23539	0	0	23539	8.5537%	0	0	0	0	1		14286		1	0	20927	2142	0	0	-8398	0	0	0		0	27183	0	0	27183	0	0	0	0	0	0						2142	0	0		
734248																																																																																						57329	4125	4125	11.0420%	16.9110%	15.6942%	53204	339004	481834	-14897	0			8.9110%			0				42094	484930								0	0	0		0		14206	15.6942%	1	0	41403	3096	0	0	-14897	0	0	0		0	53204	0	0	53204	0	0	0	0	0	0	0	0	0	4125	0	3096	0			
734350																																																																																				575106	0				16.2401%			93472		575562	-2277	0						0	0	0	0	54256	575562	0	0.0000%	51306	0	4499	55805	9.7034%	0	0	0	4616	1		39216		1	0	91195	0	0	0	-2277	0	0	0		0	93472	0	0	93472	0	0	0	0	0	0						0	0	0		
734538																																																																																				1161205	0				15.9561%			172023		1078103	-5571	0						0	0	0	0	62198	1078701	2714	0.2337%	129276	0	0	129276	11.1329%	0	0	0	0	1		110423		1	0	167050	449	0	149	-5571	0	0	0		0	172023	0	0	172023	0	0	0	0	0	0						598	0	0		
734613																																																																																				418517	0				16.7330%			70413		420802	-2622	0						0	0	0	0	62395	420802	0	0.0000%	21888	0	197	22085	5.2770%	0	0	0	0	1		8018		1	0	67791	0	0	0	-2622	0	0	0		0	70413	0	0	70413	0	0	0	0	0	0						0	0	20082		
735067																																																																																				518795	0				13.7040%			68959		503202	0	0						0	0	0	0	51911	504294	0	0.0000%	85020	0	1114	86134	16.6027%	0	0	0	0	1		18140		1	0	70051	1092	0	0	0	0	0	0		0	68959	0	0	68959	0	0	0	0	0	0						1092	0	0		
735414																																																																																						8600	300	300	10.6255%	22.9150%	22.1156%	8300	37530	78114	0	0			14.9150%			0				3040	78114								0	0	0		0		5260	22.1156%	1	0	8300	0	0	0	0	0	0	0		0	8300	0	0	8300	0	0	0	0	0	0	0	0	0	300	0	0	0			
735441																																																																																						171684	16369	16369	10.6295%	12.9639%	11.7278%	155315	1324327	1461165	-202	0			4.9639%			0				142087	1463051								0	0	0		0		15114	11.7278%	1	0	156999	1886	0	0	-202	0	0	0		0	155315	0	0	155315	0	0	0	0	0	0	0	0	0	16369	0	1886	0			
735973																																																																																						15168	306	306	18.7500%	40.9260%	40.1004%	14862	37062	79264	-1331	0			32.9260%			0				14742	79264								0	0	0		0		1	40.1004%	1	0	13412	0	0	0	-1450	0	0	0		0	14862	0	0	14862	0	0	0	0	0	0	0	0	0	306	0	0	0			
736550																																																																																						45529	4052	4052	9.5430%	14.0462%	12.7961%	41477	324137	434634	-2311	0			6.0462%			0				27226	437104								0	0	0		0		16721	12.7961%	1	0	41636	2470	0	0	-2311	0	0	0		0	41477	0	0	41477	0	0	0	0	0	0	0	0	0	4052	0	2470	0			
737548																																																																																				836548	0				12.4807%			102559		821738	-3787	0						0	0	0	0	90463	825360	0	0.0000%	36215	0	12971	49186	5.8796%	0	0	0	0	1		15718		1	0	102394	3622	0	0	-3787	0	0	0		0	102559	0	0	102559	0	0	0	0	0	0						3622	0	132914		
738013																																																																																				1078019	0				11.4371%			125056		1093427	-17358	0						0	0	0	0	124356	1093427	0	0.0000%	163196	0	19230	182426	16.9223%	0	0	0	0	1		700		1	0	107698	0	0	0	-17358	0	0	0		0	125056	0	0	125056	0	0	0	0	0	0						0	0	35541		
738040																																																																																				2533545	0				10.4071%			263682		2533674	-49328	0						0	0	0	0	230132	2547472	0	0.0000%	261647	0	6274	267921	10.5749%	0	0	0	0	1		47348		1	0	228152	12768	1030	0	-49328	0	0	0		0	263682	0	0	263682	0	0	0	0	0	0						13798	0	0		
738143																																																																																						64915	3697	3697	8.5362%	13.4457%	12.6800%	61218	482793	717159	-21498	0			5.4457%			0				41384	719369								0	0	0		0		22044	12.6800%	1	0	41930	2210	0	0	-21498	0	0	0		0	61218	0	0	61218	0	0	0	0	0	0	0	0	0	3697	0	2210	0			
738255																																																																																				227138	0				13.6714%			31984		233948	-3544	0						0	0	0	0	28644	233948	0	0.0000%	3845	0	75	3920	1.7258%	0	0	0	0	1		3340		1	0	28440	0	0	0	-3544	0	0	0		0	31984	0	0	31984	0	0	0	0	0	0						0	0	55335		
738303																																																																																						164057	7887	7887	9.5360%	15.1253%	14.3982%	156170	1084652	1637692	-12357	0			7.1253%			0				1340	1648386								0	0	0		0		165524	14.3982%	1	0	154507	9200	1494	0	-11881	0	-476	0		0	156170	0	0	156170	0	0	0	0	0	0	0	0	0	7887	0	10694	0			
738657																																																																																				57101	0				9.3664%			5196		55475	-617	0						0	0	0	0	4946	55475	0	0.0000%	2219	0	0	2219	3.8861%	0	0	0	0	1		250		1	0	4579	0	0	0	-617	0	0	0		0	5196	0	0	5196	0	0	0	0	0	0						0	0	0		
738769																																																																																						183779	16132	16132	10.4397%	14.1257%	12.8858%	167647	1301022	1605858	-12741	0			6.1257%			0				125913	1639785								0	0	0		0		75661	12.8858%	1	0	188833	31733	2194	0	-12741	0	0	0		0	167647	0	0	167647	0	0	0	0	0	0	0	0	0	16132	0	33927	0			
739346																																																																																				172336	0				11.5944%			20094		173308	-4591	0						0	0	0	0	19206	173480	0	0.0000%	19795	0	2718	22513	13.0634%	0	0	0	0	1		1060		1	0	15675	172	0	0	-4591	0	0	0		0	20094	0	0	20094	0	0	0	0	0	0						172	0	0		
739355																																																																																						89808	7097	7097	9.9028%	15.9598%	14.6986%	82711	562715	835227	-1873	0			7.9598%			0				68664	835227								0	0	0		0		14047	14.6986%	1	0	80838	0	0	0	-1873	0	0	0		0	82711	0	0	82711	0	0	0	0	0	0	0	0	0	7097	0	0	0			
739560																																																																																						542376	56094	56094	8.2925%	12.1450%	10.8889%	486282	4465842	5864104	-26764	0			4.1450%			0				411716	5867606								0	0	0		0		78068	10.8889%	1	0	463020	0	3410	0	-26145	-619	0	0		92	486282	0	0	486282	0	0	0	0	0	0	0	0	0	56094	0	3502	0			
739832																																																																																				369338	0				9.3618%			34514		368670	-4271	0						0	0	0	0	26225	372300	0	0.0000%	17609	0	419	18028	4.8812%	0	0	0	0	1		11919		1	0	33873	2428	1202	0	-4271	0	0	0		0	34514	0	0	34514	0	0	0	0	0	0						3630	0	7186		
740249																																																																																						33127	453	453	10.9159%	13.4457%	13.2618%	32674	246377	299325	-4096	0			5.4457%			0				27674	299325								0	0	0		0		5000	13.2618%	1	0	28578	0	0	0	-4096	0	0	0		0	32674	0	0	32674	0	0	0	0	0	0	0	0	0	453	0	0	0			
741068																																																																																				165381	0				10.8970%			16774		153932	0	0						0	0	0	0	816	161650	0	0.0000%	0	0	15	15	0.0091%	0	0	0	0	1		23676		1	0	24492	5499	2219	0	0	0	0	0		0	16774	0	0	16774	0	0	0	0	0	0						7718	0	5291		
741152																																																																																						11713	343	343	11.4624%	39.4709%	38.3151%	11370	29675	99194	-3115	0			31.4709%			0				10570	99194								0	0	0		0		800	38.3151%	1	0	8255	0	0	0	-3115	0	0	0		0	11370	0	0	11370	0	0	0	0	0	0	0	0	0	343	0	0	0			
741358																																																																																				24144	0				19.5619%			4814		24609	0	0						0	0	0	0	3794	24609	0	0.0000%	1312	0	0	1312	5.4341%	0	0	0	0	1		1020		1	0	4814	0	0	0	0	0	0	0		0	4814	0	0	4814	0	0	0	0	0	0						0	0	0		
741844																																																																																				144982	0				16.4014%			23137		141067	-1485	0						0	0	0	0	18637	141067	0	0.0000%	5594	0	0	5594	3.8584%	0	0	0	0	1		4500		1	0	21652	0	0	0	-1485	0	0	0		0	23137	0	0	23137	0	0	0	0	0	0						0	0	7645		
741956																																																																																				49577	0				12.5717%			6338		50415	-894	0						0	0	0	0	2227	50415	0	0.0000%	8245	0	0	8245	16.6307%	0	0	0	0	1		4111		1	0	5444	0	0	0	-894	0	0	0		0	6338	0	0	6338	0	0	0	0	0	0						0	0	0		
741974																																																																																				287849	0				10.5478%			30589		290004	-48	0						0	0	0	0	-11259	290004	0	0.0000%	7595	0	24575	32170	11.1760%	0	0	0	0	1		41848		1	0	30541	0	0	0	-48	0	0	0		0	30589	0	0	30589	0	0	0	0	0	0						0	0	0		
742056																																																																																				291040	0				10.2158%			29537		289130	-2519	0						0	0	0	0	24237	289130	0	0.0000%	9244	0	703	9947	3.4177%	0	0	0	0	1		5300		1	0	27018	0	0	0	-2519	0	0	0		0	29537	0	0	29537	0	0	0	0	0	0						0	0	0		
742542																																																																																				162747	0				10.2081%			16711		163703	-1813	0						0	0	0	0	14145	163703	0	0.0000%	26878	0	7	26885	16.5195%	0	0	0	0	1		2566		1	0	14898	0	0	0	-1813	0	0	0		0	16711	0	0	16711	0	0	0	0	0	0						0	0	0		
742944																																																																																						45891	3736	3736	10.0416%	13.7957%	12.6726%	42155	332647	419802	-100	0			5.7957%			0				40355	419802								0	0	0		0		1800	12.6726%	1	0	42055	0	0	0	-100	0	0	0		0	42155	0	0	42155	0	0	0	0	0	0	0	0	0	3736	0	0	0			
743679																																																																																						85136	4830	4830	11.9700%	14.9607%	14.1120%	80306	569063	670894	-5802	0			6.9607%			0				83555	674143								0	0	0		0		0	14.1120%	1	0	77753	3249	0	0	-5867	0	65	0		0	80306	0	0	80306	0	0	0	0	0	0	0	0	0	4830	0	3249	0			
743950																																																																																				81009	0				17.1421%			14007		81711	-1744	0						0	0	0	0	13677	81711	0	0.0000%	3062	0	0	3062	3.7798%	0	0	0	0	1		330		1	0	12263	0	0	0	-1744	0	0	0		0	14007	0	0	14007	0	0	0	0	0	0						0	0	0		
744854																																																																																						37191	4207	4207	6.3691%	11.1763%	9.9120%	32984	332767	517876	-391	0			3.1763%			0				9846	517876								0	0	0		0		23138	9.9120%	1	0	32593	0	0	0	-391	0	0	0		0	32984	0	0	32984	0	0	0	0	0	0	0	0	0	4207	0	0	0			
745347																																																																																						16881	1047	1047	9.7434%	13.9206%	13.0572%	15834	121266	162510	-3009	0			5.9206%			0				10834	162510								0	0	0		0		5000	13.0572%	1	0	12825	0	0	0	-3009	0	0	0		0	15834	0	0	15834	0	0	0	0	0	0	0	0	0	1047	0	0	0			
746157																																																																																						35952	3620	3620	8.6546%	12.4235%	11.1726%	32332	289387	373583	-3991	0			4.4235%			0				11869	380620								0	0	0		0		27500	11.1726%	1	0	35378	7037	0	0	-3991	0	0	0		0	32332	0	0	32332	0	0	0	0	0	0	0	0	0	3620	0	7037	0			
746755																																																																																				368915	0				9.8560%			36302		368324	-2742	0						0	0	0	0	26611	368324	0	0.0000%	10476	0	1689	12165	3.2975%	0	0	0	0	1		9691		1	0	33560	0	0	0	-2742	0	0	0		0	36302	0	0	36302	0	0	0	0	0	0						0	0	21973		
746942																																																																																				168793	0				9.0971%			14469		159050	-440	0						0	0	0	0	7422	168154	0	0.0000%	11579	0	0	11579	6.8599%	0	0	0	0	1		16151		1	0	23133	8166	938	0	-440	0	0	0		0	14469	0	0	14469	0	0	0	0	0	0						9104	0	0		
746979																																																																																				150344	0				20.2945%			31119		153337	-197	0						0	0	0	0	31119	153337	0	0.0000%	5026	0	0	5026	3.3430%	0	0	0	0	1		0		1	0	30922	0	0	0	-197	0	0	0		0	31119	0	0	31119	0	0	0	0	0	0						0	0	0		
747051																																																																																				125530	0				10.2404%			12818		125171	-252	0						0	0	0	0	9069	125171	0	0.0000%	9687	0	0	9687	7.7169%	0	0	0	0	1		3749		1	0	12566	0	0	0	-252	0	0	0		0	12818	0	0	12818	0	0	0	0	0	0						0	0	30		
