"IDRSSD"	RCFD2143	RCFD2150	RCFD2651	RCFD3163	RCFD3164	RCFD3190	RCFD4088	RCFD6164	RCFD6165	RCFDA590	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJA29	RCFDJF76	RCFDK192	RCFDK193	RCFDK194	RCFN5513	RCON2143	RCON2150	RCON2651	RCON3163	RCON3164	RCON3190	RCON4088	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB569	RCONB570	RCONB571	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJA29	RCONJF76	RCONK192	RCONK193	RCONK194	RCONL133	RCONL135	RCONLG26	RCONLG27	RCONLG28	RCONLL57	RCONLL59	RCONLL60	RCONMM07	RCONMQ52	RCONN523	RCONN524	TE01N528	TE01N529	TE02N528	TE02N529	TE03N528	TE03N529	TE04N528	TE04N529	TE05N528	TE05N529	TE06N528	TE06N529	TE07N528	TE08N528	TE09N528	TE10N528	TEXT4087	
35646																														0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.bonduelbank.com	
35879																														433	0	7195	0	433	29734		0	0	0	0	0	611	0	770			0	15195	10000	4063	0	0	0	0	0	476	0	476				0				1	true	0	0	0	0	0	0					www.facebook.com/eastwis		www.instagram.com/eastwisconsinsavingsbank		www.youtube.com/eastwisconsinsavingsbank												WWW.EASTWIS.BANK	
36933																														0	0	9000	0	0	14000		0	0	0	0	0	851	1	0			0	9000	5000	0	0	0	0	0	0	0	0	0				0						1	10	0	0	0	0																					www.firstate.net	
37051																														4415	0	2000	4207	0	15000		0	0	0	0	0	1021	1	0			0	2000	13000	0	0	0	0	0	0	0	0	0			24	208						0	0	0	0	0	0																					www.oakwoodbank.net	
37341																														0	0	1000	0	0	1000		0	0	0	0	0	69	0	0			0	1000	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.myvernoncountybank.com	
37435																														5486	363	0	2941	2545	0		0	0	363	0	0	4689	1	2545			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.accessunited.com	
37640																														411294	0	0	375470	4533	102065		0	0	0	0	0	24642	2	4533	true	0	306	0	25000	0	75000	100000	306	579	702	478	0	2065	true	true		31291	0					0	0	0	0	0	0																					www.germanamerican.com	
37659																														0	0	0	0	0	0		0	0	0	0	0	1487	1	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					http://www.fsballen.com	
37949																														443	0	0	443	0	3000		0	0	0	0	0	28	0	0			0	0	3000	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					https://www.bankofrantoul.bank	
38740																														0	0	5000	0	0	36231		0	0	0	0	0	1880	1	0			0	5000	13000	18000	0	0	0	10	0	221	0	231			0	0						0	0	0	0	0	0																					www.ocsbank.com	
39327																														0	0	0	0	0	0		0	0	0	0	0	70816	10	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0					www.taylorbank.mortgagewebcenter.com	Taylor Bank															www.taylorbank.com	
40033																														0	0	0	0	0	0		0	0	0	0	0	539	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.richtonbank.com	
40855																														200	476	0	0	0	9331		0	0	0	0	476	1207	1	0			0	0	5000	4000	0	0	0	0	0	331	0	0				200						0	0	0	0	0	0																					https://www.esbbanking.com	
41553																														0	0	0	0	0	0		0	0	0	0	0	58	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.fsbanadarko.bank	
41629																														0	0	7500	0	0	30000		0	0	0	0	0	2642	2	0			0	7500	22500	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.pioneerbks.com	
41825																														1657	0	22000	1657	0	42000		0	0	0	0	0	14344	2	0	false	0	0	22000	20000	0	0	0	0	0	0	0	0	0	true	false	0	0	0					0	0	0	0	0	0																					www.mvbbank.com	
42037																														0	479	0	0	0	0		0	0	479	0	0	1728	1	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.peb.bank	
42354																														244	55	20000	0	0	20000		0	0	0	0	55	2146	2	0			0	20000	0	0	0	0	0	0	0	0	0	0			0	244						0	0	0	0	0	0																					http://cnbbrady.com	
42372																														0	0	10000	0	0	10000		0	0	0	0	0	1421	1	0			0	10000	0	0	0	0	0	0	0	0	0	0			0	0				1	true	0	0	0	0	0	0																					www.ffsb-nc.com	
42420																														394089	221	0	373070	665	3562		0	0	200	0	21	44292	4	665	true	0	0	0	0	0	0	0	0	0	0	3562	0	3562	true	true	0	20354	0					0	0	0	0	0	0																					www.fcbanking.com	
42448																														22216	65	42500	20226	0	130732		0	0	65	0	0	16363	5	0			0	42500	77500	0	10000	0	0	0	405	327	0	732				1990						0	0	0	0	0	0																					http://www.fnbank.net	
42457																														0	0	0	0	0	0		0	0	0	0	0	294	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.gotocb.net	
43052																														0	0	0	0	0	1450		0	0	0	0	0	50	0	0			0	0	0	1000	450	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.sbankonline.com	
43351																														3875	1385	2477	3751	0	10945		215	299	871	0	0	872	1	0			0	2477	8468	0	0	0	0	0	0	0	0	0			0	124						0	0	0	0	0	0					WWW.PSBBANKS.COM		WWW.STANLEYBANK.COM														www.outdoorbank.com	
43856																														0	0	0	0	0	2000		0	0	0	0	0	437	0	0			0	0	2000	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					http://www.mnbeveleth.com	
43959																														0	0	7000	0	0	24000		0	0	0	0	0	1944	1	0			0	7000	17000	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.bridgecitybank.com	
44040																														0	28	1000	0	0	1000		0	0	0	0	28	955	0	0			0	1000	0	0	0	1000	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.fnbmonterey.com	
44433																														6	0	30000	0	0	30000		0	0	0	0	0	535	0	0	false	0	0	30000	0	0	0	0	0	0	0	0	0	0	false	false	0	6	0					1	26	0	0	0	0					www.pibank.com	PiBank															www.intercreditbank.com	
44741																														652	0	0	0	652	0		0	0	0	0	0	5915	3	995			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0					www.haveagreatbank.com		www.citizensbankweb.com														www.citizens-banking.com	
44750																														0	5665	15600	0	0	25600		2623	0	0	0	3042	454	0	0			0	15600	10000	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.cbmw.bank	
44929																														6074	0	0	6071	0	0		0	0	0	0	0	240	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	3	0					0	0	0	0	0	0																					www.first-national.com	
45056																														0	0	0	0	0	68		0	0	0	0	0	25	0	0			68	0	0	0	0	0	68	0	0	0	0	68			0	0						0	0	0	0	0	0																					www.pvbonline.com	
45458																														619	0	6814	429	0	24675		0	0	0	0	0	2676	1	0			0	6814	6117	9244	2500	11000	0	0	0	0	0	0			0	190						0	0	0	0	0	0																					www.vintagebankks.com	
45551																														6515	0	25000	6514	0	50000		0	0	0	0	0	921	0	0			0	25000	25000	0	0	0	0	0	0	0	0	0				1						0	0	0	0	0	0																					bankmidwest.com	
45560																														2011	66	0	2011	0	0		0	0	66	0	0	20027	8	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	4000	0	0					0	0	0	0	0	0																					www.jeffersonbank.com	
45775																														0	0	3000	0	0	6055		0	0	0	0	0	470	0	0			0	3000	2000	0	0	0	0	0	0	1055	0	1055			0	0						0	0	0	0	0	0																					www.iwsb.com	
46053																														695	0	0	0	695	0		0	0	0	0	0	4047	3	2059			0	0	0	0	0	0	0	0	0	0	0	0			33	0						0	0	0	0	0	0					www.tsbf.mobi																www.tsbf.com	
46941																														0	0	2034	0	0	2351		0	0	0	0	0	419	0	0			0	2034	72	64	181	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.yournxtbank.com	
47247																														32190	0	68000	3078	29112	133000		0	0	0	0	0	5545	4	29112	true	0	0	68000	50000	15000	0	43000	0	0	0	0	47745	0	true	false		0	0					0	0	0	0	0	0																					www.dart.bank	
47500																														169	0	11000	0	169	83624		0	0	0	0	0	2137	1	169			0	11000	23237	15500	30366	0	0	3521	0	0	0	0			3341	0						0	0	0	0	0	0					www.claremontsavings.com																www.claremontsavings.bank	
48374																														22513	2578	45000	21313	0	82000		337	1387	0	0	854	6382	1	0			0	45000	37000	0	0	0	0	0	0	0	0	0				1200						0	0	0	0	0	0																					www.ffb1.com	
48440																														584	0	6487	0	584	14495		0	0	0	0	0	554	0	584			0	6487	6150	1858	0	5000	0	0	0	0	0	0				0						0	0	0	0	0	0					www.csbonthego.com																www.clevelandstate.bank	
49054																														130	0	10000	130	0	30628		0	0	0	0	0	0	0	0			14	10000	20600	0	0	0	14	0	0	14	0	28				0						0	0	0	0	0	0																					http://www.cbmn.bank	
49148																														0	0	0	0	0	0		0	0	0	0	0	1037	1	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					http://www.rushvillestatebank.com/	
49241																														7406	1549	0	7153	0	0		0	0	0	0	1549	16609	4	0			0	0	0	0	0	0	0	0	0	0	0	0			0	253						0	0	0	0	0	0					www.relyccx.com		xpress.usremotedeposit.com/ct/?bid=112098110098		www.relybank.com												www.Rely.Bank	
49652																														0	0	1400	0	0	15144		0	0	0	0	0	460	0	0			0	4400	7700	3044	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.first-bank..net	
49858																														3480	0	0	3480	0	0		0	0	0	0	0	364	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.bankofsouthtexas.com	
49951																														4565	231	7000	4558	0	7000		0	0	231	0	0	0	0	0			0	7000	0	0	0	0	0	0	0	0	0	0			0	7						0	0	0	0	0	0																					www.thefirstsecuritybank.com	
50461																														0	3088	0	0	0	0		0	0	3088	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		0	0					0	0	0	0	0	0																					www.calpacificbank.com	
51253																														11149	4792	13000	7575	0	94000		0	0	1438	0	3354	684	1	0	false	0	0	13000	56000	5000	20000	0	0	0	0	0	0	0	true	false		3574	0					0	0	0	0	0	0																					www.apexbank.com	
51356																														0	0	0	0	0	0		0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		0	0					0	0	0	0	0	0																						
51459																														1352	0	0	1352	0	0		0	0	0	0	0	41	0	0			0	0	0	0	0	0	0	0	0	0	0	0			59	0						0	0	0	0	0	0					www.kasasa.com		www.intrafinetworkdeposits.com														www.centerabank.com	
51842																														24956	1039	8500	18106	807	11000		0	0	0	0	1039	1964	0	807	false	0	0	8500	2500	0	0	0	0	0	0	0	0	0	true	false	28	6043	0					0	0	0	0	0	0																					WWW.FMUB.BANK	
52719																														57754	0	0	0	0	991925		0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	595958	395967	0	0	0	false	false		57754	0					0	0	0	0	0	0																					www.dtcc.com	
52951																														0	280	51500	0	0	51500		0	190	90	0	0	124	0	0			0	51500	0	0	0	0	0	0	0	0	0	0			0	0						1	7	0	0	0	0																					www.ssbok.com	
53051																														0	0	0	0	0	0		0	0	0	0	0	2451	2	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.buckholtsbank.com	
54058																														4675	0	5000	1726	0	5000		0	0	0	0	0	2633	1	0	false	0	0	5000	0	0	0	0	0	0	0	0	0	0	true	false		2949	0					0	0	0	0	0	0																					www.bankoftescott.com	
54973																														6361	0	0	0	6361	0		0	0	0	0	0	0	0	15376	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0					3	357	0	0	0	0																					www.asbhawaii.com	
55336																														0	0	0	0	0	2253		0	0	0	0	0	8259	3	0			37	0	0	0	0	0	37	0	0	2216	0	2253			0	0						0	0	0	0	0	0					https://bankdataprocessing.com/metairiebank.com																http://www.METAIRIEBANK.COM	
55635																														0	1364	7500	0	0	7500		1364	0	0	0	0	1814	1	0			0	7500	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.bankcbn.com	
55970																														28	203	0	0	28	0		203	0	0	0	0	474	0	1320			0	0	0	0	0	0	0	0	0	0	0	0			0	0				1	true	0	0	0	0	0	0																					www.evergreenfederal.bank	
56258																														0	0	7900	0	0	13575		0	0	0	0	0	6811	4	0			0	7900	5675	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					http://www.cbhutch.com	
56351																														33994	1822	0	31549	12	0		0	168	243	0	1411	2532	1	12	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	2433	0					0	0	0	0	0	0																					www.verabank.com	
56548																														1892	0	0	0	1892	154000		0	0	0	0	0	241	0	1892			0	0	59000	95000	0	154000	0	0	0	0	0	0			4	0						0	0	0	0	0	0																					www.deforestbank.com	
56717																														650	224	5401	0	650	21153		0	0	224	0	0	2362	1	650			0	5401	15752	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.thedime.bank	
57451																														0	0	9200	0	0	15000		0	0	0	0	0	2181	1	0			0	9200	5000	800	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.dairystatebank.com	
58225																														3324	0	4500	2402	0	4550		0	0	0	0	0	1992	2	0			0	4500	0	0	50	0	0	0	0	0	0	0				922						0	0	0	0	0	0																					www.fbsc.com	
58243																														46596	48	20945	14034	32562	162312		0	0	48	0	0	29499	7	32562	true	0	0	20945	141367	0	0	115000	0	0	0	0	0	0	true	true	0	0	0					0	0	0	0	0	0																					www.johnsonfinancialgroup.com	
58355																														305	0	0	305	0	0		0	0	0	0	0	542	1	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.vantagebankmn.com	
58551																														2504	0	0	2504	0	0		0	0	0	0	0	25	0	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.ssbcheyenne.com	
58636																														506	0	0	506	0	0		0	0	0	0	0	1432	0	0			0	0	0	0	0	0	0	0	0	0	0	0			67	0						0	0	0	0	0	0																					centurybank.net	
58757																														1841	0	13400	1841	0	22500		0	0	0	0	0	6695	3	0			0	13400	8500	0	600	0	0	0	0	0	0	0			13	0						0	0	0	0	0	0					www.linkedin.com/company/KensingtonBank		www.facebook.com/kensington-bank		twitter.com/Sprout_KBank		www.instagram.com/kensington_bank										www.kensington.bank	
58971																														148	543	150000	0	148	250000		0	0	543	0	0	43716	8	924	true	0	0	150000	100000	0	0	0	0	0	0	0	0	0	true	true		0	0					16	524	0	0	0	0																					www.watrust.com	
59316																														39934	771	29770	36375	240	88268		0	0	0	0	771	4415	3	672			0	29770	51521	4982	1995	0	0	0	0	0	0	0			0	3319						0	0	0	0	0	0					Wayne.Bank	Bank of Cooperstown		Bank of the Fingerlakes		Presence Bank											Wayne.Bank	
59352																														0	0	0	0	0	0		0	0	0	0	0	15571	5	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.cnbanktexas.com	
59370																														0	122	0	0	0	0		0	0	122	0	0	823	0	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0				1	true	0	0	0	0	0	0																					www.firstshorefederal.com	
59754																														731	272	0	638	0	10000		0	0	272	0	0	0	0	0			0	0	0	10000	0	0	0	0	0	0	0	0			0	93						0	0	0	0	0	0																					www.method.bank	
60330																														5584	438	0	4717	0	3		0	0	267	0	171	14849	4	0	false	0	3	0	0	0	0	0	3	0	0	0	0	3	true	false	0	867	0					0	0	0	0	0	0																					www.peoplesbankal.com	
60545																														0	393	5000	0	0	5000		0	0	0	0	393	95	0	0			0	5000	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.hometrustbank.com	
60554																														0	0	0	0	0	1010		0	0	0	0	0	0	0	0			0	0	0	0	733	0	0	150	127	0	0	277			2	0						0	0	0	0	0	0					www.fsbminnesotaonlinebanking.com																www.fsbminnesota.com	
60648																														321	0	0	0	321	0		0	0	0	0	0	364	0	321			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					http://www.fnb-bank.com	
61122																														11890	1083	0	11004	529	0		1083	0	0	0	0	8631	4	1144	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	1035	357	0					0	0	0	0	0	0																					https://www.mybank.com	
61355																														9557	0	25000	3238	6319	25000		0	0	0	0	0	16912	1	8989			0	25000	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.cortrustbank.com	
61757																														4307	0	0	4307	0	0		0	0	0	0	0	344	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false		0	0					0	0	0	0	0	0																					www.logbank.com	
61832																														0	0	0	0	0	0		0	0	0	0	0	1332	1	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					http://www.fnbmd.com	
61953																														0	0	0	0	0	0		0	0	0	0	0	27	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					FNBCOWETA.COM	
62044																														0	44	0	0	0	0		0	0	44	0	0	15030	6	0			0	0	0	0	0	0	0	0	0	0	0	0			286	0						0	0	0	0	0	0																					www.sonatabank.com/	
62110																														0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0			9480	0						0	0	0	0	0	0																					www.rockco.com	
62147																														183	0	5000	0	183	9000		0	0	0	0	0	1688	1	435			0	5000	3000	1000	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.cfbwi.bank	
63050																														1229	0	0	1229	0	25000		0	0	0	0	0	389	0	0			0	0	0	0	0	0	0	25000	0	0	0	25000			0	0						0	0	0	0	0	0																					mydsb.com	
63069	591978	0	3100000	591216	5	4528468		52848	4	5	true	10698998	102653	3100000	0	0	0	0	102653	466987	652089	206739	1428468	171986	757	0			0						4528468		0	0	0	0	0																0		true	true								267	249	0	0	0	0																					www.cnb.com	
63201																														0	0	0	0	0	2219		0	0	0	0	0	949	0	0			0	0	2219	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.cayugalakenationalbank.com	
63573																														0	0	168	0	0	11954		0	0	0	0	0	0	0	0			0	168	11616	170	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.walpolecoop.com	
63733																														19434	0	76906	15973	2653	87863		0	0	0	0	0	31656	4	2653	false	0	0	76906	6059	1072	3826	0	0	0	0	0	0	0	false	false	0	808	0					0	0	0	0	0	0																					www.wellworth.bank	
64552																														139	142	0	139	0	0		0	0	142	0	0	5031	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0					1	1	0	0	0	0																					www.ccb.bank	
64730																														0	0	0	0	0	0		0	0	0	0	0	1426	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.ibankfmb.com	
65205																														431	72	0	0	413	8090		0	0	72	0	0	243	0	413			7000	0	0	0	1090	0	7000	0	0	0	0	7000			500	18						0	0	0	0	0	0																					www.torringtonsavings.bank	
65559																														0	0	0	0	0	0		0	0	0	0	0	3245	2	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0					0	0	0	0	0	0																					www.pioneerbankandtrust.com	
65858																														23413	1003	50000	23413	0	50018		0	0	150	0	853	548	0	0			0	50000	0	0	0	0	0	0	0	18	0	18			49	0						0	0	0	0	0	0																					www.emprisebank.com	
66154																														0	0	13	0	0	904		0	0	0	0	0	2370	2	0			0	13	111	56	724	0	0	0	0	0	0	0				0						0	0	0	0	0	0					www.westtnbank.com	West Tennessee Bank															www.decaturcountybank.com	
66275																														0	168	5000	0	0	40000		0	0	0	0	168	18047	5	0			0	5000	26000	9000	0	40000	0	0	0	0	0	0			40	0						0	0	0	0	0	0																					www.firstsouthern.com	
67142																														80	0	0	0	80	20000		0	0	0	0	0	1171	0	7959			0	0	20000	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.peoplestrust.bank	
67151																														325	0	8500	325	0	8500		0	0	0	0	0	377	0	0			0	8500	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.kirkpatrickbank.com	
67209																														1104	2305	105678	0	1104	181470		0	0	0	0	2305	19622	6	1104			215	105678	60000	15229	348	80000	215	0	0	0	0	215			12910	0						0	0	0	0	0	0						Newburyport Bank															www.newburyportbank.com	
67254																														0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0					yacenter.org																www.yacenter.org	
67656																														5577	0	0	5533	0	0		0	0	0	0	0	456	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true		44	0			1	true	0	0	0	0	0	0																					firstsavingsbanks.com	
68671																														0	735	0	0	0	0		250	0	48	0	437	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0				1	true	0	0	0	0	0	0																					www.grand.bank	
