"IDRSSD"	RCONC970	RCONC971	RCONC972	RCONC973	RCONC974	RCONC975	RCONC978	RCONF164	RCONF165	RCONG401	RCONG402	RCONG403	RCONG404	RCONG405	RCONG406	RCONG407	RCONG408	RCONG409	RCONG410	RCONG411	RCONG412	RCONG413	RCONG414	RCONG415	RCONG416	RCONG417	RCONG418	RCONG422	RCONG423	RCONG427	RCONG428	RCONG432	RCONG433	RCONG437	RCONG453	RCONG457	RCONG458	RCONG462	RCONHT72	RCONJ455	RCONJ456	RCONJ457	RCONJ459	RCONPV10	RCONPV11	RCONPV12	RCONPV13	RCONPV14	RCONPV15	RCONPV16	TEXT3555	TEXT3556	TEXT3557	TEXT5592	TEXT5593	TEXT5594	TEXT5595	
	CR DRIVTS:NTNL AMTS-TOT RETRN SWAPS-	CR DRIVTS:NTNL AMTS-TOT RETRN SWAPS-	CRD DERIVTS:NOTL AMTS-CRD OPTIONS-GU	CRD DERIVTS:NOTL AMTS-CRDIT OPTIONS-	CRD DERIVTS:NOTL AMTS-OT CR DERIVTS-	CRD DERIVTS:NOTL AMTS-OT CR DERIVTS-	STNDBY LTRS OF CRD ISSD BY FHLB BK B	1-4  FAM RES CNSTRCTN LN COMMITMNTS	CMRL RE OTHR CNSTRCTN LN & LND DEV L	NTL AMT REG CAP CVRD MRR SL PRTC	NTL AMT REG CAP CVRD MRR PURC PRTC	NTL AMT REG CAP OTHR SL PRTC	NTL AMT REG CAP OTHR PRTC REG CAP	NTL REG CAP OTHR PRTC NOT REG CAP	NTL SL CR PRTC INV MAT LE 1 YR.	NTL SL CR PRTC INV MAT 1T5 YR	NTL SL CR PRTC INV MAT GT 5 YR	NTL SL CR PRTC SUBINV MAT LE 1 YR.	NTL SL CR PRTC SUBINV MAT 1T5 YR	NTL SL CR PRTC SUBINV MAT GT 5 YR	NTL PURC CR PRTC INV MAT LE 1 YR.	NTL PURC CR PRTC INV MAT 1T5 YR	NTL PURC CR PRTC INV MAT GT 5 YR	NTL PURC CR PRTC SUBINV MAT LE 1 YR.	NTL PURC CR PRTC SUBINV MAT 1T5 YR	NTL PURC CR PRTC SUBINV MAT GT 5 YR	OTC DRVT CR EXP BK & SCTY FIRM	OTC DRVT CR EXP CORP OTHR CNTRPRTY	OTC FV CSH USD BK & SCTY FIRM	OTC FV CSH USD CORP OTHR CNTRPRTY	OTC FV CSH OTHR CUR BK & SCTY FIRM	OTC FV CSH OTHR CUR CORP OTHR CNTRPR	OTC FV US TREAS SCTY BK & SCTY FIRM	OTC FV US TREAS SCTY CORP OTHR CNTRP	OTC FV OTHR CLTRL BK & SCTY FIRM	OTC FV OTHR CLTRL CORP OTHR CNTRPRTY	OTC FV TOTAL FV CLTRL BK & SCTY FIRM	OTC FV TOTAL FV CLTRL CORP OTHR CNTR	Unused commitments, Revolving, open 	UNUSED CNSMR CR CARD LINE	OTHR UNUSED CNSMR CR CARD LINE	OTHR UNUSED CMTMT CMRL IND LN	OTHR UNUSED CMTMT ALL OTHR	Loans to depository financial instit	Loans to nondepository financial ins	Loans to mortgage credit intermediar	Loans to business credit intermediar	Loans to private equity fund	Loans to consumer credit intermediar	Other loans to nondepository financi	1ST CP OF OT OFF BALANCE SHEET LIABI	2ND CP OF OT OFF BALANCE SHEET LIABI	3RD CP OF OT OFF BALANCE SHEET LIABI	1ST ITMZD&DESCRPTN LINE CPNT OF 5591	2ND ITMZD&DESCRPTN LINE CPNT OF 5591	3RD ITMZD&DESCRPTN LINE CPNT OF 5591	4TH ITMZD&DESCRPTN LINE CPNT OF 5591	
56351	0	0	0	0	0	0	0	55383	117764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																175705	102043	0	7000													
56548								1279	8314																																	1595	4862	0	0													
56717								4407	33475																																	29026	14990	0	0													
57451								2729	16629																																	30790	2776	0	0													
58225								2109	5396																																	11626	2080	0	0													
58243	877	0	0	0	44658	47482	0	78409	328594	0	0	45535	0	47482	877	0	0	20624	10901	13133	0	0	0	31292	543	15647																639315	337574	0	15882													
58355								589	0																																	5740	1981	0	0													
58551								0	0																																	3625	14280	0	0													
58636								19140	12294																																	10473	14579	0	0													
58757								3735	3185																																	33295	26491	0	0													
58971	0	0	0	0	0	0	0	131185	346458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	121	0	0	0	0	0	0	0	0	0	0				1386776	409360	142	0	0	0	0	0	0								
59316								14392	121179																																	88393	23428	0	0													
59352								2436	22271																																	5135	10932	0	0													
59370								3851	1880																																	7996	1246	0	0													
59754								3982	315																																	6226	0	0	11													
60330	0	0	0	0	0	0	0	9866	7183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																34040	26209	0	0													
60545								571	515																																	6481	16995	0	0													
60554								0	139																																	2144	10400	0	0													
60648								1411	7107																																	4042	5976	0	0													
61122	0	0	0	0	0	0	8921	25655	38344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																149661	5993	0	0													
61355								16066	31574																																	71102	22186	0	0													
61757	0	0	0	0	0	0	0	4062	14328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																15052	2653	0	0													
61832								1835	7774																																	7326	4845	0	2000													
61953								2371	118																																	1738	3325	0	0													
62044								11484	5107																																	35144	12300	0	0													
62110								0	0																																	0	0	0	0													
62147								774	3753																																	389	5248	0	0													
63050								8792	9328																																	3019	3789	0	0													
63069																																																										
63201								517	305																																	3846	3848	0	0													
63573								78387	31434																																	7858	0	0	0													
63733	0	0	0	0	0	0	0	43813	23808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																14027	65888	0	2410													
64552	0	0	0	0	0	0	22000	6993	8442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1419	93	0	0													
64730								13755	18169																																	958	4157	0	0													
65205								1937	23268																																	12545	6647	0	0													
65559	0	0	0	0	0	0	0	13916	9350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																41337	54658	0	0													
65858								159111	169556																																	97450	144535	0	0						N/A	N/A	N/A	N/A	N/A	N/A	N/A	
66154								3712	13051																																	18869	6044	0	0													
66275								4571	8595																																	27623	29952	0	0													
67142								1149	686																																	1335	1932	0	0													
67151								33217	59870																																	39012	2907	0	0													
67209								47632	70678																																	45918	15531	0	0													
67254								0	0																																	0	0	0	0													
67656	0	0	0	0	0	0	0	4961	97769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																14559	27229	0	0													
68671								1172	0																																	0	0	0	0													
68756	0	0	0	0	0	0	0	22774	22687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																78715	39994	0	0													
68831								2646	5823																																	4247	7292	0	0													
69333	0	0	0	0	0	0	0	18686	62294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																91575	4048	0	8649													
69678								4663	6824																																	52622	29451	0	0													
70218	0	0	0	0	0	0	0	450	1783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																705	19	0	0													
70638								1212	4211																																	3638	20461	0	0													
70955								0	0																																	0	1822	0	0													
71073								4601	961																																	762	23956	0	0													
71457								0	0																																	35636	125290	0	0													
71859								0	0																																	11224	162668	0	0													
72258								335	1233																																	18183	18174	0	0													
72351								289	230																																	1076	1010	0	0													
72454								1035	0																																	5926	5292	0	0													
72678								1348	1888																																	528	2281	0	0													
73116								24871	21904																																	20505	519	0	0													
73152								28	498																																	747	5514	0	0													
73554								304	81																																	10494	51803	0	0													
73956								135	0																																	551	1577	0	0													
74056								0	69260																																	1938	31707	0	0													
74140	0	0	0	0	0	0	0	10551	36888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																151510	62800	5000	7640													
74403	0	0	0	0	0	0	69000	19335	24671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																81749	16333	0	0													
74449								26	20																																	2	216	0	0													
75259								16376	45444																																	123314	24337	0	0													
75446								978	31																																	9541	17076	0	0													
75455								0	0																																	62	859	0	0													
75633																																																										
75651								0	0																																	471	3674	0	0													
76153	0	0	0	0	0	0	0	0	364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																772	7226	0	0													
76443								8459	525																																	559	1804	0	0													
76854								13547	21230																																	37063	3867	0	0													
77150	0	0	0	0	0	0	0	95	2186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																5885	6189	0	0													
77253								6486	3263																																	9340	17508	0	0													
77422								954	5920																																	0	3010	0	8500													
77851	0	0	0	0	0	0	0	10674	99446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																375318	199179	0	6550													
78157								397	1538																																	411	309	0	0													
78241								764	0																																	1393	5190	0	0													
78559								64	495																																	153	502	0	0													
79042	0	0	0	0	0	0	0	14646	17164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1939	0	0	0													
79127								541	383																																	525	250	0	0													
79145								3459	8956																																	5642	3407	0	0													
79257								0	0																																	1341	0	0	0													
79855								2749	6205																																	6555	19783	0	0													
80150								392	9733																																	30738	99563	0	0													
80374								2199	0																																	1965	1730	0	0													
80431								695	238																																	867	429	0	0													
81175								4190	9168																																	17794	38021	0	0													
82033								3539	3921																																	8575	0	0	0													
82257								0	0																																	1487	3447	0	0													
82350								20	15																																	754	1114	0	0													
83375								14113	54078																																	274673	24623	0	0													
83638																																																										
83834								752	2349																																	5622	8243	0	0													
83852								15	0																																	1850	9512	0	0													
83955								827	4092																																	8721	4795	0	0													
84541								30524	63245																																	59376	83090	0	15159													
85052								0	2522																																	5770	319	0	0													
85472	0	0	0	0	87011	24657	1436950	193481	726289	0	0	87011	73136	24657	0	0	0	0	47589	39422	0	0	0	0	20590	77203	55972	4342	54643	0	0	0	0	73136	0	0	54643	73136				814787	35315	0	224373	44125	79723	88799	11726	0								
85931								4638	90																																	3077	2327	0	0													
86349								5466	5508																																	1387	9054	0	0													
86675								21183	30358																																	9631	0	0	161													
87047								577	2498																																	5	0	0	0													
87234								59134	27541																																	26409	1212	0	0													
87476								0	459																																	0	0	0	0													
87579	0	0	0	0	0	0	17300	18384	12676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																474	10121	0	0													
88231								82719	36449																																	23374	3394	0	0													
88259								770	0																																	6663	6961	0	0						Federal Home Loan Bank Letters of Credit							
88352	0	0	0	0	0	0	0	312	2376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																5402	6268	0	0													
88455								4954	4131																																	34770	180881	0	0													
89032								6289	3913																																	2763	2840	0	0													
89135								1386	15																																	6087	0	0	0													
89854								3743	4072																																	3600	12575	0	0													
89957								6454	17419																																	9062	0	0	0													
90047								181	0																																	181	4064	0	0													
90177								0	0																																	0	2828	0	0													
90328								25138	52752																																	18911	24938	0	0													
90337								6906	28320																																	39331	6049	0	0													
90579								2545	26305																																	6233	0	0	0													
91615								0	0																																	0	9949	0	0													
91950								0	0																																	0	5529	0	0													
92144								0	0																																	0	5542	0	0													
92676	0	0	0	0	0	0	0	4187	41965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																69385	25223	0	0													
92706								4472	462																																	2776	932	0	0													
92902								0	0																																	0	0	0	0													
93244								5634	13992																																	11693	18141	0	0													
93543								7342	27108																																	15840	23122	0	0													
93619																																																										
94139								10714	10777																																	31916	13083	0	0													
94522								40369	40510																																	25139	24188	0	0													
94755								2078	2413																																	6213	8252	0	0													
94858								2735	69																																	2282	7268	0	0													
95051	0	0	0	0	0	0	0	775	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1623	1511	0	0													
95677								0	0																																	579	199	0	0													
96553								379	1495																																	7026	17109	0	0													
97055								1202	2220																																	22648	72212	0	0													
97279								1875	715																																	3191	962	0	0													
97457								2083	1297																																	1796	10463	0	0													
97804								468	150474																																	105720	0	0	8079													
97943								2794	1511																																	13548	30253	0	0													
98351								1869	2033																																	1302	3162	0	0													
98463								0	10241																																	41369	25022	0	0													
98717	0	0	0	0	0	0	0	0	749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0	0													
99143								725	1748																																	5552	13486	0	0													
99376	0	0	0	0	30405	0	71217	0	690368	0	0	30405	0	0	0	0	0	0	6307	24098	0	0	0	0	0	0																202401	3	200500	0									Commitments to purchase loans	Recourse on loans			
99442								7097	28766																																	22230	38763	0	0													
99536								27331	91605																																	19220	1128	0	0													
99853								0	116																																	51	11	0	0													
100236								19128	15494																																	9632	19899	0	0													
100357								22499	20316																																	39383	73233	0	0													
100562	0	0	0	0	0	0	0	66735	618676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																631224	325823	0	0													
100777								8995	2469																																	19024	1096	0	0													
100843								2116	19778																																	8646	41567	0	0													
101037								21078	16924																																	22341	44447	0	0													
101439								3546	13344																																	3104	8138	0	0													
101671	0	0	0	0	0	0	0	941	10805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																38546	10226	0	0													
101738								4596	2593																																	8443	2536	0	0													
101952								1102	684																																	5230	1235	0	0													
102333								2819	643																																	125	0	0	0													
102342								7170	0																																	8474	51627	0	0													
102557								3224	9879																																	5224	466	0	0													
102874	0	0	0	0	0	0	0	1141	1874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2508	913	0	0													
103134								2341	2136																																	3105	7823	0	0													
104234								550	873																																	0	452	0	0													
104542								0	0																																	0	0	0	0													
104971								0	0																																	0	216	0	0													
105026								17756	1591																																	10958	9165	0	0													
105473								98947	100823																																	101808	93639	1675	0													
105530								7909	142																																	967	7617	0	0													
106359	0	0	0	0	0	0	0	50675	102313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																110780	24390	0	0													
106452								19933	76338																																	48713	35206	0	0													
106676								3331	2450																																	0	0	0	0													
107244	0	0	0	0	128284	0	3991400	3562527	7526713	0	0	128284	0	0	0	0	0	0	128284	0	0	0	0	0	0	0	807	23	0	0	0	0	0	0	0	0	0	0				3041212	140796	0	3175704	0	1836711	950143	6024	382826								
107570								3519	2820																																	32735	751	0	0													
107758								31	16																																	786	3910	0	0													
108072								971	0																																	6553	2292	0	0													
108269								659	0																																	100	0	0	37													
108652								0	282																																	78	0	0	0													
108746								0	12																																	11	3971	0	0													
108951								5331	7283																																	45167	32218	0	0													
109136								31003	19789																																	3628	3595	0	0													
109154								5904	123																																	2143	0	0	0													
109453								4500	3118																																	16827	18294	0	0													
109574								22786	17297																																	22934	7079	0	0													
109659								4612	18300																																	13861	1939	0	0													
110413	0	0	0	0	0	0	0	0	88241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																48795	25133	0	0													
110936								0	155326																																	23617	31316	0	0													
110945								2062	3764																																	9450	20384	0	0													
110972								1711	1207																																	1052	1245	0	0													
111157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																4321	19628	0	0													
111205								29668	22160																																	23220	54635	0	0													
111942								10881	15592																																	38495	6145	0	0													
112332								2530	90																																	439	2072	0	0													
112510								648	1108																																	928	1333	0	0													
112556								122	0																																	570	3252	0	0													
112837																																																										
113003	0	0	0	0	0	0	0	1800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	2202	0	0													
113030								880	716																																	626	6300	0	0													
113441								2228	50931																																	36468	34005	0	0													
113601								23831	225609																																	541	21	0	0													
113740	0	0	0	0	0	0	0	6923	84925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																98586	7972	0	0													
114149								0	1272																																	11570	3062	0	0													
114260	0	0	0	0	0	0	0	11615	259818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																218473	16851	0	0													
114457								297	187																																	10288	13758	0	0													
114774								15327	0																																	0	8286	0	0													
114840								6707	37919																																	21403	6669	0	0													
114859								48	889																																	1862	8573	0	0													
115146								170	0																																	5450	12786	0	0													
115575								21747	23200																																	30973	15300	0	0													
116358								160	1853																																	2303	402	0	0													
116554								20	37																																	597	0	0	0													
116741								0	0																																	3280	7080	0	0													
117038	0	0	0	0	0	0	20000	5181	1664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																8129	14108	0	0													
117458								100	66614																																	21308	79685	0	0													
117775	0	0	0	0	0	0	0	79	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																779	0	0	0													
118156								4892	78946																																	62029	29233	0	0													
118660								0	0																																	1676	0	0	0													
118736								3199	5363																																	2833	3317	0	0													
119153	0	0	0	0	0	0	0	1426	2713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																15760	6481	0	0													
119779	0	0	0	0	0	0	0	15284	32609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																52092	4667	0	0													
119872								5902	9320																																	7665	2734	0	0													
120476								1990	291																																	0	375	0	0													
120542								2898	24914																																	13105	227	0	0													
120609								19334	116673																																	100292	13002	0	0													
120953								0	0																																	6038	25204	0	0													
121642	0	0	0	0	26811	24196	382000	147719	331098	0	0	26811	0	24196	0	0	26811	0	0	0	0	0	24196	0	0	0																381928	314822	0	0													
121651								903	241																																	443	0	0	50													
121914								890	21324																																	11818	3333	0	0													
122153								143	75																																	918	34	0	0													
122546								902	0																																	2239	477	100	0													
123075								59	981																																	1519	878	0	0													
123374								983	4555																																	3039	1518	0	0													
124344								5281	32319																																	17750	6874	0	0													
124830								6956	0																																	1207	16271	0	0													
125154	0	0	0	0	0	0	0	0	10448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	13786	0	0													
125855								1265	48788																																	122271	55900	0	0													
126012								1361	12405																																	23816	6701	0	0													
126049								4174	1336																																	891	6654	0	0													
126375								0	0																																	0	0	0	0													
126553	0	0	0	0	0	0	0	14926	5762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																24208	2950	0	0													
126834								23933	1733																																	11366	14082	0	0													
127055								0	1121																																	1413	99	0	0													
127224								3120	2924																																	3373	3814	0	0													
128258								0	256																																	388	4414	0	0													
128904	0	0	0	0	367184	266623	0	82926	861507	0	0	367184	266623	0	0	0	0	90039	210242	66903	0	0	0	30849	172003	63771	38570	13122	27991	0	0	0	0	0	0	0	27991	0				2279000	713701	0	647367	235137	98315	26087	30834	256994								
129349								255	2																																	17607	2480	0	0													
129358								12194	8730																																	1189	817	0	0													
129732	0	0	0	0	8964	6398	0	0	415555	0	0	8964	6398	0	0	0	0	0	8964	0	0	0	0	0	6398	0																1249878	332968	0	81916													
129853								406	5027																																	3222	17518	0	0													
129910								10483	11311																																	11961	4303	0	0													
130345								6606	17454																																	51256	6516	0	0													
130541	0	0	0	0	0	0	0	26732	198783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																316704	12688	0	0													
131436	0	0	0	0	0	0	0	2335	32763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																7179	41872	0	0													
131717	0	0	0	0	0	0	0	0	237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																412	230	0	0													
131940								2656	0																																	5438	8	0	0													
132107								20184	78953																																	92340	6296	0	3111													
132451								21505	222																																	3172	2107	0	0													
132778								27	114																																	944	870	0	0													
132938								943	981																																	2016	9128	0	687													
133579	0	0	0	0	0	0	0	10738	10497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																8579	828	0	0													
133971								746	246																																	0	2709	0	0													
134156								0	0																																	7334	19401	0	0													
134437								12653	31631																																	85002	38928	0	0													
134455								119	29																																	9440	18847	0	0													
134848								2256	1013																																	16037	50	0	0													
135836								606	2576																																	4483	0	0	0													
135854								0	990																																	6757	59128	0	0													
136048								3	139																																	4140	10751	0	0													
136338								1779	5163																																	10186	3040	0	53													
136655								1333	698																																	510	3347	0	0													
137205								17774	198421																																	245688	49143	0	0													
137447								1373	0																																	13486	22311	0	0													
137456								840	33																																	1763	15288	0	0													
137559								0	0																																	2265	10782	0	0													
137643								13	198																																	1577	11359	0	7000													
137652	0	0	0	0	0	0	0	22708	5922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																9142	486	0	72277													
137915	0	0	0	0	0	0	0	0	104983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																591762	14080	0	0													
138051								1111	0																																	34	13947	0	0													
138257								361	0																																	2570	583	0	0													
138556								2352	1929																																	1437	1502	0	0													
139133	0	0	0	0	0	0	5000	10399	7820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																16256	12019	0	0													
139478								7212	6657																																	0	54377	0	0													
139553								12238	21569																																	119212	70526	0	0													
139656	0	0	0	0	0	0	0	78274	494459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																440837	246969	0	0													
139740	0	0	0	0	0	0	2691	92763	168872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																469615	28182	0	0													
139843	0	0	0	0	0	0	0	26710	84490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																181191	223809	0	0													
140157								1686	59																																	5743	73031	0	0													
140362	0	0	0	0	0	0	0	8303	220915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																270830	72096	0	79703													
140634								0	1792																																	31	4216	0	0													
141350								0	107																																	5352	35497	0	0													
141556																																																										
141677								1661	0																																	0	0	0	0													
141958								379	842																																	463	433	0	0													
142049								2257	1242																																	4663	11729	0	0													
142179								30	0																																	0	80	0	0													
142955								2955	44643																																	43110	26087	0	0													
143372								892	1014																																	646	3046	0	0													
143662	0	0	0	0	145449	64976	0	399105	1313773	0	0	145449	64976	0	45411	100038	0	0	0	0	0	64976	0	0	0	0	0	154693	5392	0	0	0	89146	0	0	0	94538	0				4321853	1706508	0	782780	521458	91448	33284	62765	73825								
143859								3835	3086																																	28135	71202	0	0													
