"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDB556	RCFDC010	RCFDFT33	RCFDFT34	RCFDFT35	RCFDHT80	RCFDK201	RCFDK202	RCFDK270	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONB556	RCONC010	RCONFT33	RCONFT34	RCONFT35	RCONHT80	RCONK201	RCONK202	RCONK270	TEXT3549	TEXT3550	TEXT3551	
	REPOSSESSED PERSONAL PROPERTY	HISTCL COST OF ALL OTH AVL-FOR-SALE	NET DEFERRED TAX ASSETS	OTHER ASSETS	PREPAID EXPENSES	ALL OTHER ASSETS	1ST ITM AMT FOR OTH AS OV25% OF 2160	2ND ITM AMT FOR OTH AS OV25% OF 2160	3RD ITM AMT FOR OTH AS OV25% OF 2160	ACCRUED INTEREST RECEIVABLE	DERIVATIVES W/POSITIVE FAIR VALUE	COMPUTER SOFTWARE	ACCOUNTS RECEIVABLE	RECEIVABLES FROM FORECLOSED GOVERNME	Other Assets, Interest-only strips r	LIFE INS ASSET GNRL ACCNT	LIFE INS ASSET SEPARATE ACCNT	LIFE INS ASSET HYBRID ACCNT	REPOSSESSED PERSONAL PROPERTY	HISTCL COST OF ALL OTH AVL-FOR-SALE	NET DEFERRED TAX ASSETS	OTHER ASSETS	PREPAID EXPENSES	ALL OTHER ASSETS	1ST ITM AMT FOR OTH AS OV25% OF 2160	2ND ITM AMT FOR OTH AS OV25% OF 2160	3RD ITM AMT FOR OTH AS OV25% OF 2160	ACCRUED INTEREST RECEIVABLE	DERIVATIVES W/POSITIVE FAIR VALUE	COMPUTER SOFTWARE	ACCOUNTS RECEIVABLE	RECEIVABLES FROM FORECLOSED GOVERNME	Other Assets, Interest-only strips r	LIFE INS ASSET GNRL ACCNT	LIFE INS ASSET SEPARATE ACCNT	LIFE INS ASSET HYBRID ACCNT	1ST ITM AMT FOR OTH AS OV25% OF 2160	2ND ITM AMT FOR OTH AS OV25% OF 2160	3RD ITM AMT FOR OTH AS OV25% OF 2160	
102342																				1940	42	5301		467				2852					0	0	0	0				
102557																				417	154	3244		312				647					0	1714	0	0				
102874																				1386	34	2431		216				795					0	0	0	0				
103134																				662	0	3354		151				383					0	2158	0	0				
104234																				74	1039	2136		375				648					0	0	0	0				
104542																				396	0	1444		63				311					0	674	0	0				
104971																				23	187	376		125				41					0	0	0	0				
105026																				672	1755	11216		1422				1879					0	5488	0	0				
105473																				8919	6858	38459		14261				8421					0	0	0	0				
105530																				443	2718	10664		558				845					0	4428	0	1672				
106359																				11481	26306	94549	3574	10967				9168	2237				0	29218	0	7409				
106452																				1090	0	8852		1707				4265					0	1790	0	0				
106676																				672	387	1482		137				286					0	0	0	0				
107244																				739882	0	1839587		66404				176245		22450			0	759341	59841	37874				
107570																				2835	2224	21337		1170				2518					0	12590	0	0				
107758																				531	0	3170		94				672					0	1873	0	0				
108072																				635	1462	8337		298				1686					0	4256	0	0				
108269																				117	0	3851		46				254					0	3434	0	0				
108652																				380	554	1750		321				209					0	286	0	0				
108746																				36	0	1003		591				376					0	0	0	0				
108951																				3892	955	11778		646				6064					0	221	0	0				
109136																				384	4250	21675		674				2215					0	14152	0	0				
109154																				1395	0	3663		590				1004					0	674	0	0				
109453																				1372	97	6878		386				2973					0	2050	0	0				
109574																				2767	2300	19468		150				2036					0	12215	0	0				
109659																				933	1490	15377		624				1625					0	10253	0	452				
110413																				12180	0	90360	7735	21544	9037	4759		4690					0	49967	0	1979	Prepaid Custodial Broker Income	Accrued Program Revenue		
110936																				2314	10974	33967		5571				15108					0	0	0	0				
110945																				1470	939	8947		699				1755					0	0	0	4084				
110972																				636	106	3240		145				328					0	2025	0	0				
111157																				801	0	4464	531	532	1			1227					0	1904	0	0	DDA Suspense			
111205																				6754	1307	34926		8130				2983					0	7805	0	7947				
111942																				4429	2466	21097		975				3157					0	9225	0	845				
112332																				238	227	7699		672				1102					0	5460	0	0				
112510																				255	0	2659		229				456					0	1719	0	0				
112556																				156	0	1098		53				889					0	0	0	0				
112837	0	2756000	6964000	24536000	0	9300000	2748000	0	0	3460000	0	0	0	0	0	110000	1946000	0		2756000																	NMTC Loans			
113003																				213	0	5380	182	713	311			625		146			0	3829	0	0	Pension 87			
113030																				0	0	1039		273				766					0	0	0	0				
113441																				1537	5465	34067		3207				4604					0	11195	4758	3301				
113601																				957	6212	13429		901				5359					0	0	0	0				
113740																				8596	2909	47264	2120	3045				4813	690				0	27901	0	0				
114149																				4821	1136	14641		110				1000					0	6799	0	775				
114260																				5885	11015	44642	4234	6973				20769					0	0	0	0	Reserve for Taxes			
114457																				427	0	4133		548				3158					0	0	0	0			20	
114774																				327	0	969		427				215					0	0	0	0				
114840																				2735	2179	20126		2073				2825					0	7473	0	2841				
114859																				872	0	1676		273				531					0	0	0	0				
115146																				2419	0	4407		37				1951					0	0	0	0				
115575																				4563	4797	32438		3569				2834					0	13445	523	2707				
116358																				255	0	1072		51				330					0	436	0	0				
116554																				38	0	4334		3775				521					0	0	0	0				
116741																				136	186	2205		68				1815					0	0	0	0				
117038																			27	536	84	8373	220	915	143			1937	467				0	4901	0	0	Mastercard Securities Deposit	Utility Deposits		
117458																				24647	543	40809		3415				12204					0	0	0	0				
117775																				137	1189	2646	293	386				934			69		0	0	0	0				
118156																				3919	1660	57120		7773				8584					0	34221	0	963				
118660																				1363	1	3018		615				1039					0	0	0	0				
118736																				567	781	10778		935				1702					0	6793	0	0				
119153																				671	0	2564		60				1833					0	0	0	0				
119779																				5470	1772	47738	1508	5038				6297					0	24814	0	4347				
119872																				2545	0	10940		1319				2181					0	4895	0	0				
120476																				526	55	966		134				251					0	0	0	0				
120542																				1133	0	9255		1099				1740					0	5283	0	0				
120609																				5718	8728	84960		27958				8223					0	32676	0	1657				
120953																				6	2617	11233		104				3165					0	3926	802	613				
121642																				7247	12982	186949	11851	24298				36457	462				0	94987	0	10978				
121651																				406	4645	12575		397				7127					0	0	0	0				
121914																				604	1958	16310		2229				1313					0	7541	0	2665				
122153																				203	201	738		133				201					0	0	0	0				
122546																				412	0	3448		529				661					0	1846	0	0				
123075																				413	1120	2093		308				252					0	0	0	0				
123374																				402	0	1073		33				638					0	0	0	0				
124344																				4738	2432	24354		4306				2165					0	10568	0	145				
124830																				185	255	7378		1326				1203					0	2804	752	853				
125154																				1212	0	18951	1677	3848				3421					0	7354	0	3116				
125855																				1474	0	18302		4325				12503					0	0	0	0				
126012																				736	3982	27392		12208				1765					0	7324	0	1377				
126049																				662	0	3839		135				1018					0	2024	0	0				
126375																				1349	173	13277		2110				545					0	9100	0	0				
126553																				12769	0	30884	832	4478				1820	298		513		0	11817	0	0				
126834																				0	12725	19656	126	192				6739					0	0	0	0				
127055																				1240	0	2699		839				620					0	0	0	0				
127224																				281	3077	12263		753				935					0	5537	0	1680				
128258																				0	0	1719		46				759					0	914	0	0				
128904																				271918	303580	1584094	258193	600637				98595					0	273899	1974	33491				
129349																				277	0	10407		210				1198					0	8722	0	0				
129358																				879	86	3170		515				1142					0	548	0	0				
129732																				48865	41615	346068		107018	39708			40090					0	105947	0	2533	A/R Federal income tax receivable			
129853																				348	16	6689		80				4227					0	1397	0	621				
129910																				2916	2792	16318		977				2858					0	3411	0	3364				
130345																				3541	0	19267		1235				2137					0	12354	0	0				
130541																				45713	129979	290122	6521	48350				29015					0	16543	20522	0				
131436																				959	3059	23193	1149	1324				3465					0	14386	0	0				
131717																				149	0	536		58				329					0	0	0	0				
131940																				1752	528	6908		223				728					0	3677	0	0				
132107																				7446	5310	70259		26135				10389					0	19515	0	1464				
132451																				371	94	1407		146				796					0	0	0	0				
132778																				608	125	2727		503				230					0	640	0	621				
132938																				540	1294	5104		165				750					0	2355	0	0				
133579																				3537	2911	21196	464	4506	2470			2350					0	4967	415	2510	DEFERRED DIRECTORS COMPENSATION			
133971																				2025	7790	45809		407				3020					0	30685	0	1882				
134156																				386	0	2882		1045				1451					0	0	0	0				
134437																				1400	12070	52757		3083				7557					0	27082	0	1565				
134455																				2095	0	7183		161				1772					0	2488	0	667				
134848																				592	1604	10047		35				1559					0	6257	0	0				
135836																				1565	0	4491		296				503					0	2127	0	0				
135854																				525	0	5458		418				2253					0	2262	0	0				
136048																				1193	1066	5679		133				1459					0	1828	0	0				
136338																				1098	3589	7407		1077				1643					0	0	0	0				
136655																				975	47	4684		219				1096					0	2347	0	0				
137205																				6021	11828	78406		29735				10779					0	16759	0	3284				
137447																				885	5712	24481		88				4585					0	13211	0	0				
137456																				402	0	4896		379				1362					0	2753	0	0				
137559																				28	273	2304		63				1940					0	0	0	0				
137643																				292	423	4141		84				1445					0	1897	0	0				
137652																				12303	0	29859	5291	12942				4614			4126		0	0	0	0				
137915																				455579	0	706184		221237	153829			29368					0	0	0	0	ROU assets			
138051																				0	0	2171		6				2165					0	0	0	0				
138257																				46	0	2520		509				831					0	1134	0	0				
138556																				291	1249	3948		137				478					0	1793	0	0				
139133																				815	1581	10023	228	376				1549					0	5702	0	0				
139478																				7183	550	33088		5555				2949					0	9506	0	7345				
139553																				5207	11315	27016		2901				7593					0	0	0	0				
139656																				65970	22915	297452	10109	18933				39935					0	141630	0	8069				
139740																				15180	26200	123127		22634				12613	13204				0	21345	17432	7723				
139843																				12148	9759	88905	7036	14751				23566					0	24785	0	3896				
140157																				1359	0	15648		1427				6838					0	6024	0	0				
140362																				25762	13946	148677		41752	15002			15629					0	51588	0	0	Investment in precious metals, at fair value			
140634																				78	0	1628		790				709					0	51	0	0				
141350																				302	0	3221		26				2893					0	0	0	0				
141556		16244	5169	39930	4967	9069				9448					0	0	0	0		16244																				
141677																				39	0	2967		91				222					0	2615	0	0				
141958																				124	2353	4076		344				1032					0	223	0	0				
142049																				1473	403	3494		198				1420					0	0	0	0				
142179																				248	1349	3231		1257				377					0	0	0	0				
142955																				1656	3851	14046		1460				3110					0	3969	0	0				
143372																				259	0	3183		1598				1326					0	0	0	0				
143662																				245535	381043	2346778	67624	266708				232299	80805				0	1150122	12687	58384				
143859																				1524	0	15305		1536				4214					0	8031	0	0				
143952																				3493	1741	9392		181				2119					0	1858	0	0				
144052																				657	1381	6787		497				4190					0	62	0	0				
144155																				559	0	2506	371	622				1325			174		0	0	0	0				
144678																				1291	5803	29592		1551				2652					0	15383	0	2912				
144856																				4653	0	7401		1338				1410					0	0	0	0				
144913																				1310	2072	6306		1087				1837					0	0	0	0				
145059																				175	1429	5389		115				811					0	2859	0	0				
145545																				3012	5438	36098		1464				4369					0	19054	0	2761				
145554																				581	630	7373		366				876					0	4920	0	0				
145741																				161	238	3910		473				3038					0	0	0	0				
145844																				6004	5013	23226		1682				5875					0	4652	0	0				
146056																				263	316	4302		2595				720					0	408	0	0				
146663																				6967	34698	83530		11983				7034					0	22848	0	0				
147651																				110	86	1200		120				884					0	0	0	0				
147679																				2166	0	13281		442				1367					0	9306	0	0				
147857																				1818	0	7823	214	528				4014					0	1463	0	0				
147923																				528	1530	12698		1091				1520					0	8029	0	0				
148171																				4382	0	16331		2160				1831					0	7507	0	451				
148238																				947	1346	15570		719				3281					0	2795	6482	0				
148340																				1305	13	3730		349				690					0	1373	0	0				
148470																				1275	3540	14345		904				953					0	6263	0	1410				
148715																				175	732	2121		250				964					0	0	0	0				
149150																				836	596	2506		148				926					0	0	0	0				
150035																				2426	13967	66098	3102	7283	3050			6129					0	33389	0	2904	Other Investment - CRA related			
150044																				5329	2030	36820		2860				3701					0	16794	0	6106				
150727																				2938	6379	52182		11719				8242					0	21317	0	1587				
151957																				9092	4877	32339		7836				10060					0	474	0	0				
152057																				478	467	6004		412				949					0	3698	0	0				
152253																				507	0	2584		74				2003					0	0	0	0				
152440																				422	0	1709		194				1093					0	0	0	0				
153054																				4413	3683	22626		841				2288					0	11401	0	0				
153353																				10156	12599	73999		4566				11898					611	28761	0	5408				
154154																				3383	0	39230		872				6848					130	26224	0	1773				
154770																				1419	12102	43349		3124				4702					0	22002	0	0				
155759																				0	0	2254		47				2207					0	0	0	0				
156457																				115	0	1047		86				846					0	0	0	0				
156970																				109	478	4693	349	489	125			751					0	2866	0	0	OVERDRAFTS DDA - GL 1235			
157155																				707	710	4333		101				742					0	2073	0	0				
157379																				184	0	863		213				466					0	0	0	0				
157650																				407	0	2123		408				434					0	874	0	0				
157744																				2980	0	13897		737				3606					0	4871	0	1703				
157856																				140	0	430		105				185					0	0	0	0				
158376																				627	0	1369		471				271					0	0	0	0				
158741																				428	2302	9099		536				914					0	4919	0	0				
159636																				6720	35406	173810		42756		29747		19038					0	60614	0	9276		Linqs + Annuities		
159645																				1710	1345	5849		1561				1233					0	0	0	0				
159953																				359	0	2296		142				1795					0	0	0	0				
159971																				3508	2711	51857		4054				3462					0	32944	0	5178				
160360																				1976	4491	22050		2562				2466					0	10555	0	0				
160454																				1130	0	8887		336				1223					0	4549	0	1649				
160959																				3514	189	36468	1160	1198				21320		18			0	0	0	10247				
161273																				22583	28615	129899		2589				9741					0	61198	0	5173				
161602																				25497	12626	85790	8946	25989	14502			21678					0	0	0	0	Commercial Loan Swap Fair Value			
162337																				1289	1662	33022	1045	2858				6110					0	21103	0	0				
163343																				170	104	2476		236				674					0	1292	0	0				
163549																				4699	12844	76587	2196	9439				6856	2851			2914	0	36403	4089	2257				
163857																				4103	0	48722		19186				8116					0	12318	0	4999				
164153																				237	0	2118		342				724					0	815	0	0				
164331																				303	360	10969		1376				1506					0	7424	0	0				
164377																				464	28	9738		463				765					0	5155	0	2863				
164957																				157	276	1680		134				626					0	487	0	0				
164975																				619	320	4334		369				374					0	0	0	2652				
165628		124356	0	1611869		1159223				79692	457662				0	70487	173007	5104		124356																	Equipment Under Operating Lease			
165758																				2133	838	6074		253				513					0	2337	0	0				
166111																				1636	0	29085		25867				1582					0	0	0	0				
166531																				431	2476	13970		571				1572					0	8920	0	0				
166652																				967	4056	10922	608	1367				4141			759		0	391	0	0				
167453																				1465	0	4638		414				657					0	1397	0	705				
167752																				504	39	834		62				229					0	0	0	0				
168571																				2729	1287	14603		730				2255					0	7602	0	0				
169354																				1552	0	14657		204				4001					0	8900	0	0				
169653																				35553	65725	180197		54508				24411					0	0	0	0				
169756																				465	0	14026		4661				3150					0	5750	0	0				
170257																				119	0	2956		144				335					0	2358	0	0				
170275																				461	1715	13608		1250				1610					0	8490	0	82				
170332																				289	0	9114	584	747				1185					0	4234	0	2659				
171133		305	0	1054	506	548				201					0	0	0	0		305																				
171656																				1385	200	6614	216	238				790					0	4001	0	0				
171759																				3114	0	8665		158				1222					0	4171	0	0				
171768																				4506	3822	16429		2692				5409					0	0	0	0				
172251																				108	0	478		53				317					0	0	0	0				
172457																				1072	0	15361		5211				1103					0	7975	0	0				
172475																				2424	307	15909		667				2292					0	9450	0	769				
172859																				378	643	7683		115				2566					0	3981	0	0				
173306																				571	3320	20353	1340	2967				1890					0	9700	0	1905				
173557																				239	416	2916		1201				1060					0	0	0	0				
173575																				1937	10329	46178	2123	3372				6893					0	23647	0	0				
173641																				433	2377	6795		854				3131					0	0	0	0				
173959																				441	0	5440		185				455					0	3217	1142	0				
174321																				219	613	1802		209				761					0	0	0	0				
174367																				353	361	1099		151				234					0	0	0	0				
174572																				82995	0	734696	283084	324635				41799					0	275622	0	9645				
175056																				787	0	15547	584	584				10030					0	4146	0	0				
175140																				3291	0	21863	575	590				3680					0	13671	0	631				
175458																				223	9	591		132				227					0	0	0	0				
175609																				360	0	4672		906				1602					0	0	0	1804				
176101																				5917	19874	88695		19140	15140			10994					0	25131	0	7639	Prepaid Pension Expense			
